,Post Description,Post Datetime,Comments,Comment Datetime,num_words
239,"My new #MOT role took me to two important places in my first two days at work â€“ Changi Airport and Singapore Airlines. SMS Chee Hong Tat joined me.
 
Air connectivity is a vital organ of our small island state. It connects #Singapore to the rest of the world. Being an air hub breathes oxygen into every other economic sector and helps them thrive and create more jobs.

Changi Airport, with the 126 carriers it serves, and SIA as our national flag carrier, anchor our status as a global air hub. But due to COVID-19, global aviation is still reeling in crisis.

To revive air travel in and out of Singapore, we have to find ways to allow for safe travel. It is our top and immediate priority.",2020-07-29 12:40:14+00:00,Wah so many selfie Sir! 😬,2020-07-29 12:46:34+00:00,5
242,"My new #MOT role took me to two important places in my first two days at work â€“ Changi Airport and Singapore Airlines. SMS Chee Hong Tat joined me.
 
Air connectivity is a vital organ of our small island state. It connects #Singapore to the rest of the world. Being an air hub breathes oxygen into every other economic sector and helps them thrive and create more jobs.

Changi Airport, with the 126 carriers it serves, and SIA as our national flag carrier, anchor our status as a global air hub. But due to COVID-19, global aviation is still reeling in crisis.

To revive air travel in and out of Singapore, we have to find ways to allow for safe travel. It is our top and immediate priority.",2020-07-29 12:40:14+00:00,did you take the MRT there ?,2020-07-29 12:51:00+00:00,6
243,"A reason to look forward to school reopening - CCAs are restarting! But with safety rules - max 20 students per activity; within the 20, max of 5 can have closer interactions (e.g. 2v2 basketball); and modified rules such that players must be 1m apart. 

Still not quite the same, but these are extraordinary times. 

P/S: #MMA still not allowed in school.",2020-07-23 09:21:54+00:00,"Sir, pls reverse this move",2020-07-23 14:09:01+00:00,5
244,"A reason to look forward to school reopening - CCAs are restarting! But with safety rules - max 20 students per activity; within the 20, max of 5 can have closer interactions (e.g. 2v2 basketball); and modified rules such that players must be 1m apart. 

Still not quite the same, but these are extraordinary times. 

P/S: #MMA still not allowed in school.",2020-07-23 09:21:54+00:00,@ongyekung exam coming leh.  Very stressful now.  Cca can take up 3h ah Sir pls cancel CCA until November.  Thanks @ongyekung . I rlly beg you . @ongyekung,2020-07-23 14:11:45+00:00,22
245,"A reason to look forward to school reopening - CCAs are restarting! But with safety rules - max 20 students per activity; within the 20, max of 5 can have closer interactions (e.g. 2v2 basketball); and modified rules such that players must be 1m apart. 

Still not quite the same, but these are extraordinary times. 

P/S: #MMA still not allowed in school.",2020-07-23 09:21:54+00:00,"Sir , there are still many cases in singapore . Not a good idea Sir, we are allowing coaches going round from school to schools for coaching and teaching. Virus may spread",2020-07-23 14:15:16+00:00,30
247,"A reason to look forward to school reopening - CCAs are restarting! But with safety rules - max 20 students per activity; within the 20, max of 5 can have closer interactions (e.g. 2v2 basketball); and modified rules such that players must be 1m apart. 

Still not quite the same, but these are extraordinary times. 

P/S: #MMA still not allowed in school.",2020-07-23 09:21:54+00:00,"Sir, i live in Sembawang. Please listen to the people of sembawang",2020-07-23 14:18:22+00:00,12
248,"A reason to look forward to school reopening - CCAs are restarting! But with safety rules - max 20 students per activity; within the 20, max of 5 can have closer interactions (e.g. 2v2 basketball); and modified rules such that players must be 1m apart. 

Still not quite the same, but these are extraordinary times. 

P/S: #MMA still not allowed in school.",2020-07-23 09:21:54+00:00,"By the time JC CCA ends , the peak hours n crowds on Mrt s be 🤦🏻‍♀️🤦🏻‍♀️",2020-07-23 14:19:06+00:00,15
249,"A reason to look forward to school reopening - CCAs are restarting! But with safety rules - max 20 students per activity; within the 20, max of 5 can have closer interactions (e.g. 2v2 basketball); and modified rules such that players must be 1m apart. 

Still not quite the same, but these are extraordinary times. 

P/S: #MMA still not allowed in school.",2020-07-23 09:21:54+00:00,"SA2’s approaching... Long hours with surgical mask on...after CCA’s done, peak hours ! Large Crowds on MRT!",2020-07-23 14:21:30+00:00,18
250,"A reason to look forward to school reopening - CCAs are restarting! But with safety rules - max 20 students per activity; within the 20, max of 5 can have closer interactions (e.g. 2v2 basketball); and modified rules such that players must be 1m apart. 

Still not quite the same, but these are extraordinary times. 

P/S: #MMA still not allowed in school.",2020-07-23 09:21:54+00:00,"How can you do such a thing @ongyekung , not protecting us students . I live in Sembawang takes me 1h30min get to school . Cca end at 6.30, mrt v.crowded plus no safe entry, later get covid how",2020-07-23 14:23:58+00:00,32
258,"A reason to look forward to school reopening - CCAs are restarting! But with safety rules - max 20 students per activity; within the 20, max of 5 can have closer interactions (e.g. 2v2 basketball); and modified rules such that players must be 1m apart. 

Still not quite the same, but these are extraordinary times. 

P/S: #MMA still not allowed in school.",2020-07-23 09:21:54+00:00,why u not moe anymore 😭😭😭💔💔,2020-07-25 06:40:02+00:00,5
259,"A reason to look forward to school reopening - CCAs are restarting! But with safety rules - max 20 students per activity; within the 20, max of 5 can have closer interactions (e.g. 2v2 basketball); and modified rules such that players must be 1m apart. 

Still not quite the same, but these are extraordinary times. 

P/S: #MMA still not allowed in school.",2020-07-23 09:21:54+00:00,wishing you ATB in being our transport minister.,2020-07-25 07:06:52+00:00,8
260,"A reason to look forward to school reopening - CCAs are restarting! But with safety rules - max 20 students per activity; within the 20, max of 5 can have closer interactions (e.g. 2v2 basketball); and modified rules such that players must be 1m apart. 

Still not quite the same, but these are extraordinary times. 

P/S: #MMA still not allowed in school.",2020-07-23 09:21:54+00:00,why you must be minister of transport now :(,2020-07-25 07:54:38+00:00,8
261,"A reason to look forward to school reopening - CCAs are restarting! But with safety rules - max 20 students per activity; within the 20, max of 5 can have closer interactions (e.g. 2v2 basketball); and modified rules such that players must be 1m apart. 

Still not quite the same, but these are extraordinary times. 

P/S: #MMA still not allowed in school.",2020-07-23 09:21:54+00:00,"Sir, you are the best Education Minister.  You are spontaneous, can really engage and relate to the kids! Which is rare",2020-07-25 08:04:03+00:00,21
262,"A reason to look forward to school reopening - CCAs are restarting! But with safety rules - max 20 students per activity; within the 20, max of 5 can have closer interactions (e.g. 2v2 basketball); and modified rules such that players must be 1m apart. 

Still not quite the same, but these are extraordinary times. 

P/S: #MMA still not allowed in school.",2020-07-23 09:21:54+00:00,Best minister of education ever👍 so sad you have to change to a new portfolio..All the best to your new role💪💪💪,2020-07-25 08:39:32+00:00,22
263,"A reason to look forward to school reopening - CCAs are restarting! But with safety rules - max 20 students per activity; within the 20, max of 5 can have closer interactions (e.g. 2v2 basketball); and modified rules such that players must be 1m apart. 

Still not quite the same, but these are extraordinary times. 

P/S: #MMA still not allowed in school.",2020-07-23 09:21:54+00:00,Yea CCA coming back Thank you Sir,2020-07-23 09:37:54+00:00,7
264,"A reason to look forward to school reopening - CCAs are restarting! But with safety rules - max 20 students per activity; within the 20, max of 5 can have closer interactions (e.g. 2v2 basketball); and modified rules such that players must be 1m apart. 

Still not quite the same, but these are extraordinary times. 

P/S: #MMA still not allowed in school.",2020-07-23 09:21:54+00:00,How to do footdrills with five tho?,2020-07-23 09:58:45+00:00,7
268,"A reason to look forward to school reopening - CCAs are restarting! But with safety rules - max 20 students per activity; within the 20, max of 5 can have closer interactions (e.g. 2v2 basketball); and modified rules such that players must be 1m apart. 

Still not quite the same, but these are extraordinary times. 

P/S: #MMA still not allowed in school.",2020-07-23 09:21:54+00:00,Sir will the football courts be opened,2020-07-23 11:28:53+00:00,7
269,"A reason to look forward to school reopening - CCAs are restarting! But with safety rules - max 20 students per activity; within the 20, max of 5 can have closer interactions (e.g. 2v2 basketball); and modified rules such that players must be 1m apart. 

Still not quite the same, but these are extraordinary times. 

P/S: #MMA still not allowed in school.",2020-07-23 09:21:54+00:00,Might as well not open cca,2020-07-23 11:29:38+00:00,6
272,"A reason to look forward to school reopening - CCAs are restarting! But with safety rules - max 20 students per activity; within the 20, max of 5 can have closer interactions (e.g. 2v2 basketball); and modified rules such that players must be 1m apart. 

Still not quite the same, but these are extraordinary times. 

P/S: #MMA still not allowed in school.",2020-07-23 09:21:54+00:00,aiyo must think of reason to pon again,2020-07-23 11:43:48+00:00,8
273,"A reason to look forward to school reopening - CCAs are restarting! But with safety rules - max 20 students per activity; within the 20, max of 5 can have closer interactions (e.g. 2v2 basketball); and modified rules such that players must be 1m apart. 

Still not quite the same, but these are extraordinary times. 

P/S: #MMA still not allowed in school.",2020-07-23 09:21:54+00:00,Nope that’s worse why,2020-07-23 12:24:11+00:00,5
276,"A reason to look forward to school reopening - CCAs are restarting! But with safety rules - max 20 students per activity; within the 20, max of 5 can have closer interactions (e.g. 2v2 basketball); and modified rules such that players must be 1m apart. 

Still not quite the same, but these are extraordinary times. 

P/S: #MMA still not allowed in school.",2020-07-23 09:21:54+00:00,what if my cca got more than 20 ppl,2020-07-23 09:35:00+00:00,8
279,"On 10 July, all of us at MOE were dismayed when we learnt that at Jurong West Secondary School, a student who caught the COVID-19 virus at home, had infected another classmate. This would have been our first recorded COVID-19 infection in school, despite all our precautionary measures.
 
To our relief, TTSH and MOH have clarified that it was a case of erroneous reporting by the testing laboratory. The student, plus the rest of the contacts, were tested to be negative. 
 
Notwithstanding the mistake, I have been very comforted that school attendance rates at Jurong West have maintained at over 90%. Students, parents and teachers have adapted well to all our precautionary measures â€“ calmly and with resolve to minimise disruptions to learning. 
 
We will not let up. Schools will take all necessary measures to keep schools safe, and allow learning to go on as much as possible. We are still in the process of adjusting to a stable new normal. Thanks to all parents, students and teachers for their understanding and effort.

(ðŸ“· credit: Google Street View)",2020-07-14 07:20:49+00:00,Phew thank GOD for that error,2020-07-14 07:37:25+00:00,6
280,"On 10 July, all of us at MOE were dismayed when we learnt that at Jurong West Secondary School, a student who caught the COVID-19 virus at home, had infected another classmate. This would have been our first recorded COVID-19 infection in school, despite all our precautionary measures.
 
To our relief, TTSH and MOH have clarified that it was a case of erroneous reporting by the testing laboratory. The student, plus the rest of the contacts, were tested to be negative. 
 
Notwithstanding the mistake, I have been very comforted that school attendance rates at Jurong West have maintained at over 90%. Students, parents and teachers have adapted well to all our precautionary measures â€“ calmly and with resolve to minimise disruptions to learning. 
 
We will not let up. Schools will take all necessary measures to keep schools safe, and allow learning to go on as much as possible. We are still in the process of adjusting to a stable new normal. Thanks to all parents, students and teachers for their understanding and effort.

(ðŸ“· credit: Google Street View)",2020-07-14 07:20:49+00:00,Is it not advisable or impossible to conduct a covid screen test for every student in every school? At least start from the Sec levels... Or is it due to the reason that more positive cases are discovered that may make the daily figures look worse??,2020-07-14 07:47:43+00:00,46
281,"On 10 July, all of us at MOE were dismayed when we learnt that at Jurong West Secondary School, a student who caught the COVID-19 virus at home, had infected another classmate. This would have been our first recorded COVID-19 infection in school, despite all our precautionary measures.
 
To our relief, TTSH and MOH have clarified that it was a case of erroneous reporting by the testing laboratory. The student, plus the rest of the contacts, were tested to be negative. 
 
Notwithstanding the mistake, I have been very comforted that school attendance rates at Jurong West have maintained at over 90%. Students, parents and teachers have adapted well to all our precautionary measures â€“ calmly and with resolve to minimise disruptions to learning. 
 
We will not let up. Schools will take all necessary measures to keep schools safe, and allow learning to go on as much as possible. We are still in the process of adjusting to a stable new normal. Thanks to all parents, students and teachers for their understanding and effort.

(ðŸ“· credit: Google Street View)",2020-07-14 07:20:49+00:00,"Unavoidable, but we also need to do our parts too. Social responsibility.💪",2020-07-14 08:19:55+00:00,12
283,"On 10 July, all of us at MOE were dismayed when we learnt that at Jurong West Secondary School, a student who caught the COVID-19 virus at home, had infected another classmate. This would have been our first recorded COVID-19 infection in school, despite all our precautionary measures.
 
To our relief, TTSH and MOH have clarified that it was a case of erroneous reporting by the testing laboratory. The student, plus the rest of the contacts, were tested to be negative. 
 
Notwithstanding the mistake, I have been very comforted that school attendance rates at Jurong West have maintained at over 90%. Students, parents and teachers have adapted well to all our precautionary measures â€“ calmly and with resolve to minimise disruptions to learning. 
 
We will not let up. Schools will take all necessary measures to keep schools safe, and allow learning to go on as much as possible. We are still in the process of adjusting to a stable new normal. Thanks to all parents, students and teachers for their understanding and effort.

(ðŸ“· credit: Google Street View)",2020-07-14 07:20:49+00:00,"as i see it community cases will be inevitable with the opening but yet again we cannot hide forever.  We need to be brave, vigilant and not reckless. Each and everyone of us must play our part, wear mask, sanitise our hands, wash with soap and social distancing.  as parents, it has become a checklist for me to remind my teenagers when they are in the car to school.  stay safe all",2020-07-14 11:26:40+00:00,72
285,"On 10 July, all of us at MOE were dismayed when we learnt that at Jurong West Secondary School, a student who caught the COVID-19 virus at home, had infected another classmate. This would have been our first recorded COVID-19 infection in school, despite all our precautionary measures.
 
To our relief, TTSH and MOH have clarified that it was a case of erroneous reporting by the testing laboratory. The student, plus the rest of the contacts, were tested to be negative. 
 
Notwithstanding the mistake, I have been very comforted that school attendance rates at Jurong West have maintained at over 90%. Students, parents and teachers have adapted well to all our precautionary measures â€“ calmly and with resolve to minimise disruptions to learning. 
 
We will not let up. Schools will take all necessary measures to keep schools safe, and allow learning to go on as much as possible. We are still in the process of adjusting to a stable new normal. Thanks to all parents, students and teachers for their understanding and effort.

(ðŸ“· credit: Google Street View)",2020-07-14 07:20:49+00:00,"@sohjianke if those are your worries, then regulations to restrict students' movements can be laid out for those tested.. We had gone through CB when everyone stays at home, shops are closed, etc.. restrictions on students movement  after school is nothing compared to having risks of students getting infected. Manpower constraints? Go recruit those who are jobless now for trainings... this create jobs, even if it is only temporary. And I don't think I'd implied govt covering up figures in my comment! mass screening may result in more positive figures which will make current figures look worse.. isn't this logic logical?",2020-07-14 13:07:22+00:00,97
287,"On 10 July, all of us at MOE were dismayed when we learnt that at Jurong West Secondary School, a student who caught the COVID-19 virus at home, had infected another classmate. This would have been our first recorded COVID-19 infection in school, despite all our precautionary measures.
 
To our relief, TTSH and MOH have clarified that it was a case of erroneous reporting by the testing laboratory. The student, plus the rest of the contacts, were tested to be negative. 
 
Notwithstanding the mistake, I have been very comforted that school attendance rates at Jurong West have maintained at over 90%. Students, parents and teachers have adapted well to all our precautionary measures â€“ calmly and with resolve to minimise disruptions to learning. 
 
We will not let up. Schools will take all necessary measures to keep schools safe, and allow learning to go on as much as possible. We are still in the process of adjusting to a stable new normal. Thanks to all parents, students and teachers for their understanding and effort.

(ðŸ“· credit: Google Street View)",2020-07-14 07:20:49+00:00,Good to know that the student is healthy and not covid positive but it is more worrying that TTSH can made such an error 😱,2020-07-14 14:59:09+00:00,24
288,"On 10 July, all of us at MOE were dismayed when we learnt that at Jurong West Secondary School, a student who caught the COVID-19 virus at home, had infected another classmate. This would have been our first recorded COVID-19 infection in school, despite all our precautionary measures.
 
To our relief, TTSH and MOH have clarified that it was a case of erroneous reporting by the testing laboratory. The student, plus the rest of the contacts, were tested to be negative. 
 
Notwithstanding the mistake, I have been very comforted that school attendance rates at Jurong West have maintained at over 90%. Students, parents and teachers have adapted well to all our precautionary measures â€“ calmly and with resolve to minimise disruptions to learning. 
 
We will not let up. Schools will take all necessary measures to keep schools safe, and allow learning to go on as much as possible. We are still in the process of adjusting to a stable new normal. Thanks to all parents, students and teachers for their understanding and effort.

(ðŸ“· credit: Google Street View)",2020-07-14 07:20:49+00:00,"Yes let's not let our guard down, continue to take all necessary measures and each of us to be socially responsible 😊❤️",2020-07-14 16:14:14+00:00,20
289,"On 10 July, all of us at MOE were dismayed when we learnt that at Jurong West Secondary School, a student who caught the COVID-19 virus at home, had infected another classmate. This would have been our first recorded COVID-19 infection in school, despite all our precautionary measures.
 
To our relief, TTSH and MOH have clarified that it was a case of erroneous reporting by the testing laboratory. The student, plus the rest of the contacts, were tested to be negative. 
 
Notwithstanding the mistake, I have been very comforted that school attendance rates at Jurong West have maintained at over 90%. Students, parents and teachers have adapted well to all our precautionary measures â€“ calmly and with resolve to minimise disruptions to learning. 
 
We will not let up. Schools will take all necessary measures to keep schools safe, and allow learning to go on as much as possible. We are still in the process of adjusting to a stable new normal. Thanks to all parents, students and teachers for their understanding and effort.

(ðŸ“· credit: Google Street View)",2020-07-14 07:20:49+00:00,"It is arguably safer to send our children back to school. School serves as a community and a protection against child abuse and physical trauma. Schools are the first place to pick up these warning signals. In true meritocracy, sustained school closures also hurt students that have fewer resources than most (inaccessibility to laptops or wifi)",2020-07-14 17:00:02+00:00,56
291,"On 10 July, all of us at MOE were dismayed when we learnt that at Jurong West Secondary School, a student who caught the COVID-19 virus at home, had infected another classmate. This would have been our first recorded COVID-19 infection in school, despite all our precautionary measures.
 
To our relief, TTSH and MOH have clarified that it was a case of erroneous reporting by the testing laboratory. The student, plus the rest of the contacts, were tested to be negative. 
 
Notwithstanding the mistake, I have been very comforted that school attendance rates at Jurong West have maintained at over 90%. Students, parents and teachers have adapted well to all our precautionary measures â€“ calmly and with resolve to minimise disruptions to learning. 
 
We will not let up. Schools will take all necessary measures to keep schools safe, and allow learning to go on as much as possible. We are still in the process of adjusting to a stable new normal. Thanks to all parents, students and teachers for their understanding and effort.

(ðŸ“· credit: Google Street View)",2020-07-14 07:20:49+00:00,"I really appreciate all his efforts with the little investment of $500 with joy all over me after withdrawing $2,000 and another $4,320 through the help of @wenyin_nick_lee",2020-07-15 21:26:17+00:00,24
292,"On 10 July, all of us at MOE were dismayed when we learnt that at Jurong West Secondary School, a student who caught the COVID-19 virus at home, had infected another classmate. This would have been our first recorded COVID-19 infection in school, despite all our precautionary measures.
 
To our relief, TTSH and MOH have clarified that it was a case of erroneous reporting by the testing laboratory. The student, plus the rest of the contacts, were tested to be negative. 
 
Notwithstanding the mistake, I have been very comforted that school attendance rates at Jurong West have maintained at over 90%. Students, parents and teachers have adapted well to all our precautionary measures â€“ calmly and with resolve to minimise disruptions to learning. 
 
We will not let up. Schools will take all necessary measures to keep schools safe, and allow learning to go on as much as possible. We are still in the process of adjusting to a stable new normal. Thanks to all parents, students and teachers for their understanding and effort.

(ðŸ“· credit: Google Street View)",2020-07-14 07:20:49+00:00,"When the youths hangout and have buddy buddy (body) contact on mrt, malls etc. So much effort and precautions in school also no use eh? 😣",2020-07-16 04:49:35+00:00,25
293,"On 10 July, all of us at MOE were dismayed when we learnt that at Jurong West Secondary School, a student who caught the COVID-19 virus at home, had infected another classmate. This would have been our first recorded COVID-19 infection in school, despite all our precautionary measures.
 
To our relief, TTSH and MOH have clarified that it was a case of erroneous reporting by the testing laboratory. The student, plus the rest of the contacts, were tested to be negative. 
 
Notwithstanding the mistake, I have been very comforted that school attendance rates at Jurong West have maintained at over 90%. Students, parents and teachers have adapted well to all our precautionary measures â€“ calmly and with resolve to minimise disruptions to learning. 
 
We will not let up. Schools will take all necessary measures to keep schools safe, and allow learning to go on as much as possible. We are still in the process of adjusting to a stable new normal. Thanks to all parents, students and teachers for their understanding and effort.

(ðŸ“· credit: Google Street View)",2020-07-14 07:20:49+00:00,@wenyin_nick_lee Everyone please help me thank @wenyin_nick_lee for a successful withdrawal she a put the best smile ever on my face may you be highly reworded @wenyin_nick_lee,2020-07-16 14:26:51+00:00,24
295,Mask for everyone,2020-07-06 00:03:15+00:00,Morning sir! Have a nice day!🎉🎉🎉,2020-07-06 00:07:28+00:00,6
298,Mask for everyone,2020-07-06 00:03:15+00:00,Sir I like your humour. Have a good day !,2020-07-06 00:17:08+00:00,9
302,Mask for everyone,2020-07-06 00:03:15+00:00,It must be a very  special tailored mask !👍💪👍,2020-07-06 01:13:27+00:00,8
306,Mask for everyone,2020-07-06 00:03:15+00:00,"Yes Minister, wearing masks is a responsibility. protect self and others. cute statue by the way 😊",2020-07-06 02:19:30+00:00,16
307,Mask for everyone,2020-07-06 00:03:15+00:00,"LOL! All the best, Sir! Please come out with even better policies for everyone.",2020-07-06 02:22:21+00:00,14
308,Mask for everyone,2020-07-06 00:03:15+00:00,Maybe the mask is so that this 狮子will not 开大口 😂,2020-07-06 02:36:29+00:00,8
310,Mask for everyone,2020-07-06 00:03:15+00:00,The mask on the lion needs to cover the nose too!,2020-07-06 03:20:44+00:00,11
312,Mask for everyone,2020-07-06 00:03:15+00:00,The disaster is only effect among human beings,2020-07-06 06:46:42+00:00,8
319,"Students from all levels returned to school today. Visited Ngee Ann Secondary School this morning to see how they were coping with the full student population back in school. Students and teachers are familiar with the safe management measures by now. 
Upper and lower secondary students take designated routes to their classrooms when they enter the school, so no overcrowding. 
Teachers continue to conscientiously check with students if they or their household members are unwell. Question screening remains a very important step in helping us quickly identify potential cases and prevent any clusters in schools. 
With all students back now, it's even more important that all of us practise social responsibility to continue keeping our schools a safe place.",2020-06-29 11:27:28+00:00,Good work by MOE.  The kids must return to school.  Avoiding the issue by hiding at home won't resolve or make things better.  加油！study hard!,2020-06-29 11:33:21+00:00,24
321,"Students from all levels returned to school today. Visited Ngee Ann Secondary School this morning to see how they were coping with the full student population back in school. Students and teachers are familiar with the safe management measures by now. 
Upper and lower secondary students take designated routes to their classrooms when they enter the school, so no overcrowding. 
Teachers continue to conscientiously check with students if they or their household members are unwell. Question screening remains a very important step in helping us quickly identify potential cases and prevent any clusters in schools. 
With all students back now, it's even more important that all of us practise social responsibility to continue keeping our schools a safe place.",2020-06-29 11:27:28+00:00,It must be very hard to breath with the black mask on while playing a game of badminton in the hall with the sweat students trying to breath with the mask on . hopefully some of the students don't have system of hyperventilating while the mask is on during the game of badminton,2020-06-29 12:09:04+00:00,51
323,"Students from all levels returned to school today. Visited Ngee Ann Secondary School this morning to see how they were coping with the full student population back in school. Students and teachers are familiar with the safe management measures by now. 
Upper and lower secondary students take designated routes to their classrooms when they enter the school, so no overcrowding. 
Teachers continue to conscientiously check with students if they or their household members are unwell. Question screening remains a very important step in helping us quickly identify potential cases and prevent any clusters in schools. 
With all students back now, it's even more important that all of us practise social responsibility to continue keeping our schools a safe place.",2020-06-29 11:27:28+00:00,"Teachers were glad to see them back as a whole school. Students when asked , said that they were very happy to return to school. Everyone adhered to the safety guidelines.😀",2020-06-29 12:52:11+00:00,30
324,"Students from all levels returned to school today. Visited Ngee Ann Secondary School this morning to see how they were coping with the full student population back in school. Students and teachers are familiar with the safe management measures by now. 
Upper and lower secondary students take designated routes to their classrooms when they enter the school, so no overcrowding. 
Teachers continue to conscientiously check with students if they or their household members are unwell. Question screening remains a very important step in helping us quickly identify potential cases and prevent any clusters in schools. 
With all students back now, it's even more important that all of us practise social responsibility to continue keeping our schools a safe place.",2020-06-29 11:27:28+00:00,can go to Greenwood Pr?,2020-06-29 14:11:29+00:00,5
326,"Students from all levels returned to school today. Visited Ngee Ann Secondary School this morning to see how they were coping with the full student population back in school. Students and teachers are familiar with the safe management measures by now. 
Upper and lower secondary students take designated routes to their classrooms when they enter the school, so no overcrowding. 
Teachers continue to conscientiously check with students if they or their household members are unwell. Question screening remains a very important step in helping us quickly identify potential cases and prevent any clusters in schools. 
With all students back now, it's even more important that all of us practise social responsibility to continue keeping our schools a safe place.",2020-06-29 11:27:28+00:00,this post made me wanna go back to schooling,2020-06-29 18:47:16+00:00,9
327,"Students from all levels returned to school today. Visited Ngee Ann Secondary School this morning to see how they were coping with the full student population back in school. Students and teachers are familiar with the safe management measures by now. 
Upper and lower secondary students take designated routes to their classrooms when they enter the school, so no overcrowding. 
Teachers continue to conscientiously check with students if they or their household members are unwell. Question screening remains a very important step in helping us quickly identify potential cases and prevent any clusters in schools. 
With all students back now, it's even more important that all of us practise social responsibility to continue keeping our schools a safe place.",2020-06-29 11:27:28+00:00,Admirable labor! preocupándose por los niños. Maravilloso día le desea una humilde seguidora.,2020-06-29 22:06:14+00:00,10
328,"Students from all levels returned to school today. Visited Ngee Ann Secondary School this morning to see how they were coping with the full student population back in school. Students and teachers are familiar with the safe management measures by now. 
Upper and lower secondary students take designated routes to their classrooms when they enter the school, so no overcrowding. 
Teachers continue to conscientiously check with students if they or their household members are unwell. Question screening remains a very important step in helping us quickly identify potential cases and prevent any clusters in schools. 
With all students back now, it's even more important that all of us practise social responsibility to continue keeping our schools a safe place.",2020-06-29 11:27:28+00:00,Come ntss we hv little social distancing,2020-06-29 23:09:06+00:00,7
331,"Students from all levels returned to school today. Visited Ngee Ann Secondary School this morning to see how they were coping with the full student population back in school. Students and teachers are familiar with the safe management measures by now. 
Upper and lower secondary students take designated routes to their classrooms when they enter the school, so no overcrowding. 
Teachers continue to conscientiously check with students if they or their household members are unwell. Question screening remains a very important step in helping us quickly identify potential cases and prevent any clusters in schools. 
With all students back now, it's even more important that all of us practise social responsibility to continue keeping our schools a safe place.",2020-06-29 11:27:28+00:00,"Thanks, our Government did a good job . Well done",2020-06-30 23:23:10+00:00,9
332,"Students from all levels returned to school today. Visited Ngee Ann Secondary School this morning to see how they were coping with the full student population back in school. Students and teachers are familiar with the safe management measures by now. 
Upper and lower secondary students take designated routes to their classrooms when they enter the school, so no overcrowding. 
Teachers continue to conscientiously check with students if they or their household members are unwell. Question screening remains a very important step in helping us quickly identify potential cases and prevent any clusters in schools. 
With all students back now, it's even more important that all of us practise social responsibility to continue keeping our schools a safe place.",2020-06-29 11:27:28+00:00,The bois at the left doing some epic shit,2020-07-01 14:06:01+00:00,9
333,"Students from all levels returned to school today. Visited Ngee Ann Secondary School this morning to see how they were coping with the full student population back in school. Students and teachers are familiar with the safe management measures by now. 
Upper and lower secondary students take designated routes to their classrooms when they enter the school, so no overcrowding. 
Teachers continue to conscientiously check with students if they or their household members are unwell. Question screening remains a very important step in helping us quickly identify potential cases and prevent any clusters in schools. 
With all students back now, it's even more important that all of us practise social responsibility to continue keeping our schools a safe place.",2020-06-29 11:27:28+00:00,My nephew goes to Ngee Ann Secondary!,2020-07-02 09:15:54+00:00,7
336,"You all heard the news: Phase 2 of re-opening starts this Friday, 19 June.

It is a significant step. Most activities will resume, except certain larger scale ones with close interaction activities, that have potential to be mass spreading events. Social gatherings should have a maximum of five people. 
All the things we miss - sitting in coffeeshops or restaurants, bubble tea, tuition and enrichment classes, meeting up with boyfriends or girlfriends, can all resume. 
It took us a lot of sacrifice to get here, after a fairly long circuit breaker period, and a careful Phase 1 opening. But during this time, all of us co-operated, and we suppressed the virus transmission. 
From here, it is up to us again. We will all take care of our personal hygiene, adopt necessary precautionary measures, look out for one another. That way, we keep the virus under control in Phase 2. While we are all eager to meet up with friends and socialise, we will do so safely. No need to all rush out on Friday - everywhere will be full. Can take our time a bit, and ease into our social activities again. My daughter already told me I must wait for my Fatherâ€™s Day dinner. 
Schools will continue with our weekly rotation plan, and comprehensive safe management measures. We will bring all students back daily from 29 June. MOE will give more details soon.

Have fun but stay safe! (Photo taken before COVID-19.)",2020-06-15 14:07:53+00:00,Haha how you know you are a S’porean - you are excited for tuition classes in phase 2 @theamandatan,2020-06-15 14:12:20+00:00,17
337,"You all heard the news: Phase 2 of re-opening starts this Friday, 19 June.

It is a significant step. Most activities will resume, except certain larger scale ones with close interaction activities, that have potential to be mass spreading events. Social gatherings should have a maximum of five people. 
All the things we miss - sitting in coffeeshops or restaurants, bubble tea, tuition and enrichment classes, meeting up with boyfriends or girlfriends, can all resume. 
It took us a lot of sacrifice to get here, after a fairly long circuit breaker period, and a careful Phase 1 opening. But during this time, all of us co-operated, and we suppressed the virus transmission. 
From here, it is up to us again. We will all take care of our personal hygiene, adopt necessary precautionary measures, look out for one another. That way, we keep the virus under control in Phase 2. While we are all eager to meet up with friends and socialise, we will do so safely. No need to all rush out on Friday - everywhere will be full. Can take our time a bit, and ease into our social activities again. My daughter already told me I must wait for my Fatherâ€™s Day dinner. 
Schools will continue with our weekly rotation plan, and comprehensive safe management measures. We will bring all students back daily from 29 June. MOE will give more details soon.

Have fun but stay safe! (Photo taken before COVID-19.)",2020-06-15 14:07:53+00:00,🙏🏻🙏🏻 Great news. Thank you for all your efforts,2020-06-15 14:25:03+00:00,8
