,id,conversation_id,date,time,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,link,video,reply_to,processed_text,demojize_text
96,1263009860888793088,1263009860888793088,2020-05-20,15:33:11,2488537724,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.27976571, 103.85373331]}","#MOVINGforward #WEareAteam ••Always said in #WORKplaces ✌️ #WEareAnation , #WEmustOVERcomeTHEchallenge #NOWisTHEtime , WEneedTOhave #LOTSof #APARTMENTS / #BUNKhouses /  #CONDOMINIUM / #CHALETS / #DORMITORIES / #HALLS…  https://t.co/rFpfS6vDiu",en,[],['https://www.instagram.com/p/CAZrSEZBE_6/?igshid=1sltbofcg1ow'],[],0,0,0,"['movingforward', 'weareateam', 'workplaces', 'weareanation', 'wemustovercomethechallenge', 'nowisthetime', 'lotsof', 'apartments', 'bunkhouses', 'condominium', 'chalets', 'dormitories', 'halls']",https://twitter.com/nigel_elijah/status/1263009860888793088,0,[],"['said', 'weneedtohav']","#MOVINGforward #WEareAteam ••Always said in #WORKplaces :victory_hand: #WEareAnation , #WEmustOVERcomeTHEchallenge #NOWisTHEtime , WEneedTOhave #LOTSof #APARTMENTS / #BUNKhouses /  #CONDOMINIUM / #CHALETS / #DORMITORIES / #HALLS…  https://t.co/rFpfS6vDiu"
97,1263009703790997509,1263009703790997509,2020-05-20,15:32:33,2488537724,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.31617609, 103.8504851]}","#MOVINGforward #WEareAteam ••Always said in #WORKplaces ✌️ #WEareAnation , #WEmustOVERcomeTHEchallenge #NOWisTHEtime , WEneedTOhave #LOTSof #APARTMENTS / #BUNKhouses /  #CONDOMINIUM / #CHALETS / #DORMITORIES / #HALLS…  https://t.co/uoXzWxVfXY",en,[],['https://www.instagram.com/p/CAZlgc7h8BE/?igshid=vbkg07tos5yc'],[],0,0,0,"['movingforward', 'weareateam', 'workplaces', 'weareanation', 'wemustovercomethechallenge', 'nowisthetime', 'lotsof', 'apartments', 'bunkhouses', 'condominium', 'chalets', 'dormitories', 'halls']",https://twitter.com/nigel_elijah/status/1263009703790997509,0,[],"['said', 'weneedtohav']","#MOVINGforward #WEareAteam ••Always said in #WORKplaces :victory_hand: #WEareAnation , #WEmustOVERcomeTHEchallenge #NOWisTHEtime , WEneedTOhave #LOTSof #APARTMENTS / #BUNKhouses /  #CONDOMINIUM / #CHALETS / #DORMITORIES / #HALLS…  https://t.co/uoXzWxVfXY"
98,1263009656143777794,1263009656143777794,2020-05-20,15:32:22,2488537724,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.27976571, 103.85373331]}","#MOVINGforward #WEareAteam ••Always said in #WORKplaces ✌️ #WEareAnation , #WEmustOVERcomeTHEchallenge #NOWisTHEtime , WEneedTOhave #LOTSof #APARTMENTS / #BUNKhouses /  #CONDOMINIUM / #CHALETS / #DORMITORIES /…  https://t.co/1EVthUTNp0",en,[],['https://www.instagram.com/p/CAZrT0Ah9uS/?igshid=1s0mhmyc9l9ob'],[],0,0,0,"['movingforward', 'weareateam', 'workplaces', 'weareanation', 'wemustovercomethechallenge', 'nowisthetime', 'lotsof', 'apartments', 'bunkhouses', 'condominium', 'chalets', 'dormitories']",https://twitter.com/nigel_elijah/status/1263009656143777794,0,[],"['said', 'weneedtohav']","#MOVINGforward #WEareAteam ••Always said in #WORKplaces :victory_hand: #WEareAnation , #WEmustOVERcomeTHEchallenge #NOWisTHEtime , WEneedTOhave #LOTSof #APARTMENTS / #BUNKhouses /  #CONDOMINIUM / #CHALETS / #DORMITORIES /…  https://t.co/1EVthUTNp0"
99,1263009542327226368,1263009542327226368,2020-05-20,15:31:55,2488537724,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.31617609, 103.8504851]}","#MOVINGforward #WEareAteam ••Always said in #WORKplaces ✌️ #WEareAnation , #WEmustOVERcomeTHEchallenge #NOWisTHEtime , WEneedTOhave #LOTSof #APARTMENTS / #BUNKhouses /  #CONDOMINIUM / #CHALETS / #DORMITORIES / #HALLS…  https://t.co/Kbyo8sOJ7n",en,[],['https://www.instagram.com/p/CAZl1LdHoqy/?igshid=otnp2rhcfyz9'],[],0,0,0,"['movingforward', 'weareateam', 'workplaces', 'weareanation', 'wemustovercomethechallenge', 'nowisthetime', 'lotsof', 'apartments', 'bunkhouses', 'condominium', 'chalets', 'dormitories', 'halls']",https://twitter.com/nigel_elijah/status/1263009542327226368,0,[],"['said', 'weneedtohav']","#MOVINGforward #WEareAteam ••Always said in #WORKplaces :victory_hand: #WEareAnation , #WEmustOVERcomeTHEchallenge #NOWisTHEtime , WEneedTOhave #LOTSof #APARTMENTS / #BUNKhouses /  #CONDOMINIUM / #CHALETS / #DORMITORIES / #HALLS…  https://t.co/Kbyo8sOJ7n"
100,1263009487553622016,1263009487553622016,2020-05-20,15:31:42,2488537724,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.27976571, 103.85373331]}","#MOVINGforward #WEareAteam ••Always said in #WORKplaces ✌️ #WEareAnation , #WEmustOVERcomeTHEchallenge #NOWisTHEtime , WEneedTOhave #LOTSof #APARTMENTS / #BUNKhouses /  #CONDOMINIUM / #CHALETS / #DORMITORIES / #HALLS…  https://t.co/zP7cMyn4GE",en,[],['https://www.instagram.com/p/CAZrTJxn09N/?igshid=l2fkfnciie0'],[],0,0,0,"['movingforward', 'weareateam', 'workplaces', 'weareanation', 'wemustovercomethechallenge', 'nowisthetime', 'lotsof', 'apartments', 'bunkhouses', 'condominium', 'chalets', 'dormitories', 'halls']",https://twitter.com/nigel_elijah/status/1263009487553622016,0,[],"['said', 'weneedtohav']","#MOVINGforward #WEareAteam ••Always said in #WORKplaces :victory_hand: #WEareAnation , #WEmustOVERcomeTHEchallenge #NOWisTHEtime , WEneedTOhave #LOTSof #APARTMENTS / #BUNKhouses /  #CONDOMINIUM / #CHALETS / #DORMITORIES / #HALLS…  https://t.co/zP7cMyn4GE"
101,1262995961024065536,1262995961024065536,2020-05-20,14:37:57,2488537724,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.31617609, 103.8504851]}","#MOVINGforward #WEareAteam ••Always said in #WORKplaces ✌️ #WEareAnation , #WEmustOVERcomeTHEchallenge #NOWisTHEtime , WEneedTOhave #LOTSof #APARTMENTS / #BUNKhouses /  #CONDOMINIUM / #CHALETS / #DORMITORIES /…  https://t.co/SiGvZuhIWy",en,[],['https://www.instagram.com/p/CAZlgc7h8BE/?igshid=16vzb6u5ut0uu'],[],0,0,0,"['movingforward', 'weareateam', 'workplaces', 'weareanation', 'wemustovercomethechallenge', 'nowisthetime', 'lotsof', 'apartments', 'bunkhouses', 'condominium', 'chalets', 'dormitories']",https://twitter.com/nigel_elijah/status/1262995961024065536,0,[],"['said', 'weneedtohav']","#MOVINGforward #WEareAteam ••Always said in #WORKplaces :victory_hand: #WEareAnation , #WEmustOVERcomeTHEchallenge #NOWisTHEtime , WEneedTOhave #LOTSof #APARTMENTS / #BUNKhouses /  #CONDOMINIUM / #CHALETS / #DORMITORIES /…  https://t.co/SiGvZuhIWy"
102,1262661502399442946,1262661502399442946,2020-05-19,16:28:55,108032755,nizamzorro,Ⓝⓘⓩⓐⓜ_Ⓗⓘⓖⓗⓑⓤⓡⓨ,,how many foreign workers do we have living in dormitories,en,[],[],[],1,0,0,[],https://twitter.com/NizamZorro/status/1262661502399442946,0,[],"['mani', 'foreign', 'worker', 'live', 'dormitori']",how many foreign workers do we have living in dormitories
103,1262459978532532224,1262355509530767361,2020-05-19,03:08:08,40859142,fafuierice,Fafui,,"@TishaCM @bmw2430 And regarding their foreign worker dormitories, they have recognised long before how wrong their living condition was. That’s why they have set up some strategies to mass test them and set up temporary places where they could stay once infected. Again, I am not defending SG",en,[],[],[],1,0,0,[],https://twitter.com/fafuierice/status/1262459978532532224,0,"[{'screen_name': 'TishaCM', 'name': 'TishaCM❄️', 'id': '116619465'}, {'screen_name': 'bmw2430', 'name': 'LightningMcQueen', 'id': '2199517178'}]","['regard', 'foreign', 'worker', 'dormitori', 'recognis', 'long', 'wrong', 'live', 'condit', 'set', 'strategi', 'mass', 'test', 'set', 'temporari', 'place', 'could', 'stay', 'infect', 'defend', 'sg']","@TishaCM @bmw2430 And regarding their foreign worker dormitories, they have recognised long before how wrong their living condition was. That’s why they have set up some strategies to mass test them and set up temporary places where they could stay once infected. Again, I am not defending SG"
104,1262410810397044736,1262355509530767361,2020-05-18,23:52:46,40859142,fafuierice,Fafui,,"@bmw2430 @TishaCM Sorry, I beg to disagree. I live here in SG too and aside from the childcare workers (all of them, not just teachers) they also tested foreign workers living in dormitories, all of them, despite being asymptomatic. I have no hanash against what was said that some rich",en,[],[],[],3,0,0,[],https://twitter.com/fafuierice/status/1262410810397044736,0,"[{'screen_name': 'bmw2430', 'name': 'LightningMcQueen', 'id': '2199517178'}, {'screen_name': 'TishaCM', 'name': 'TishaCM❄️', 'id': '116619465'}]","['sorri', 'beg', 'disagre', 'live', 'sg', 'asid', 'childcar', 'worker', 'teacher', 'also', 'test', 'foreign', 'worker', 'live', 'dormitori', 'despit', 'asymptomat', 'hanash', 'said', 'rich']","@bmw2430 @TishaCM Sorry, I beg to disagree. I live here in SG too and aside from the childcare workers (all of them, not just teachers) they also tested foreign workers living in dormitories, all of them, despite being asymptomatic. I have no hanash against what was said that some rich"
105,1260786066413334529,1260786066413334529,2020-05-14,12:16:37,553309149,mariel_agnas,Mariel,,This is it.. Itetest na lahat ng 300k+ migrant workers residing in dormitories 😬 for sure numbers will be high af,en,[],[],[],0,0,0,[],https://twitter.com/mariel_agnas/status/1260786066413334529,0,[],"['itetest', 'na', 'lahat', 'ng', 'migrant', 'worker', 'resid', 'dormitori', 'sure', 'number', 'high', 'af']",This is it.. Itetest na lahat ng 300k+ migrant workers residing in dormitories :grimacing_face: for sure numbers will be high af
107,1259321143925694464,1259319688317657089,2020-05-10,11:15:32,76826378,kelboinks888,K3LböinKs,,Just one of the dormitories here. And looking at the number already says something about PH data  https://t.co/BB1b2AHlsF,en,[],[],['https://pbs.twimg.com/media/EXoB59xUwAAYLgQ.jpg'],0,0,0,[],https://twitter.com/Kelboinks888/status/1259321143925694464,1,[],"['one', 'dormitori', 'look', 'number', 'alreadi', 'say', 'someth', 'ph', 'data']",Just one of the dormitories here. And looking at the number already says something about PH data  https://t.co/BB1b2AHlsF
108,1259018715217051651,1259018715217051651,2020-05-09,15:13:47,19785811,dwallbank,Derek Wallbank,,"And again: ""...the vast majority of whom are Work Permit holders residing in foreign worker dormitories. Nine cases are Singaporeans/ Permanent Residents.""",en,[],[],[],0,0,1,[],https://twitter.com/dwallbank/status/1259018715217051651,0,[],"['vast', 'major', 'work', 'permit', 'holder', 'resid', 'foreign', 'worker', 'dormitori', 'nine', 'case', 'perman', 'resid']","And again: ""...the vast majority of whom are Work Permit holders residing in foreign worker dormitories. Nine cases are Singaporeans/ Permanent Residents."""
109,1258671229587746816,1258671229587746816,2020-05-08,16:13:00,69795969,neiljhk,neil johnson,"{'type': 'Point', 'coordinates': [1.32139, 103.657]}","Greatly honoured to have been called upon to assist with deliveries to the workers on lockdown in dormitories here in Singapore. ## Singapore relies heavily on the migrant worker population, with these folks being…  https://t.co/MImwjpmCa4",en,[],['https://www.instagram.com/p/B_63RJqjq4u/?igshid=1olyyzbu7i97h'],[],0,0,0,[],https://twitter.com/neiljhk/status/1258671229587746816,0,[],"['greatli', 'honour', 'call', 'upon', 'assist', 'deliveri', 'worker', 'lockdown', 'dormitori', 'singapor', 'singapor', 'reli', 'heavili', 'migrant', 'worker', 'popul', 'folk']","Greatly honoured to have been called upon to assist with deliveries to the workers on lockdown in dormitories here in Singapore. ## Singapore relies heavily on the migrant worker population, with these folks being…  https://t.co/MImwjpmCa4"
110,1257290003886927877,1257272614801649664,2020-05-04,20:44:30,78369359,vinos25,Vinos Samuel,,@IndradeepKhan @kdayalan @vikramchandra Not imported cases but migrant workers from India Bangladesh and China staying in dormitories densely packed who picked up from some cluster in Singapore (allegedly little India) and spread ..,en,[],[],[],0,0,3,[],https://twitter.com/vinos25/status/1257290003886927877,0,"[{'screen_name': 'IndradeepKhan', 'name': 'indradeep Khan', 'id': '428805084'}, {'screen_name': 'kdayalan', 'name': 'dK', 'id': '537185393'}, {'screen_name': 'vikramchandra', 'name': 'Vikram Chandra', 'id': '17717614'}]","['import', 'case', 'migrant', 'worker', 'india', 'bangladesh', 'china', 'stay', 'dormitori', 'dens', 'pack', 'pick', 'cluster', 'singapor', 'allegedli', 'littl', 'india', 'spread']",@IndradeepKhan @kdayalan @vikramchandra Not imported cases but migrant workers from India Bangladesh and China staying in dormitories densely packed who picked up from some cluster in Singapore (allegedly little India) and spread ..
111,1256847239424536576,1256847239424536576,2020-05-03,15:25:07,815498542236078081,laavy_k,Laavanya Kathiravelu,," https://t.co/s5n3U8pOel Long but good read on the evolution of migrant dormitories, including on who runs them and profits. #COVID19 #Singapore #MigrantLivesMatter",en,[],['https://www.scmp.com/week-asia/health-environment/article/3082453/coronavirus-after-little-india-riot-singapore-promised'],[],0,5,11,"['covid19', 'singapore', 'migrantlivesmatter']",https://twitter.com/laavy_k/status/1256847239424536576,0,[],"['long', 'good', 'read', 'evolut', 'migrant', 'dormitori', 'includ', 'run', 'profit']"," https://t.co/s5n3U8pOel Long but good read on the evolution of migrant dormitories, including on who runs them and profits. #COVID19 #Singapore #MigrantLivesMatter"
112,1255465273081114633,1255460943213088776,2020-04-29,19:53:41,323177593,glogliiita,gloglita,,@amrojasmendoza Yes. It has been a bit messy. Basically it got into the worker dormitories and there it is spreading very fast. Rest of the city is calmer,en,[],[],[],1,0,0,[],https://twitter.com/glogliiita/status/1255465273081114633,0,"[{'screen_name': 'amrojasmendoza', 'name': 'Ana', 'id': '61775988'}]","['ye', 'bit', 'messi', 'basic', 'got', 'worker', 'dormitori', 'spread', 'fast', 'rest', 'citi', 'calmer']",@amrojasmendoza Yes. It has been a bit messy. Basically it got into the worker dormitories and there it is spreading very fast. Rest of the city is calmer
113,1255030229115928576,1255030229115928576,2020-04-28,15:04:58,70041451,anindadewayanti,Aninda Dewayanti,,"Singapore’s claim to provide the workers in dormitories with Singapore-Airlines-food standard was just a rhetoric. SQ food, my foot.",en,[],[],[],0,0,3,[],https://twitter.com/anindadewayanti/status/1255030229115928576,0,[],"['singapor', 'claim', 'provid', 'worker', 'dormitori', 'standard', 'rhetor', 'sq', 'food', 'foot']","Singapore’s claim to provide the workers in dormitories with Singapore-Airlines-food standard was just a rhetoric. SQ food, my foot."
114,1253933486504697856,1253933486504697856,2020-04-25,14:26:54,435833918,palonemun,malone,,pretty sure all the foreign workers will be so touched hearing us sing “home” whilst they continue to live in cramped dormitories,en,[],[],[],0,0,3,[],https://twitter.com/palonemun/status/1253933486504697856,0,[],"['pretti', 'sure', 'foreign', 'worker', 'touch', 'hear', 'us', 'sing', 'home', 'whilst', 'continu', 'live', 'cramp', 'dormitori']",pretty sure all the foreign workers will be so touched hearing us sing “home” whilst they continue to live in cramped dormitories
115,1253872924521463809,1253100017134559233,2020-04-25,10:26:15,1039129176064905216,lrjk1985,Keep-Away-From-Me-Kenneth,,"@voxdotcom @Quibi We didn’t end any social distancing measures. They were intensified, actually. What you’re seeing is a spike in migrant worker dormitories.",en,[],[],[],0,0,0,[],https://twitter.com/lrjk1985/status/1253872924521463809,0,"[{'screen_name': 'voxdotcom', 'name': 'Vox', 'id': '2347049341'}, {'screen_name': 'Quibi', 'name': 'Quibi', 'id': '1050122704202788864'}]","['end', 'social', 'distanc', 'measur', 'intensifi', 'actual', 'see', 'spike', 'migrant', 'worker', 'dormitori']","@voxdotcom @Quibi We didn’t end any social distancing measures. They were intensified, actually. What you’re seeing is a spike in migrant worker dormitories."
117,1253686681124757504,1253451382956404737,2020-04-24,22:06:11,431878370,makennacamille,Makenna,,"@biannagolodryga Though important to note that nearly all cases are centralized in foreign worker dormitories. Community spread elsewhere on the island is under control. But yes, it’s hot &amp; sticky and cases are still growing",en,[],[],[],0,0,0,[],https://twitter.com/makennacamille/status/1253686681124757504,0,"[{'screen_name': 'biannagolodryga', 'name': 'Bianna Golodryga', 'id': '14135350'}]","['though', 'import', 'note', 'nearli', 'case', 'central', 'foreign', 'worker', 'dormitori', 'commun', 'spread', 'elsewher', 'island', 'control', 'ye', 'hot', 'amp', 'sticki', 'case', 'still', 'grow']","@biannagolodryga Though important to note that nearly all cases are centralized in foreign worker dormitories. Community spread elsewhere on the island is under control. But yes, it’s hot &amp; sticky and cases are still growing"
118,1253675453107154946,1253675453107154946,2020-04-24,21:21:34,815498542236078081,laavy_k,Laavanya Kathiravelu,,Study by @home_migrantssg with migrants in #lockdown dormitories. 74% don’t think they will be paid despite assurances by the government. #Singapore #inequality #COVIDー19,en,"[{'screen_name': 'home_migrantssg', 'name': 'home singapore', 'id': '2823689144'}]",[],[],0,0,6,"['lockdown', 'singapore', 'inequality', 'covidー19']",https://twitter.com/laavy_k/status/1253675453107154946,0,[],"['studi', 'migrant', 'dormitori', 'think', 'paid', 'despit', 'assur', 'govern']",Study by @home_migrantssg with migrants in #lockdown dormitories. 74% don’t think they will be paid despite assurances by the government. #Singapore #inequality #COVIDー19
120,1253589603124051969,1253589603124051969,2020-04-24,15:40:26,2305970760,rayhanburhan,محمد ريحان,,"“The vast majority of the new cases are work permit holders residing in foreign worker dormitories, the Ministry of Health (MOH) said in its preliminary release of figures.  Thirteen of the cases are Singaporeans or permanent residents.”  it’s going down! slowly but surely!",en,[],[],[],0,0,6,[],https://twitter.com/rayhanburhan/status/1253589603124051969,0,[],"['vast', 'major', 'new', 'case', 'work', 'permit', 'holder', 'resid', 'foreign', 'worker', 'dormitori', 'ministri', 'health', 'moh', 'said', 'preliminari', 'releas', 'figur', 'thirteen', 'case', 'singaporean', 'perman', 'go', 'slowli', 'sure']","“The vast majority of the new cases are work permit holders residing in foreign worker dormitories, the Ministry of Health (MOH) said in its preliminary release of figures.  Thirteen of the cases are Singaporeans or permanent residents.”  it’s going down! slowly but surely!"
121,1253346697763307525,1253261915859501056,2020-04-23,23:35:13,34635043,maximos62,💧 Russell Darnley,,"@occupy_now Here are Tuesday’s figures.          New cases: 1,016 - Cases in community: 17 (15 S’poreans/PRs, 2 Work Passes) - Work Permit holders (residing outside dormitories): 32 - Work Permit holders (residing in dormitories): 967 Of new cases",en,[],[],[],0,0,0,[],https://twitter.com/maximos62/status/1253346697763307525,0,"[{'screen_name': 'occupy_now', 'name': 'precursor', 'id': '391158653'}]","['tuesday', 'figur', 'new', 'case', 'case', 'commun', 'work', 'pass', 'work', 'permit', 'holder', 'resid', 'outsid', 'dormitori', 'work', 'permit', 'holder', 'resid', 'dormitori', 'new', 'case']","@occupy_now Here are Tuesday’s figures.          New cases: 1,016 - Cases in community: 17 (15 S’poreans/PRs, 2 Work Passes) - Work Permit holders (residing outside dormitories): 32 - Work Permit holders (residing in dormitories): 967 Of new cases"
122,1253194747809722377,1253194747809722377,2020-04-23,13:31:25,1613108256,m4lev0lent,🥀 𝕸𝖊𝖙𝖆𝖑𝖈𝖔𝖗𝖊 𝕸𝖆𝖒𝖎 🥀,,Singaporeans rlly think they shld be able to go outside now bc most of the cases are from the FW dormitories 💀 y'all do know 1 person in the community can transmit up to 10 people right...?,en,[],[],[],1,24,30,[],https://twitter.com/M4lev0lent/status/1253194747809722377,0,[],"['singaporean', 'rlli', 'think', 'shld', 'abl', 'go', 'outsid', 'bc', 'case', 'fw', 'dormitori', 'know', 'person', 'commun', 'transmit', 'peopl', 'right']",Singaporeans rlly think they shld be able to go outside now bc most of the cases are from the FW dormitories :skull: y'all do know 1 person in the community can transmit up to 10 people right...?
124,1252751866020024321,1252582340980690945,2020-04-22,08:11:34,1128989622464200704,aliisbk1,AliciaCtheWorld,,@tranquilaPH It’s serious with more than 9k confirmed cases. The spike recently was largely due to spreading among the foreign workers who lived in close proximity in dormitories.,en,[],[],[],1,0,0,[],https://twitter.com/AliIsBk1/status/1252751866020024321,0,"[{'screen_name': 'tranquilaPH', 'name': 'seri', 'id': '1128990163873325056'}]","['seriou', 'confirm', 'case', 'spike', 'recent', 'larg', 'due', 'spread', 'among', 'foreign', 'worker', 'live', 'close', 'proxim', 'dormitori']",@tranquilaPH It’s serious with more than 9k confirmed cases. The spike recently was largely due to spreading among the foreign workers who lived in close proximity in dormitories.
125,1252595111700992001,1252595111700992001,2020-04-21,21:48:41,486636374,a6x9r,ᴬ,,People fail to understand that this CB is working. And the reason behind the extension of it is to further contain this virus. You all complain that you all can’t go out and all but have you ever thought about those in the dormitories?(cont),en,[],[],[],1,398,259,[],https://twitter.com/A6X9R/status/1252595111700992001,0,[],"['peopl', 'fail', 'understand', 'cb', 'work', 'reason', 'behind', 'extens', 'contain', 'viru', 'complain', 'go', 'ever', 'thought', 'dormitori', 'cont']",People fail to understand that this CB is working. And the reason behind the extension of it is to further contain this virus. You all complain that you all can’t go out and all but have you ever thought about those in the dormitories?(cont)
126,1252565436152991746,1252565436152991746,2020-04-21,19:50:46,19785811,dwallbank,Derek Wallbank,,"""Since late March, the Southeast Asian nation has seen a surge in local transmissions that’s largely affected foreign workers housed in tightly packed dormitories, further complicating efforts to curb the spread."" -- @PJHeijmans &amp; @ByFarisMokhtar   https://t.co/M3LLeJwRxb",en,"[{'screen_name': 'pjheijmans', 'name': 'philip heijmans', 'id': '278918632'}, {'screen_name': 'byfarismokhtar', 'name': 'faris mokhtar', 'id': '1193558995'}]",['https://www.bloomberg.com/amp/news/articles/2020-04-21/singapore-extends-partial-lockdown-measures-until-june-1?__twitter_impression=true'],[],1,0,0,[],https://twitter.com/dwallbank/status/1252565436152991746,0,[],"['sinc', 'late', 'march', 'southeast', 'asian', 'nation', 'seen', 'surg', 'local', 'transmiss', 'larg', 'affect', 'foreign', 'worker', 'hous', 'tightli', 'pack', 'dormitori', 'complic', 'effort', 'curb', 'spread', 'amp']","""Since late March, the Southeast Asian nation has seen a surge in local transmissions that’s largely affected foreign workers housed in tightly packed dormitories, further complicating efforts to curb the spread."" -- @PJHeijmans &amp; @ByFarisMokhtar   https://t.co/M3LLeJwRxb"
127,1252524016075591682,1252524016075591682,2020-04-21,17:06:10,91630900,muloongo,Muloongo Muchelemba,,Breaking: Singapore’s PM @leehsienloong speaking live about the deteriorating situation in #Singapore . We’ve had 8k cases in one month mainly due to a breakout in dormitories housing migrant workers. He assured them that the gov will take care of them like they do Singaporeans,en,"[{'screen_name': 'leehsienloong', 'name': 'leehsienloong', 'id': '34568673'}]",[],[],0,0,2,['singapore'],https://twitter.com/Muloongo/status/1252524016075591682,0,[],"['break', 'singapor', 'pm', 'speak', 'live', 'deterior', 'situat', 'case', 'one', 'month', 'mainli', 'due', 'breakout', 'dormitori', 'hous', 'migrant', 'worker', 'assur', 'gov', 'take', 'care', 'like', 'singaporean']",Breaking: Singapore’s PM @leehsienloong speaking live about the deteriorating situation in #Singapore . We’ve had 8k cases in one month mainly due to a breakout in dormitories housing migrant workers. He assured them that the gov will take care of them like they do Singaporeans
128,1252503939540344835,1252503939540344835,2020-04-21,15:46:24,3157260415,drochavez,𝑫𝒓𝒐 𝑪𝒉𝒂𝒗𝒆𝒛,,"JUST IN: Singapore has 1,111 new COVID-19 cases, the vast majority of whom are work permit holders living in foreign worker dormitories.   https://t.co/dBougQaNYK",en,[],['https://www.channelnewsasia.com/news/singapore/covid-19-new-cases-moh-apr-21-foreign-workers-dormitories-12660968?cid=FBcna'],[],1,0,0,[],https://twitter.com/DroChavez/status/1252503939540344835,0,[],"['singapor', 'new', 'case', 'vast', 'major', 'work', 'permit', 'holder', 'live', 'foreign', 'worker', 'dormitori']","JUST IN: Singapore has 1,111 new COVID-19 cases, the vast majority of whom are work permit holders living in foreign worker dormitories.   https://t.co/dBougQaNYK"
129,1252433741525340167,1252433741525340167,2020-04-21,11:07:27,245238148,nathanielwu,Nathaniel WS Goh,,Saw an article on how “stubborn” our government is. Well I think no one can predict that the outbreak is going to burst in our dormitories right? I think for one our citizens are the stubborn ones. Stop blaming people. And just follow the measures you stupid breachers!,en,[],[],[],0,0,0,[],https://twitter.com/NathanielWu/status/1252433741525340167,0,[],"['saw', 'articl', 'stubborn', 'govern', 'well', 'think', 'one', 'predict', 'outbreak', 'go', 'burst', 'dormitori', 'right', 'think', 'one', 'citizen', 'stubborn', 'one', 'stop', 'blame', 'peopl', 'follow', 'measur', 'stupid', 'breacher']",Saw an article on how “stubborn” our government is. Well I think no one can predict that the outbreak is going to burst in our dormitories right? I think for one our citizens are the stubborn ones. Stop blaming people. And just follow the measures you stupid breachers!
130,1252383806767546368,1252383806767546368,2020-04-21,07:49:02,20998868,danielcfng,Daniel CF Ng,,"With more extensive testing for #COVID19, especially on residents of dormitories, #Singapore has increased in cases in the last few days.  As I said, more testing, more cases, higher the number. @sporeMOH @govsingapore @SmartNationSG @MOM_sg @IMDAsg  https://t.co/G6xOB15tgv",en,"[{'screen_name': 'sporemoh', 'name': 'ministry of health', 'id': '78772642'}, {'screen_name': 'govsingapore', 'name': 'singapore government', 'id': '56883209'}, {'screen_name': 'smartnationsg', 'name': 'smart nation sg', 'id': '3061019414'}, {'screen_name': 'mom_sg', 'name': 'ministry of manpower', 'id': '85776326'}, {'screen_name': 'imdasg', 'name': 'imda singapore', 'id': '66555688'}]",[],['https://pbs.twimg.com/media/EWFcbl_U4AMiAAv.jpg'],0,0,0,"['covid19', 'singapore']",https://twitter.com/danielcfng/status/1252383806767546368,1,[],"['extens', 'test', 'especi', 'resid', 'dormitori', 'increas', 'case', 'last', 'day', 'said', 'test', 'case', 'higher', 'number']","With more extensive testing for #COVID19, especially on residents of dormitories, #Singapore has increased in cases in the last few days.  As I said, more testing, more cases, higher the number. @sporeMOH @govsingapore @SmartNationSG @MOM_sg @IMDAsg  https://t.co/G6xOB15tgv"
131,1252382747714187266,1252382747714187266,2020-04-21,07:44:49,90597912,poortan,poor tan,,Why PAP refuses to heed advice on foreign worker dormitories  https://t.co/Q1auI65maC failure to listen to the grounds show the arrogance of PAP ministers. These are higheat paid ministers in the world. Sack them come next GE!,en,[],['https://www.theonlinecitizen.com/2020/04/20/why-pap-refuses-to-heed-advice-on-foreign-worker-dormitories/'],[],0,0,1,[],https://twitter.com/poortan/status/1252382747714187266,0,[],"['pap', 'refus', 'heed', 'advic', 'foreign', 'worker', 'dormitori', 'failur', 'listen', 'ground', 'show', 'arrog', 'pap', 'minist', 'higheat', 'paid', 'minist', 'world', 'sack', 'come', 'next', 'ge']",Why PAP refuses to heed advice on foreign worker dormitories  https://t.co/Q1auI65maC failure to listen to the grounds show the arrogance of PAP ministers. These are higheat paid ministers in the world. Sack them come next GE!
132,1252294771504148480,1252294771504148480,2020-04-21,01:55:14,3157260415,drochavez,𝑫𝒓𝒐 𝑪𝒉𝒂𝒗𝒆𝒛,,"Singapore: 75% of total cases linked to foreign worker dormitories, 3 new clusters identified.  https://t.co/KFouNZA7hx",en,[],['https://mothership.sg/2020/04/3-new-clusters-april-20/'],[],0,0,0,[],https://twitter.com/DroChavez/status/1252294771504148480,0,[],"['singapor', 'total', 'case', 'link', 'foreign', 'worker', 'dormitori', 'new', 'cluster', 'identifi']","Singapore: 75% of total cases linked to foreign worker dormitories, 3 new clusters identified.  https://t.co/KFouNZA7hx"
