Unnamed: 0,Unnamed: 0.1,Post Description,Post Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
1178,1421,"Restrictions on workers returning to offices may be relaxed in phase 3 of Singaporeâ€™s reopening which begins on Dec 28, said Manpower Minister Josephine Teo.â €
â €
""The multi-ministry task force has been discussing whether restrictions on returning to offices can be further loosened. Some announcements will be made in the near future soon,"" she told reporters.â €
â €
Link in bio @straits_timesâ €
ðŸ“¸: Lim Yaohuiâ €
#StraitsTimes #Singapore #Covid19 #phase3",2020-12-15 09:34:03+00:00,My ultimate nightmare coming true @tootsycherie,2020-12-15 09:36:29+00:00,5,Social Distancing,5,0,-14.103287702257507,1,0,0,21.85377547518344,3,0,0.0
1179,1423,"Restrictions on workers returning to offices may be relaxed in phase 3 of Singaporeâ€™s reopening which begins on Dec 28, said Manpower Minister Josephine Teo.â €
â €
""The multi-ministry task force has been discussing whether restrictions on returning to offices can be further loosened. Some announcements will be made in the near future soon,"" she told reporters.â €
â €
Link in bio @straits_timesâ €
ðŸ“¸: Lim Yaohuiâ €
#StraitsTimes #Singapore #Covid19 #phase3",2020-12-15 09:34:03+00:00,WFH  should continue until June 2021. Lets not take the risks after all this hardwork has been done to keep the number 0 in the community.,2020-12-15 09:41:09+00:00,24,Social Distancing,26,2,-10.95616750074633,7,0,0,6.645015734668394,1,1,0.0
1180,1424,"Restrictions on workers returning to offices may be relaxed in phase 3 of Singaporeâ€™s reopening which begins on Dec 28, said Manpower Minister Josephine Teo.â €
â €
""The multi-ministry task force has been discussing whether restrictions on returning to offices can be further loosened. Some announcements will be made in the near future soon,"" she told reporters.â €
â €
Link in bio @straits_timesâ €
ðŸ“¸: Lim Yaohuiâ €
#StraitsTimes #Singapore #Covid19 #phase3",2020-12-15 09:34:03+00:00,Accept... bcos is only a matter of time only...like it or not...Most if not all bosses want to see us working in the office where they can see us...WORKING!!,2020-12-15 09:42:27+00:00,32,Social Distancing,32,2,-10.516516872278773,6,2,1,5.408315196212941,1,0,0.0
1181,1425,"Restrictions on workers returning to offices may be relaxed in phase 3 of Singaporeâ€™s reopening which begins on Dec 28, said Manpower Minister Josephine Teo.â €
â €
""The multi-ministry task force has been discussing whether restrictions on returning to offices can be further loosened. Some announcements will be made in the near future soon,"" she told reporters.â €
â €
Link in bio @straits_timesâ €
ðŸ“¸: Lim Yaohuiâ €
#StraitsTimes #Singapore #Covid19 #phase3",2020-12-15 09:34:03+00:00,You all are so...So.. lucky to be Singaporeans..😇 now that the  vaccine will be available freely,2020-12-15 09:43:22+00:00,17,Social Distancing,17,1,-10.090223259229344,3,0,0,14.314157420614002,2,0,0.0
1182,1426,"Capacity limits in public places such as malls and attractions will also be increased when phase 3 starts. More details in our full story.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus #phase3",2020-12-14 09:37:27+00:00,"Let's welcome this Phase 3, and always remember mask up and good hand hygiene 🙌🏻🙌🏻🙌🏻 We will get through this 👍🏻🙆🏻‍♀️💪🏻💪🏻 @webcorn9",2020-12-14 10:21:21+00:00,17,Social Distancing,19,1,-12.001924931430512,2,1,1,10.458498421283293,2,0,0.0
1183,1427,"Capacity limits in public places such as malls and attractions will also be increased when phase 3 starts. More details in our full story.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus #phase3",2020-12-14 09:37:27+00:00,yes b!tches @siya_l8r_losers @_.tan.ya.__ @paultin.seppa @disowned_rug @fishie533 we can finally go out in a group :D,2020-12-14 10:32:45+00:00,11,Social Distancing,12,1,-15.986015644040313,1,1,1,10.458498421283297,2,0,0.0
1184,1429,"Capacity limits in public places such as malls and attractions will also be increased when phase 3 starts. More details in our full story.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus #phase3",2020-12-14 09:37:27+00:00,Wait for that one guy who complains 8 pax still not enough in the comments,2020-12-14 10:42:19+00:00,14,Social Distancing,15,1,-10.821975952442882,1,1,0,10.458498421283293,2,0,0.0
1185,1430,"Capacity limits in public places such as malls and attractions will also be increased when phase 3 starts. More details in our full story.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus #phase3",2020-12-14 09:37:27+00:00,"I don't need much, just more entrances/ exits for malls omg pls",2020-12-14 10:49:43+00:00,11,Social Distancing,12,1,-12.985933545108766,1,0,0,14.314157420614002,2,0,0.0
1186,1431,"Capacity limits in public places such as malls and attractions will also be increased when phase 3 starts. More details in our full story.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus #phase3",2020-12-14 09:37:27+00:00,"NYC no indoor dinning again starting today 14th Dec, 2020. Only outdoor dinning",2020-12-14 10:53:46+00:00,11,Social Distancing,13,1,-14.629445403852284,4,0,0,8.15752088773378,1,0,0.0
1187,1433,"Capacity limits in public places such as malls and attractions will also be increased when phase 3 starts. More details in our full story.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus #phase3",2020-12-14 09:37:27+00:00,#peterLIMGOHOME😠😠😠 and go out of Valencia 😠😠😠👉,2020-12-14 11:21:18+00:00,5,Social Distancing,5,0,-11.318754992758345,1,0,0,41.612888760855476,4,0,0.0
1188,1434,"Capacity limits in public places such as malls and attractions will also be increased when phase 3 starts. More details in our full story.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus #phase3",2020-12-14 09:37:27+00:00,#peterLIMGOHOME😠😠😠 and go out of Valencia 😠😠😠👉,2020-12-14 11:21:20+00:00,5,Social Distancing,5,0,-11.318754992758345,1,0,0,41.612888760855476,4,0,0.0
1189,1440,"Capacity limits in public places such as malls and attractions will also be increased when phase 3 starts. More details in our full story.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus #phase3",2020-12-14 09:37:27+00:00,"Much prefer the current 5 pax limit. Smaller groups are less rowdy & noisy. Also when I dun wish to join some group outings, can use the 5-pax rule as an excuse.",2020-12-14 14:09:45+00:00,30,Social Distancing,31,2,-12.491190133604894,5,1,1,4.197650602367686,0,0,0.0
1190,1442,"Capacity limits in public places such as malls and attractions will also be increased when phase 3 starts. More details in our full story.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus #phase3",2020-12-14 09:37:27+00:00,8 people??? You mean 3-4 groups of people having lunch on the same table? 🤣,2020-12-15 00:12:49+00:00,12,Social Distancing,14,1,-10.539671066961269,2,0,0,9.298502971817511,1,0,0.0
1191,1448,"Capacity limits in public places such as malls and attractions will also be increased when phase 3 starts. More details in our full story.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus #phase3",2020-12-14 09:37:27+00:00,"If u plan this correctly, it w mean u can exploit ur Rediscovers vouchers in Phase 3... 😜",2020-12-15 13:21:44+00:00,16,Social Distancing,17,1,-13.964634230033035,2,0,0,8.157520887733781,1,0,0.0
1192,1449,"Capacity limits in public places such as malls and attractions will also be increased when phase 3 starts. More details in our full story.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus #phase3",2020-12-14 09:37:27+00:00,imagine when you only have 7 friends,2020-12-16 03:35:30+00:00,6,Social Distancing,7,0,-9.963099759482256,1,1,1,21.85377547518344,3,0,0.0
1193,1450,"Capacity limits in public places such as malls and attractions will also be increased when phase 3 starts. More details in our full story.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus #phase3",2020-12-14 09:37:27+00:00,What a pleasant surprise! I mean we are all expecting Phase 3 to be sometime next year. But please still observe all the safety measures.,2020-12-14 09:50:53+00:00,24,Social Distancing,25,1,-10.759171201131334,5,2,1,6.433233378023568,1,0,0.0
1194,1459,"Capacity limits in public places such as malls and attractions will also be increased when phase 3 starts. More details in our full story.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus #phase3",2020-12-14 09:37:27+00:00,@thedebosaurus we can gather for cell already. Yay,2020-12-14 10:10:07+00:00,7,Social Distancing,7,0,-12.406153217371006,1,0,0,21.853775475183443,3,0,0.0
1195,1460,"Capacity limits in public places such as malls and attractions will also be increased when phase 3 starts. More details in our full story.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus #phase3",2020-12-14 09:37:27+00:00,Summary: + 3 and vaccines approval and implementation,2020-12-14 10:14:08+00:00,6,Social Distancing,7,0,-11.944439145747928,0,1,0,14.314157420613999,2,0,0.0
1196,1461,"Capacity limits in public places such as malls and attractions will also be increased when phase 3 starts. More details in our full story.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus #phase3",2020-12-14 09:37:27+00:00,Mask on and safe distancing still applies!,2020-12-14 09:38:59+00:00,7,Social Distancing,7,0,-12.122480732513162,0,2,0,21.85377547518344,3,0,0.0
1197,1462,"Capacity limits in public places such as malls and attractions will also be increased when phase 3 starts. More details in our full story.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus #phase3",2020-12-14 09:37:27+00:00,At least it's by end of this year,2020-12-14 09:39:21+00:00,7,Social Distancing,8,0,-9.037917219641994,0,0,0,21.85377547518344,3,0,0.0
1198,1465,"Capacity limits in public places such as malls and attractions will also be increased when phase 3 starts. More details in our full story.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus #phase3",2020-12-14 09:37:27+00:00,I think no need to celebrate CNY next year.,2020-12-14 09:41:16+00:00,9,Social Distancing,9,0,-10.863849056488304,2,1,0,14.314157420614002,2,0,0.0
1199,1466,"Capacity limits in public places such as malls and attractions will also be increased when phase 3 starts. More details in our full story.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus #phase3",2020-12-14 09:37:27+00:00,Truly the best news .. Way to go Singapore ...let's cross the finish line together 😊,2020-12-14 09:42:01+00:00,13,Social Distancing,14,1,-11.573146395665086,2,0,0,8.157520887733781,1,0,0.0
1200,1467,"Capacity limits in public places such as malls and attractions will also be increased when phase 3 starts. More details in our full story.
Link in bio @straits_times
ðŸ“¸: Lim Yaohui
#StraitsTimes #Covid19 #Coronavirus #phase3",2020-12-14 09:37:27+00:00,@triciachanchan sister double dates out are now available 😂,2020-12-14 09:43:53+00:00,7,Social Distancing,7,0,-12.734809680370445,1,0,0,21.85377547518344,3,0,0.0
1201,1471,"The shoe retailer's Orchard outlet had failed to comply with Covid-19 safe management measures after large crowds gathered for a limited-edition Yeezy sneaker release on Friday night. 
Link in bio @straits_times
ðŸ“¸: Kelvin Chng
#StraitsTimes #Footlocker #Yeezy",2020-12-05 10:06:11+00:00,Phase 3 pushed back yet again,2020-12-06 04:56:32+00:00,5,Social Distancing,6,0,-12.00120078701119,1,1,0,41.612888760855476,4,0,0.0
1202,1481,"The shoe retailer's Orchard outlet had failed to comply with Covid-19 safe management measures after large crowds gathered for a limited-edition Yeezy sneaker release on Friday night. 
Link in bio @straits_times
ðŸ“¸: Kelvin Chng
#StraitsTimes #Footlocker #Yeezy",2020-12-05 10:06:11+00:00,@footlockersingaporeofficial Online raffle is nice too idk 🙄,2020-12-06 10:00:50+00:00,6,Social Distancing,6,0,-15.449715323575056,1,0,0,21.85377547518344,3,0,0.0
1203,1482,"The shoe retailer's Orchard outlet had failed to comply with Covid-19 safe management measures after large crowds gathered for a limited-edition Yeezy sneaker release on Friday night. 
Link in bio @straits_times
ðŸ“¸: Kelvin Chng
#StraitsTimes #Footlocker #Yeezy",2020-12-05 10:06:11+00:00,Hohoho merry Christmas to you have lock down your shop.. 😂😂,2020-12-06 11:47:19+00:00,10,Social Distancing,10,0,-12.57451108202257,2,0,2,10.458498421283297,2,0,0.0
1204,1483,"The shoe retailer's Orchard outlet had failed to comply with Covid-19 safe management measures after large crowds gathered for a limited-edition Yeezy sneaker release on Friday night. 
Link in bio @straits_times
ðŸ“¸: Kelvin Chng
#StraitsTimes #Footlocker #Yeezy",2020-12-05 10:06:11+00:00,"Aiya whole Orchard area so crowded, already fail safe distancing.",2020-12-06 12:21:58+00:00,10,Social Distancing,10,0,-14.51252936574975,1,0,0,10.458498421283293,2,0,0.0
1205,1485,"The shoe retailer's Orchard outlet had failed to comply with Covid-19 safe management measures after large crowds gathered for a limited-edition Yeezy sneaker release on Friday night. 
Link in bio @straits_times
ðŸ“¸: Kelvin Chng
#StraitsTimes #Footlocker #Yeezy",2020-12-05 10:06:11+00:00,12.12 they no need to do sales liao~,2020-12-06 16:21:46+00:00,7,Social Distancing,9,0,-11.197104451899504,2,0,0,21.85377547518344,3,0,0.0
1206,1486,"The shoe retailer's Orchard outlet had failed to comply with Covid-19 safe management measures after large crowds gathered for a limited-edition Yeezy sneaker release on Friday night. 
Link in bio @straits_times
ðŸ“¸: Kelvin Chng
#StraitsTimes #Footlocker #Yeezy",2020-12-05 10:06:11+00:00,Just lock them up alr,2020-12-07 03:03:26+00:00,5,Social Distancing,5,0,-12.954224491341124,1,0,0,41.612888760855476,4,0,0.0
1207,1487,"The shoe retailer's Orchard outlet had failed to comply with Covid-19 safe management measures after large crowds gathered for a limited-edition Yeezy sneaker release on Friday night. 
Link in bio @straits_times
ðŸ“¸: Kelvin Chng
#StraitsTimes #Footlocker #Yeezy",2020-12-05 10:06:11+00:00,might as well close down MRT and buses. all of them so crowded. is it not the same?,2020-12-07 15:39:50+00:00,18,Social Distancing,18,1,-9.490150914159214,3,1,0,21.85377547518344,3,0,0.0
1208,1490,"The shoe retailer's Orchard outlet had failed to comply with Covid-19 safe management measures after large crowds gathered for a limited-edition Yeezy sneaker release on Friday night. 
Link in bio @straits_times
ðŸ“¸: Kelvin Chng
#StraitsTimes #Footlocker #Yeezy",2020-12-05 10:06:11+00:00,Nike boys we don't do 3 stripes,2020-12-14 08:57:40+00:00,5,Social Distancing,7,0,-11.88369205877058,3,0,1,41.612888760855476,4,0,0.0
1209,1491,"The shoe retailer's Orchard outlet had failed to comply with Covid-19 safe management measures after large crowds gathered for a limited-edition Yeezy sneaker release on Friday night. 
Link in bio @straits_times
ðŸ“¸: Kelvin Chng
#StraitsTimes #Footlocker #Yeezy",2020-12-05 10:06:11+00:00,Why are people so selfish n stubborn.. Really don't understand... Employees may lose their jobs if the outlet close down,2020-12-05 15:12:31+00:00,19,Social Distancing,20,1,-12.056991663105107,4,1,0,6.402043754322943,1,0,0.0
1210,1492,"The shoe retailer's Orchard outlet had failed to comply with Covid-19 safe management measures after large crowds gathered for a limited-edition Yeezy sneaker release on Friday night. 
Link in bio @straits_times
ðŸ“¸: Kelvin Chng
#StraitsTimes #Footlocker #Yeezy",2020-12-05 10:06:11+00:00,Spare a thought for people livelihood before you act in a selfish n irresponsible manner...,2020-12-05 15:13:18+00:00,15,Social Distancing,15,1,-11.88422301924168,1,0,1,6.645015734668388,1,0,0.0
1211,1493,"The shoe retailer's Orchard outlet had failed to comply with Covid-19 safe management measures after large crowds gathered for a limited-edition Yeezy sneaker release on Friday night. 
Link in bio @straits_times
ðŸ“¸: Kelvin Chng
#StraitsTimes #Footlocker #Yeezy",2020-12-05 10:06:11+00:00,Lmfao not them limiting their comments 😭😂,2020-12-05 16:11:53+00:00,6,Social Distancing,6,0,-12.110118148185544,1,0,0,21.853775475183443,3,0,0.0
1212,1495,"The shoe retailer's Orchard outlet had failed to comply with Covid-19 safe management measures after large crowds gathered for a limited-edition Yeezy sneaker release on Friday night. 
Link in bio @straits_times
ðŸ“¸: Kelvin Chng
#StraitsTimes #Footlocker #Yeezy",2020-12-05 10:06:11+00:00,I just passed by there yesterday and saw a few police trucks 😌,2020-12-05 17:37:50+00:00,12,Social Distancing,12,1,-9.89425826878082,2,1,0,14.314157420614002,2,0,0.0
1213,1496,"The shoe retailer's Orchard outlet had failed to comply with Covid-19 safe management measures after large crowds gathered for a limited-edition Yeezy sneaker release on Friday night. 
Link in bio @straits_times
ðŸ“¸: Kelvin Chng
#StraitsTimes #Footlocker #Yeezy",2020-12-05 10:06:11+00:00,"Foot Locker is based in Manhattan,  New York",2020-12-05 17:51:00+00:00,8,Social Distancing,8,0,-11.776493330681696,2,0,0,8.157520887733781,1,0,0.0
1214,1502,"The shoe retailer's Orchard outlet had failed to comply with Covid-19 safe management measures after large crowds gathered for a limited-edition Yeezy sneaker release on Friday night. 
Link in bio @straits_times
ðŸ“¸: Kelvin Chng
#StraitsTimes #Footlocker #Yeezy",2020-12-05 10:06:11+00:00,Safety first and health first. Goodness sake.,2020-12-05 12:11:51+00:00,7,Social Distancing,7,0,-11.042005899632782,0,1,0,10.111732263893517,2,0,0.0
