,Post Description,Post Datetime,Comments,Comment Datetime,num_words
18,"In total, all Singaporean HDB households will receive twice the regular amount of GSTV - U-Save to help offset their utilities bills this year. 

Larger families will receive 2.5 times their regular GSTV- U-Save. #linkinbio 

Photo from Unsplash.",2020-10-04 09:59:31+00:00,But the rental still expensive and not include utilities..,2020-10-05 04:22:48+00:00,9
21,"In total, all Singaporean HDB households will receive twice the regular amount of GSTV - U-Save to help offset their utilities bills this year. 

Larger families will receive 2.5 times their regular GSTV- U-Save. #linkinbio 

Photo from Unsplash.",2020-10-04 09:59:31+00:00,Give you a one time voucher and they will take back monthly from you. No need to be too happy about it.,2020-10-05 13:49:09+00:00,22
22,Minister for Manpower Josephine Teo turned emotional while wrapping up a speech on job anxieties among Singaporeans in Parliament on Sept. 1. She said the government understood the concerns about fair treatment and opportunities of PMETs in their 40s and 50s.,2020-09-01 12:36:14+00:00,Crocodile cry... Vvery pity just graduated and starting to work,2020-09-02 12:21:00+00:00,10
24,Minister for Manpower Josephine Teo turned emotional while wrapping up a speech on job anxieties among Singaporeans in Parliament on Sept. 1. She said the government understood the concerns about fair treatment and opportunities of PMETs in their 40s and 50s.,2020-09-01 12:36:14+00:00,"Best wayang ever, she should be an actress not politician",2020-09-02 12:41:02+00:00,10
25,Minister for Manpower Josephine Teo turned emotional while wrapping up a speech on job anxieties among Singaporeans in Parliament on Sept. 1. She said the government understood the concerns about fair treatment and opportunities of PMETs in their 40s and 50s.,2020-09-01 12:36:14+00:00,Give jobs to singaporeans. So many caucasians taking our jobs #noangmoh,2020-09-02 12:52:21+00:00,10
28,Minister for Manpower Josephine Teo turned emotional while wrapping up a speech on job anxieties among Singaporeans in Parliament on Sept. 1. She said the government understood the concerns about fair treatment and opportunities of PMETs in their 40s and 50s.,2020-09-01 12:36:14+00:00,What to expect when it’s Josephine Teo,2020-09-03 02:38:00+00:00,8
29,Minister for Manpower Josephine Teo turned emotional while wrapping up a speech on job anxieties among Singaporeans in Parliament on Sept. 1. She said the government understood the concerns about fair treatment and opportunities of PMETs in their 40s and 50s.,2020-09-01 12:36:14+00:00,Omg what channel 8 drama is this🤩,2020-09-03 04:58:24+00:00,6
30,Minister for Manpower Josephine Teo turned emotional while wrapping up a speech on job anxieties among Singaporeans in Parliament on Sept. 1. She said the government understood the concerns about fair treatment and opportunities of PMETs in their 40s and 50s.,2020-09-01 12:36:14+00:00,"Anyways im gg to mcdonalds, anyone want anything?",2020-09-03 05:03:23+00:00,8
31,Minister for Manpower Josephine Teo turned emotional while wrapping up a speech on job anxieties among Singaporeans in Parliament on Sept. 1. She said the government understood the concerns about fair treatment and opportunities of PMETs in their 40s and 50s.,2020-09-01 12:36:14+00:00,"Lowlifes here always love to criticise and spreading bad energy. I pity all of you living such a bad and negative lives. Use your word to create, not destroy.",2020-09-03 05:14:48+00:00,29
32,Minister for Manpower Josephine Teo turned emotional while wrapping up a speech on job anxieties among Singaporeans in Parliament on Sept. 1. She said the government understood the concerns about fair treatment and opportunities of PMETs in their 40s and 50s.,2020-09-01 12:36:14+00:00,Don’t understand why she need to cry..,2020-09-06 20:45:36+00:00,8
