thread,datetime,thread_url,post_id,post_timestamp,post_text
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132668223,21/2/2021 8:56,But how many peepur live in that house? It's 8 guest leh not 8 peepur
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132668235,21/2/2021 8:57,zleipnir wrote: owner side dun count right? Owner side don't count just that some peepur can't read properly and just want to pawn others
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132668243,21/2/2021 8:58,Under investigation for e wedding? Sent from Huaiwei Pro 30 using GAGT
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132668258,21/2/2021 8:59,Ts mai self pwn leh
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132668425,21/2/2021 9:18,Kope-ship can kope Sent from there using GAGT
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132668535,21/2/2021 9:28,scarly is 1 owner + 9 guests..then everyone else failed except ts
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132668576,21/2/2021 9:31,"TS mai kum gong, their case still pending you think they so stupid chut stunt again meh"
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132668597,21/2/2021 9:32,heroking wrote: got 8 person meh? in a self pwn thread.
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132668608,21/2/2021 9:33,+1 in a self-exposed poor comprehension thread.
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132668612,21/2/2021 9:34,English and math cmi
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132668620,21/2/2021 9:34,plus one in self pwn thread
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132668646,21/2/2021 9:36,want to sabo must also understand the regulations also lah...
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132668676,21/2/2021 9:38,"Self pwn more like it ba, ts..."
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132668689,21/2/2021 9:39,ts self pawn jin jialat
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132668692,21/2/2021 9:39,She already specified only invite 8 people to hint that they never broke rule. But kumgong TS still start a thread nevertheless
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132668698,21/2/2021 9:39,"8 guests, so if 2 are owner then ish ok i think"
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132668727,21/2/2021 9:41,Anyone reported them?
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132668728,21/2/2021 9:41,"purplewave wrote: 8 guests, so if 2 are owner then ish ok i think Is definitely okay. 8 guests not including owners/occupants"
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132668759,21/2/2021 9:44,no wear MASK! no distancing!
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132668780,21/2/2021 9:45,8 visitors is OK leh.
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132668874,21/2/2021 9:51,TS totally failed. Pls read the law again before startung such threads.
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132668909,21/2/2021 9:55,"Quote: Currently, up to eight visitors are allowed in each household at any one time , with no limit on the number of homes they can visit. TS dun throw face. please ask mod delete."
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132669399,21/2/2021 10:31,heroking wrote: got 8 person meh? You cannot count isit? I see 10 people in the pic. Sent from Home using GAGT
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132669421,21/2/2021 10:32,2 owner plus 8 visitors ma
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132669435,21/2/2021 10:34,Ts stupidity... Sent from Samsung SM-G975F using GAGT
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132669461,21/2/2021 10:35,TS which kindergarten u wan to enrol?
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132669467,21/2/2021 10:35,in self pwned thread poor ts
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132669520,21/2/2021 10:38,"broomkiss wrote: Wait a minute.... potential sagat here.. I thought it is only guests from two households allowed at any one time? The 8 guests... how many households there in the photo? Hahaha, heroking dumb**** self pwn thread now got another dumbass broomkiss self pwn post. Can people double back the rules before posting or not ah? Both of them turn tail and hide already. Probably block all notifications"
[GPGT] Saw this ig post inside got 8 person meh?,21/2/2021 10:51,https://forums.hardwarezone.com.sg/eat-drink-man-woman-16/%5Bgpgt%5D-saw-ig-post-inside-got-8-person-meh-6469895.html,132669727,21/2/2021 10:51,"who take the photo? claimed as selfie, wefie?!!"
