,id,date,time,tweet,hashtags,num_words
70,1252176428256247808,2020-04-20,18:04:59,"[UPDATE] While there is a big leap of confirmed cases in Singapore, most cases are concentrated in dormitories of foreign workers. All work permit and S Pass holders in the construction sector have been placed on mandatory stay-home notices until May 4 as a precautionary measure.  https://t.co/LeJfNdOqf5",[],44
71,1252145380591955969,2020-04-20,16:01:37,"[BREAKING] There are 1,426 new COVID-19 cases in Singapore, mostly foreign workers in dormitories. The country has a total of 8,014 confirmed cases as of 12pm today.  Source:  https://t.co/WvISn5bZyk",[],25
72,1252138487689572355,2020-04-20,15:34:13,"“Among these, 16 are Singaporeans and permanent residents, while the majority continue to be foreign workers living in dormitories.”",[],18
73,1252137270242537472,2020-04-20,15:29:23,@_erdanyashraf_ Singapore has an est of 20k foreign workers in sg...😱,[],9
74,1251813859800702976,2020-04-19,18:04:16,[UPDATE] Singapore now has the most number of confirmed cases in South East Asia. Most of the cases are from foreign workers’ dormitories. The country is on its 13th day of Circuit Breaker.  https://t.co/qfUnunt1Cr,[],32
75,1251756975790026754,2020-04-19,14:18:14,"@khalidkarim Bro do you feel that Msia will have a large number of positive case if we do mass screening on our foreign workers while there’s a percentage of them being illegal ? Our gov don’t even know where they live, at least sg knows",[],45
76,1251664033406578688,2020-04-19,08:08:55,Shanmugam slams Zaobao forum letter on foreign workers as racist   https://t.co/DlOche3PsS govt has failed us miserably in tackling this issue that caused huge cases at migrant quarters. Paid the highest yet practise trails n errors ways to fight COVID19.,[],38
77,1251538791237484545,2020-04-18,23:51:14,90% of them are foreign workers living in dormitories..... what is the gov doing about them 😭😭😭,[],15
78,1251526257595957250,2020-04-18,23:01:26,@Parmadilla Your dad should call MOM directly. This whole situation actually revealed the ineffectiveness of MOM in enforcing good dorm hygiene and wellbeing of foreign workers,[],25
79,1251469023792922625,2020-04-18,19:14:01,I have observed across the fence of one of the foreign workers hostel and saw them not observing safe distancing. NEA and SPF please check on them out. They are crippling our health care system. They know if contracted they have nothing to lose. We pays for everything.,[],48
80,1251463820184174593,2020-04-18,18:53:20,"@arlenparsa Am Living in Singapore and can tell you it’s not true that we’ve “reopened” anything. In face, movement was clamped down progressively. Large number of cases came from foreign workers dormitories.",[],33
81,1251461692883521536,2020-04-18,18:44:53,@TODAYonline I have a strong feeling that this foreigners foreign workers are trying to crippled our health care system. I drove pass one of the foreign workers hostel and find them sitting on a grass patch not observing distancing at all. They know when they contracted we have to provide,[],49
82,1251417123118706688,2020-04-18,15:47:47,🥺🥺🥺 man lets pray and hope it doesn’t reach 4 digits and hoping for the best for all the foreign workers gg through this tough times far away from their families 🙏🏼🙏🏼,[],30
83,1251414329426972672,2020-04-18,15:36:40,"Hope the foreign workers are okay though. They must be so afraid knowing each day, someone they know is taken away. May the peace of God be with them and healing will flow through their veins right now to help them conquer #covid19",['covid19'],42
84,1251076120872513536,2020-04-17,17:12:45,Tens of thousands of foreign workers are in quarantine as Singapore reports a spike in COVID-19 infections across migrant worker dormitories.  https://t.co/Axb1nnQjH1 via @ChannelNewsAsia,[],22
85,1250838261720727553,2020-04-17,01:27:35,"This is is sad. 😌 But on a bright side, this is because of the rapid testing of the government to foreign workers living in dorms. I hope and pray it will be contained. And soon we can see the result of this circuit breaker. 🙏",[],44
86,1250813812057374722,2020-04-16,23:50:26,Singaporeans are doing their best to stay home and cooperating to not contribute to this virus but the Government themselves aren’t even fixing the problem at hand. The foreign workers who are living in poor conditions!!!!,[],37
87,1250808669253455876,2020-04-16,23:30:00,@nadhyfarz I kena deployed to care of foreign workers in camp😫 at this rate i'll be activated for longer than expected haiz,[],20
88,1250669438375874561,2020-04-16,14:16:45,@leehsienloong @govsingapore @sporeMOH @SingaporePolice  Sincere thanks to #Singapore govt for securing all #ForeignWorkers &amp; providing quality food daily at correct time in this tough days! 🙏🙏 to each &amp; every members behind this work! Gratefully.. Lockdown #Dormitory stayers!!  https://t.co/JPLyUZmAkK,"['singapore', 'foreignworkers', 'dormitory']",28
89,1250460394889469952,2020-04-16,00:26:05,"New record in daily reported cases in Singapore. Most are foreign workers who live in dormitories where 6-12 people share bedroom, with reports on bad conditions. It’s awful that the disease is spreading, but also good these conditions are revealed and will hopefully improve.",[],44
90,1250455974088822785,2020-04-16,00:08:31,sg gov must really do something about the foreign workers dormitories......,[],11
91,1250437076593467393,2020-04-15,22:53:25,"Singapore: Record 447 new coronavirus cases, 404 linked to foreign workers dormitories.  https://t.co/6Ifdk0w04O",[],10
94,1250212755660914688,2020-04-15,08:02:03,"The idea that call centre workers in developing markets could work from home is kind of crazy. When this is over, maybe some foreign companies should see where their subcontractors live. Sleeping on the floor at work is no more inhuman than the salaries.  https://t.co/4cfRUCIv6c",[],44
95,1248555100647219207,2020-04-10,18:15:07,@omar_quraishi Imported Cases and many Singaporeans and residents returned back. Secobdly the infection spread in foreign workers domitories where thousands reside,[],20
96,1248533698078584832,2020-04-10,16:50:04,"Coronavirus: Malaysians working in Singapore should remain there, says KL health chief  https://t.co/iehXOY4yK8 no thanks, they should go home as foreign workers here are costing us with huge medical bills to look after being infected. Thought package helps local but includes all!",[],41
97,1248235619756597248,2020-04-09,21:05:37,"Foreign workers did not cause the CB you dimwits. In fact, they literally caused you to have a roof over your head now you ungrateful CBKs.",[],26
98,1248232385583312898,2020-04-09,20:52:46,"I’m calling it, people are going to start blaming foreign workers instead of the ones who did not provide them with the proper accommodation, rules &amp; health outreach that they deserved.",[],31
99,1248229147563798535,2020-04-09,20:39:54,ngl really worried for the foreign workers :/,[],7
100,1248226901153341441,2020-04-09,20:30:58,can’t wait for foreign workers to face even more stigma after this whole covid nonsense is over,[],18
101,1247558850892328960,2020-04-08,00:16:23,"On the night like this, my thought and prayers go to the foreign migrant workers who were just tested positive of Covid-19 because they had to share beds in a cramped dormitory near my apartment. This must be had for them. Hope for their strength and patience. 🌹",[],47
102,1247426602130010112,2020-04-07,15:30:52,I truly appreciate this company for trying and giving their best to retain their employees esp we foreign workers!!!,[],19
103,1247124644861071360,2020-04-06,19:31:00,"Did not know our foreign workers dorms are so huge Poor guys, self distancing is not even an option for them",[],21
104,1247103937791975425,2020-04-06,18:08:43,I’m in awe of my family during these tough times who are selflessly thinking of others on the #Covid_19 frontline. My son and wife organising care packs for the security guards in our condo and my mother-in-law cooking snacks and making coffee for foreign workers. Stay strong.,['covid_19'],46
107,1246762045162147841,2020-04-05,19:30:09,"20,000 foreign workers are about to be confined to their dormitory rooms for 14 days, which I presume are tiny with 4-6 people to a room. Heartbreaking.    https://t.co/HTDvBGTaad",[],24
108,1240439987226546176,2020-03-19,08:48:33,"@DrNorainiAhmad Luckily for him, I’m in Malaysia and he’s staying with me now. I wonder about the other foreign students. If  the neighbouring country could provide accommodation to the Malaysian workers at such short notice, I don’t see why the students should be left on the lurch.",[],49
109,1239753067060314114,2020-03-17,11:18:59,"Oh yes the foreign workers has began sanitising even since I went in 2003. Every hour there's a small cleaning group but from Isya' to Fajr, they appear out of nowhere and start cleaning and disinfecting everything.",[],35
110,1229932801442619392,2020-02-19,08:56:45,Why doesn’t @BorisJohnson employ the Singapore system? Get low skilled and cost effective foreign workers on work permits to renew infrastructure!,[],21
111,1226544938269020160,2020-02-10,00:34:36,@BeijingPalmer Singapore has just announced the first case of a Bangladeshi guest worker being infected. Foreign workers live in dormitories here.,[],20
112,1226501676099657728,2020-02-09,21:42:41,"@rzhongnotes Singapore has a fine up to S$10,000 (U$7,300) and up to six months jail for violating your Quarantine Order. Has also already deported four foreign workers for violating their mandatory two weeks Leave of Absence after returning from China.",[],39
113,1220207664011055104,2020-01-23,12:52:32,"2days to CNY While you are spring cleaning, they are also cleaning &amp; polising the Jewel to welcome the international travelers! Without all these foreign workers, we will not have the longest underwater MCE, the…  https://t.co/CvPT9NYhsh",[],33
