Unnamed: 0,postUrl,description,commentCount,pubDate,username,postId
3641,https://www.instagram.com/p/CApWN1AHW92/,"Can earn money while searching for a job. #linkinbio

Photo from Ministry of Manpower/FB.",41,2020-05-26T09:28:27.000Z,mothershipsg,2.32e+18
3653,https://www.instagram.com/p/CAmyOBTHCEd/,"Majority of the reported infections continue to be work permit holders residing in foreign worker dormitories. #linkinbio ⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀
Image via NEA/FB.",71,2020-05-25T09:35:26.000Z,mothershipsg,2.32e+18
3672,https://www.instagram.com/p/CAhgZseHNyD/,"The majority of the reported infections continue to be work permit holders residing in foreign worker dormitories. #linkinbio

Photo from TTSH/FB.",52,2020-05-23T08:23:32.000Z,mothershipsg,2.32e+18
3716,https://www.instagram.com/p/CAcTcu2nVFD/,"[JUST IN] Majority of the reported infections continue to be work permit holders residing in foreign worker dormitories.

#linkinbio

Photo from TTSH / FB",97,2020-05-21T07:54:09.000Z,mothershipsg,2.31e+18
3734,https://www.instagram.com/p/CAZq1_2HbPz/,"[JUST IN] The total number of Covid-19 cases in Singapore is now 29,364. #linkinbio

Photo via Ministry of Manpower.",51,2020-05-20T07:20:51.000Z,mothershipsg,2.31e+18
3737,https://www.instagram.com/p/CAZXF85niZ4/,"At the moment, the NDP committee is operating on the assumption that the show will be broadcasted live with no spectators. #linkinbio

Image from The Star Performing Arts Centre.",308,2020-05-20T04:28:16.000Z,mothershipsg,2.31e+18
3747,https://www.instagram.com/p/CAX4yJyHDFu/,"530 more cases have been discharged from hospitals or community isolation facilities.

In total, 10,365 have recovered from the virus and have been discharged from hospitals or community care facilities. #linkinbio 
Photo from Gleneagles Hospital.",8,2020-05-19T14:44:11.000Z,mothershipsg,2.31e+18
3865,https://www.instagram.com/p/CAIbaLznpYX/,"A total of 958 Covid-19 patients were also discharged on the same day, making it the highest number of discharged cases in a single day.

In total, 4,809 have fully recovered from the infection and have been discharged from hospitals or community care facilities. #linkinbio

Photo screenshot from Google Maps.",86,2020-05-13T14:38:54.000Z,mothershipsg,2.31e+18
3883,https://www.instagram.com/p/CAFidB_nPO0/,"In a press conference on May 12, Director of Medical Services Kenneth Mak said that this diversification is to help ensure that Singapore has sufficient capacity for testing now, and in the future. 
In the same press conference, Minister Lawrence Wong mentioned that more than 32,000 workers in dormitories have been tested, which is about 10% of the total number of workers in the dormitories to be tested.

It was announced previously that around 8,000 tests are now conducted daily.",25,2020-05-12T11:52:44.000Z,mothershipsg,2.31e+18
3894,https://www.instagram.com/p/CAFD9S0HLM2/,"JUST IN: There are three Singaporeans or Permanent Residents among the confirmed cases.

The majority of the cases are Work Permit holders residing in foreign worker dormitories.

This brings the total number of cases in Singapore to 24,671. #linkinbio

Image from Clean and Green Singapore.",106,2020-05-12T07:16:15.000Z,mothershipsg,2.31e+18
3931,https://www.instagram.com/p/CAAi6S0J5Ek/,"A/Prof. Zubair Amin is among the 800 medical staff from the National University Health System (NUHS) who are volunteering their time to provide on-site medical treatment in foreign worker dormitories. He shares his experiences and observations from his interactions with workers at Sungei Tengah Lodge.

Read more here: https://mothership.sg/…/zubair-amin-do…/",6,2020-05-10T13:10:59.000Z,mothershipsg,2.31e+18
3950,https://www.instagram.com/p/B_9cxGKHWIz/,"This brings the total number of reported cases in Singapore to 22,460.

Nine of the new cases reported today are Singaporeans or Permanent residents.

The majority of the cases are Work Permit holders residing in foreign worker dormitories. #linkinbio

Photo from Clean & Green Singapore.",84,2020-05-09T08:19:07.000Z,mothershipsg,2.31e+18
3962,https://www.instagram.com/p/B_7tR05nQzD/,"The Ministry of Health announced 768 new Covid-19 cases today. #linkinbio

Here is a breakdown of the new cases:

Imported cases: 0

Cases in the community: 11 (10 Singaporeans/Permanent Residents, 1 Work Pass)

Work Permit holders (residing outside dormitories): 7

Work Permit holders (residing in dormitories): 750

Photo from Clean & Green Singapore.",13,2020-05-08T16:04:55.000Z,mothershipsg,2.3e+18
3982,https://www.instagram.com/p/B_5DW_IHfSu/,"MOH confirmed 741 new cases of Covid-19 infection on May 7, 2020. #linkinbio

This is a breakdown of the new cases:

Imported cases: 0

Cases in the community: 5 Singaporeans/Permanent Residents, 2 Work Passes

Work Permit holders (residing outside dormitories): 9

Work Permit holders (residing in dormitories): 725

Photo from Clean & Green Singapore/FB.",16,2020-05-07T15:20:08.000Z,mothershipsg,2.3e+18
3994,https://www.instagram.com/p/B_2gXEmA3o0/,"[JUST IN] 788 new Covid-19 cases were announced earlier today (May 6). ⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀⠀
🔹 7 new clusters have been identified.
🔹 13 cases in community, including 11 Singaporeans/PRs.
🔹 16 are Work Permit holders residing outside dorms.
🔹 759 Work Permit holders residing in dorms.

Total cases: 20,198
Total discharged: 1,634
Total deaths: 20

Image via JurongHealth Campus’s Facebook page.",53,2020-05-06T15:35:50.000Z,mothershipsg,2.3e+18
