,id,date,time,tweet,hashtags,num_words
72,1337190710450085889,2020-12-11,08:21:23,Singapore established Reciprocal Green Lane with Germany to facilitate short term essential business travel between the 2 countries. PCR test 72hrs before flight and upon arrival. This scheme enables German companies to support repair work in Singapore shipyard.,[],36
75,1336188695985094656,2020-12-08,13:59:44,"We are proud that our @iGeneLaboratory is able to support the community and play a role in getting people back travelling, be that to reunite with loved ones, friends or business colleagues, with peace of mind. 🇸🇬  #COVID19 #COVID19Testing #Travel #PreDepartureTraveller #INEX","['covid19', 'covid19testing', 'travel', 'predeparturetraveller', 'inex']",35
76,1332347502742302723,2020-11-27,23:36:13,Met MMHE Union President Amzah Moiden Kutty &amp; his exco at Union office. We exchanged views on employees’ concerns &amp; future business outlook. The Union pledged full support while we reciprocate with assurance that the employees’ job security &amp; welfare shall remain top priority.  https://t.co/8CTKsOxkVH,[],41
78,1326847279186145283,2020-11-12,19:20:17,Brilliant surprise package to kick off the end of year festivities early from the global business partners team 🌎 🙏🏼 thank you for a great year &amp; your support @stephanieprager @calknight @nadgeft @Thom_Bay @mkreuch @Marionro @julesmarr + rest of GBP team 🙏🏼🙏🏼🙏🏼🙏🏼  https://t.co/tAFGmo615x,[],30
79,1323461251511431170,2020-11-03,11:05:25,"Parliament: Heavier fines for data breaches, more support for legitimate business uses of data under amended PDPA  https://t.co/mXk9YraL0i",[],17
80,1321069030606712832,2020-10-27,20:39:35,"Family makan time!! Support local business. . . . . . . @annurshentonwayfamous  @rampagewesternsg @ Yew Tee, Singapore  https://t.co/sL4HciTFV5",[],9
81,1320759367206014980,2020-10-27,00:09:06,help to LnS and support local business!!.    https://t.co/UWLFlvXyeI,[],7
82,1310822213088456704,2020-09-29,14:02:24,happy birthday sis‼️‼️‼️ btw sis ni ada buat business @kaymanjoho do support her❤️❤️ as birthday present,[],15
83,1310116340749881344,2020-09-27,15:17:31,"Heyy, I’m opening preorder for my scrunchies. Support my humble business here:  https://t.co/peB6HGaiLa Psst, i made them myself 🤗  https://t.co/lN1szrdAzb",[],18
84,1307000712413364224,2020-09-19,00:57:07,Hi followers! Help me to retweet to follow our facebook/instagram and spread the love to your family &amp; friends for my newly family business located at Blk 115 Aljunied Ave 2. Your support &amp; presence is greatly appreciated! 😊🤲🏻🙏🏻  100% muslim own!  https://t.co/aSfbwxu0m0,[],37
85,1302889901898121216,2020-09-07,16:42:13,I don’t follow ig shop at my main personal ig because of my addiction shopping legitttt scary af 😂 I will support their business on my ig shop. Hehehe,[],29
86,1292568490579124224,2020-08-10,05:08:37,"A business, even how small it is. But if it’d always be a source of stress instead of happiness, I don’t think I’ll continue. So I put in some terms and conditions to protect myself and to give my buyers guidelines narin. I hope they’ll still continue to support my bakes though!",[],56
89,1279627698726293504,2020-07-05,12:06:32,"Hi guys! Please support my small business called  https://t.co/vwTLfkIbU2🦋 I make adorable combs, keychains &amp; earrings! Im trying to support myself so hehehe do visit my business account at instagram ❤️ giveaway coming soon!!!!  https://t.co/4e35eWGUmc",[],31
90,1278727712048201728,2020-07-03,00:30:18,korang followlah tweet business zarith @beautywithzryth support business zarith okay 😍✌🏻,[],9
