,id,conversation_id,date,time,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,link,video,reply_to,processed_tweets
50,1.295986659188564e+18,1.295986659188564e+18,2020-08-19,15:31:12,19285588.0,karnan,Karnan,,"was in VivoCity earlier. There were so many safe distancing ambassadors on duty, never seen so many of them at this place before....mmmmm..",en,[],[],[],0.0,0.0,0.0,[],https://twitter.com/Karnan/status/1295986659188563968,0.0,[],"['great', 'number', 'sadli', 'year', 'miseri', 'us', 'world', 'let', 'support', 'stay', 'strong', 'wear', 'mask', 'social', 'pliz', 'get']"
51,1.2956867400035082e+18,1.2956867400035082e+18,2020-08-18,19:39:26,465221721.0,rafirafiuddin,Muhammad Rafi'uddin,"{'type': 'Point', 'coordinates': [1.3336, 103.7408]}","What a great way to get creative while maintaining safe distancing measures on National Day.  Pic taken before National Day. @ Jurong East, Singapore  https://t.co/Sw7klQHfbC",en,[],['https://www.instagram.com/p/CEB3-ZKn03U/?igshid=2kyp6by8srlz'],[],0.0,0.0,0.0,[],https://twitter.com/RafiRafiuddin/status/1295686740003508224,0.0,[],"['worri', 'declar', 'day', 'public', 'holiday', 'peopl', 'vote', 'person', 'way']"
52,1.2952506075995791e+18,1.2919743308515492e+18,2020-08-17,14:46:24,32071018.0,msethu,Sethu,,Spoke to a partner in Thailand. Same scene there as well. Almost back to normal but with new safe-distancing rules. Queuing for elevators after lunch break is back!,en,[],[],[],2.0,0.0,1.0,[],https://twitter.com/msethu/status/1295250607599579136,0.0,[],"['happi', 'nation', 'day', 'face', 'mask', 'social', 'wash', 'hand', 'check', 'temperatur', 'amp', 'stay', 'alway', 'singapor']"
53,1.2949735323137065e+18,1.2949735323137065e+18,2020-08-16,20:25:24,417779093.0,callmesheryl,Sheryl Aw,"{'type': 'Point', 'coordinates': [1.2935039, 103.85253771]}",✨Giveaway✨ Doing my part to keep Singapore safe by practicing safe distancing but i have to salute the real heroes in this pandemic - our frontliner friends. • Partnered up with Pepsi to giveaway Thank You Packs for…  https://t.co/RG4rapJDHN,en,[],['https://www.instagram.com/p/CD8zpNVn3K5/?igshid=ob74hauj4o7w'],[],0.0,0.0,0.0,[],https://twitter.com/CallMeSheryl/status/1294973532313706497,0.0,[],"['majulah', 'singapura', 'amp', 'happi', 'birthday', 'awesom', 'littl', 'countri', 'thank', 'lexxu', 'superbl', 'organis', 'nation', 'day', 'run', 'morn', 'group', 'tour', 'fort', 'canning', 'park', 'complet', 'task', 'amp', 'visit', 'new', 'site', 'great', 'nation', 'day', 'everyon']"
54,1.29409244646946e+18,1.2940855568638935e+18,2020-08-14,10:04:16,1.1210389965727826e+18,feeltheblaziker,Jeryl Koh (骏雄) 🇸🇬 New book out now,,"@MichelsTristan In Singapore, cinemas are already open for business, albeit with restrictions (such as staggered seating and wearing a mask at all times unless eating and drinking).  After Bigfoot Family last month, I'll be watching Tenet next, but will practice safe distancing at all times.",en,[],[],[],0.0,0.0,1.0,[],https://twitter.com/FeelTheBlaziker/status/1294092446469459968,0.0,"[{'screen_name': 'MichelsTristan', 'name': 'Tristan the Disney Animation Fan🦊🐰', 'id': '1270019608473460739'}]","['besid', 'grappl', 'fewer', 'student', 'adher', 'rule', 'also', 'face', 'difficulti', 'book']"
55,1.2934289063647232e+18,1.2934289063647232e+18,2020-08-12,14:07:36,17569873.0,teelip,Teelip,"{'type': 'Point', 'coordinates': [1.3602028, 103.98974776]}",Did an observational drawing (of a cuboid seat) on #procreate app on a #iPadPro which turned abstract and let my craziness loose... haha 😛 it’s a commentary piece about the danger of not safe distancing in #COVID-19…  https://t.co/H6kUyqpzcz,en,[],['https://www.instagram.com/p/CDx1On4A16T/?igshid=iwvge2bbjc4y'],[],0.0,0.0,0.0,"['procreate', 'ipadpro', 'covid']",https://twitter.com/teelip/status/1293428906364723200,0.0,[],"['day', 'shoot', 'includ', 'bring', 'utensil', 'mask', 'turn', 'extra', 'take', 'temperatur', 'one', 'thing', 'nvr', 'chang', 'wen', 'u', 'hv', 'gd', 'pdn', 'hous', 'n', 'da', 'boss']"
56,1.2934286057756795e+18,1.2934286057756795e+18,2020-08-12,14:06:25,17569873.0,teelip,Teelip,"{'type': 'Point', 'coordinates': [1.3602028, 103.98974776]}",Did an observational drawing (of a cuboid seat) on #procreate app on a #iPadPro which turned abstract and let my craziness loose... haha 😛 it’s a commentary piece about the danger of not safe distancing in #COVID-19…  https://t.co/j865Z8yGgU,en,[],['https://www.instagram.com/p/CDx1F5egmJ8/?igshid=16f0gckn42h6e'],[],0.0,0.0,0.0,"['procreate', 'ipadpro', 'covid']",https://twitter.com/teelip/status/1293428605775679490,0.0,[],"['name', 'way', 'practic', 'without', 'social', 'distant']"
57,1.293357005571326e+18,1.293357005571326e+18,2020-08-12,09:21:54,37165490.0,darlingjjs,Darling Murdijanto,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}","2020 is such a great number.. but sadly it’s a year of misery.. not only to some of us, but to the world..   Let’s support each other.. stay strong and safe.. wear your mask, social distancing pliz! We will get thru…  https://t.co/HVcEkLPRh8",en,[],['https://www.instagram.com/p/CDxUiFysLZD/?igshid=1ion3dem29g6n'],[],0.0,0.0,0.0,[],https://twitter.com/DarlingJJS/status/1293357005571325952,0.0,[],"['sunday', 'worth', 'spend', 'favourit', 'team', 'mate', 'thank', 'two', 'dear', 'coach', 'andrew', 'splash', 'morn', 'fun', 'ensur', 'measur', 'adher']"
58,1.293337893436498e+18,1.293337893436498e+18,2020-08-12,08:05:57,91630900.0,muloongo,Muloongo Muchelemba,,If @realDonaldTrump is so worried about #MailInBallots he should declare  #Election day a public holiday so that people can vote in person in a safe distancing way. #USElection2020 #riggedelection,en,"[{'screen_name': 'realdonaldtrump', 'name': 'donald j. trump', 'id': '25073877'}]",[],[],0.0,1.0,3.0,"['mailinballots', 'election', 'uselection2020', 'riggedelection']",https://twitter.com/Muloongo/status/1293337893436497925,0.0,[],"['salam', 'muslim', 'around', 'world', 'see', 'tryin', 'squeez', 'tight', 'bodi', 'raya', 'outfit', 'stay', 'amp', 'forget', 'social', 'amp', 'physic', 'amp', 'rest']"
59,1.292294021281456e+18,1.292294021281456e+18,2020-08-09,10:57:58,257465867.0,shahrilsamri,Aryl Sam,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}","Happy 55th National Day 🇸🇬 . Face mask, Social Distancing + Wash hands, Check our temperature &amp; stay safe always 🤗 . #S2304 #infiniteimaginations #pantunism #singapore #ndp2020 @ Singapore  https://t.co/APhCY4iFMg",en,[],['https://www.instagram.com/p/CDpxJNshwD5/?igshid=gh0mj5iqya5j'],[],0.0,0.0,0.0,"['s2304', 'infiniteimaginations', 'pantunism', 'singapore', 'ndp2020']",https://twitter.com/shahrilsamri/status/1292294021281456131,0.0,[],"['gofest', 'day', 'end', 'singapor', 'gon', 'na', 'say', 'kinda', 'like', 'abl', 'go', 'outsid', 'rememb', 'rule', 'appli', 'feel', 'happi', 'abl', 'meet', 'friend', 'play', 'trade', 'shini', 'durini', 'day']"
60,1.2922925227067924e+18,1.2922925227067924e+18,2020-08-09,10:52:01,547143610.0,chris_timms1,Chris Timms,,"Majulah Singapura &amp; a happy 55th birthday to this awesome little country. Thanks to Lexxus for superbly organising a safe distancing, National Day run this morning. Groups of 5 toured Fort Canning Park completing tasks &amp; visiting new sites. Have a great National day everyone! 🇸🇬  https://t.co/uk48vu84M6",en,[],[],['https://pbs.twimg.com/media/Ee8lMNSUEAIH5rE.jpg'],1.0,0.0,9.0,[],https://twitter.com/chris_timms1/status/1292292522706792451,1.0,[],"['recip', 'great', 'ride', 'small', 'group', 'punchi', 'segment', 'scenic', 'round', 'island', 'rout', 'observ']"
61,1.2922727660837233e+18,1.2922727660837233e+18,2020-08-09,09:33:31,1.2870753305874678e+18,tkphua,William TK Phua,,"Besides grappling with fewer students and having to adhere to #safedistancing rules, #coaches are also facing difficulties booking #publicfacilities.",en,[],[],[],0.0,0.0,0.0,"['safedistancing', 'coaches', 'publicfacilities']",https://twitter.com/tkphua/status/1292272766083723266,0.0,[],"['light', 'much', 'brighter', 'forget', 'troubl', 'forget', 'care', 'go', 'mcdsg', 'mcdonald']"
62,1.2906911724160532e+18,1.2906911724160532e+18,2020-08-05,00:48:50,24953243.0,flyirene,Irene Ang aka RosiePhua,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}","These days shoots includes bringing own utensils,  mask on when not your turn.. extra #safetymeasuresonshoot take temperature 3x , safe distancing... BUT one thing nvr change .. wen u hv a gd pdn house n da boss n…  https://t.co/CsA6Lfycjh",en,[],['https://www.instagram.com/p/CDeYP1UB5Dk/?igshid=h3wfr880eh9y'],[],0.0,0.0,1.0,['safetymeasuresonshoot'],https://twitter.com/flyirene/status/1290691172416053249,0.0,[],"['good', 'work', 'bengaluru', 'airport', 'highli', 'commend', 'effort', 'keep', 'physic', 'thank', 'keep', 'us', 'anoth', 'stori', 'flight', 'full', 'physic', 'distanc', 'thank', 'bring', 'us', 'home']"
63,1.290562399678763e+18,1.290562399678763e+18,2020-08-04,16:17:08,9211242.0,welbyaltidor,Welby Altidor,,Can you name ways to practice safe distancing without being socially distant?,en,[],[],[],0.0,0.0,1.0,[],https://twitter.com/welbyaltidor/status/1290562399678763008,0.0,[],"['practic', 'work', 'home', 'person', 'trainer', 'thank', 'good', 'live', 'road']"
64,1.2898426226100797e+18,1.2898426226100797e+18,2020-08-02,16:37:00,320189230.0,hardimohamed,Hardi Mohamed,"{'type': 'Point', 'coordinates': [1.38514939, 103.94456959]}",Our Sunday worth spending with our favourite team mates.  . . Thank you to our two dear coaches @hardimohamed and Andrew for the splashing morning fun and ensuring that safe distancing measures were adhered among…  https://t.co/3vlrqI5P33,en,"[{'screen_name': 'hardimohamed', 'name': 'hardi mohamed', 'id': '320189230'}]",['https://www.instagram.com/p/CDYU_XqByP8/?igshid=15txy43fwmlbf'],[],0.0,0.0,0.0,[],https://twitter.com/HardiMohamed/status/1289842622610079746,0.0,[],"['spring', 'dine', 'catch', 'movi', 'freeli', 'cox', 'mask', 'place', 'craft', 'extract', 'japanes', 'sakura', 'fresh', 'plum', 'concoct', 'golden']"
65,1.2889820992994263e+18,1.2889820992994263e+18,2020-07-31,07:37:35,888307898.0,ryo741,Fairoz Samil,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}","Salam #eiduladha2020 to all Muslims around the world. As y’all can see, I’m tryin’a squeeze my tight body into this #fly Raya outfit. Stay safe &amp; don’t forget your social &amp; physical distancing! &amp; to the rest, happy…  https://t.co/TX3nGAwjth",en,[],['https://www.instagram.com/p/CDSOMFihOsi/?igshid=1vaupa8h6d1pn'],[],0.0,0.0,0.0,"['eiduladha2020', 'fly']",https://twitter.com/ryo741/status/1288982099299426304,0.0,[],"['abandon', 'caution', 'put', 'countri', 'risk', 'citizen', 'govern', 'want', 'elect', 'bad', 'pandem', 'blame', 'other', 'never', 'observ']"
66,1.2873618397019996e+18,1.2873618397019996e+18,2020-07-26,20:19:15,7.955013775647334e+17,mrcjxd,Cj,,#pokemongofest2020  Gofest 2020 Day 2 had just ended here in Singapore. And gonna say I kinda like it when you are able to go outside and remember the safe distancing rules that apply here i feel happy. And able to meet my friends again to play. Some traded shinys duriny the day  https://t.co/3Nx6JL70Wx,en,[],[],"['https://pbs.twimg.com/media/Ed2gwfkU8AELPoL.jpg', 'https://pbs.twimg.com/media/Ed2gwvwUcAAdHPU.jpg', 'https://pbs.twimg.com/media/Ed2gxKqUwAEH18M.jpg']",0.0,0.0,1.0,['pokemongofest2020'],https://twitter.com/mrcjxd/status/1287361839701999618,1.0,[],"['today', 'earli', 'phase', 'girl', 'boy', 'split', 'two', 'group', 'ye', 'mask', 'went', 'right', 'back', 'bless', 'nice', 'weather', 'today', 'km']"
67,1.2869401058154086e+18,1.2869401058154086e+18,2020-07-25,16:23:26,38179153.0,rezaprabowo,Reza Prabowo,,"Our recipe for a great ride: small group, punchy segments, scenic (round the island) route. Safe distancing was observed.  https://t.co/Rz1kfTY4bb",en,[],[],"['https://pbs.twimg.com/media/EdwhKHMU4AAij-O.jpg', 'https://pbs.twimg.com/media/EdwhKIoUcAAhA00.jpg', 'https://pbs.twimg.com/media/EdwhKKQUwAIE52K.jpg', 'https://pbs.twimg.com/media/EdwhKMCVoAEDUTu.jpg']",0.0,0.0,7.0,[],https://twitter.com/rezaprabowo/status/1286940105815408640,1.0,[],"['hawker', 'centr', 'becom', 'challeng', 'crowd', 'return', 'mani', 'peopl', 'still', 'habit', 'return', 'tray', 'make', 'challeng', 'hygien', 'place', 'tabl']"
68,1.286228515642278e+18,1.286228515642278e+18,2020-07-23,17:15:49,11309.0,aklw,Aaron Khoo,"{'type': 'Point', 'coordinates': [1.28504472, 103.84471704]}","The lights are much brighter there  You can forget all your troubles, forget all your cares So go to mcdsg   #covid19 #phase2 #day35 #mcdonalds #safedistancing #isabelmarant @ McDonald's  https://t.co/6PIABU80bG",en,[],['https://www.instagram.com/p/CC-q3xwFSap/?igshid=12kqgct8365bd'],[],0.0,0.0,0.0,"['covid19', 'phase2', 'day35', 'mcdonalds', 'safedistancing', 'isabelmarant']",https://twitter.com/aklw/status/1286228515642277888,0.0,[],"['dear', 'mr', 'pl', 'provid', 'bigger', 'venu', 'similar', 'time', 'practis', 'tk']"
69,1.2861783829593948e+18,1.2861783829593948e+18,2020-07-23,13:56:37,1.2395133259242578e+18,yogawithaly,Alyssa Lee,,"Good work Bengaluru Airport, highly commendable efforts to keep physical distancing. Thank you for keeping us safe 🙏🏼   @BLRAirport   @airindiain is another story... flight is too full to be physically distanced. But thank you for bringing us home 😌  https://t.co/xbNmIYS7iz",en,"[{'screen_name': 'blrairport', 'name': 'blr airport', 'id': '3274266002'}, {'screen_name': 'airindiain', 'name': 'air india', 'id': '387573617'}]",[],"['https://pbs.twimg.com/media/Edlsa0UVoAUv1Of.jpg', 'https://pbs.twimg.com/media/Edlsa0UU0AMuEuk.jpg', 'https://pbs.twimg.com/media/Edlsa0VVoAAiI6-.jpg', 'https://pbs.twimg.com/media/Edlsa01UMAAPG01.jpg']",0.0,1.0,15.0,[],https://twitter.com/yogawithaly/status/1286178382959394816,1.0,[],"['dear', 'mr', 'pl', 'provid', 'bigger', 'venu', 'similar', 'time', 'practis', 'tk']"
70,1.285798498953302e+18,1.285798498953302e+18,2020-07-22,12:47:05,496658249.0,sungoddesstarot,Joanna Ash,"{'type': 'Point', 'coordinates': [1.3736732, 103.87662504]}",Practicing safe distancing while working out at home with my personal trainer.  Thank goodness he lives down the road from me.  #IFCPTOnline #homeworkout #workout #fitnessathome #Stayhome #stayhealthy…  https://t.co/ZnVeZ4SEKp,en,[],['https://www.instagram.com/p/CC7nTkenrjD/?igshid=1a1w17xm155xv'],[],0.0,0.0,0.0,"['ifcptonline', 'homeworkout', 'workout', 'fitnessathome', 'stayhome', 'stayhealthy']",https://twitter.com/SunGoddessTarot/status/1285798498953302017,0.0,[],"['dear', 'mr', 'pl', 'provid', 'bigger', 'venu', 'similar', 'time', 'practis', 'tk']"
71,1.28509985837491e+18,1.28509985837491e+18,2020-07-20,14:30:56,20892276.0,tangtang_sg,TangTangSG,"{'type': 'Point', 'coordinates': [1.28260601, 103.83361044]}","Spring is here when we can dine out and catch movies freely, of cox with our mask and safe distancing in place :)   .  .  .  Crafted with the extracts of Japanese Sakura and fresh plum concocted with the golden ratio…  https://t.co/3x6x6DEt1l",en,[],['https://www.instagram.com/p/CC2pnfnn92B/?igshid=k05c46uhvlk2'],[],0.0,0.0,0.0,[],https://twitter.com/tangtang_sg/status/1285099858374909953,0.0,[],"['dear', 'mr', 'pl', 'provid', 'bigger', 'venu', 'similar', 'time', 'practis', 'tk']"
72,1.284343352423379e+18,1.284343352423379e+18,2020-07-18,12:24:51,134719988.0,muhdmirza160194,محمد ميرزا,,Who abandon caution put themselves @ country at risk is not the citizens but the government that wanted to do the elections during this bad pandemic and don’t blame others if they never observed safe distancing 🙂✌🏻,en,[],[],[],0.0,0.0,0.0,[],https://twitter.com/muhdmirza160194/status/1284343352423378947,0.0,[],"['dear', 'mr', 'pl', 'provid', 'bigger', 'venu', 'similar', 'time', 'practis', 'tk']"
73,1.284324387081134e+18,1.284324387081134e+18,2020-07-18,11:09:30,20275189.0,beckalim,Rebecca Lim 林淑云,"{'type': 'Point', 'coordinates': [1.29306, 103.856]}","Today’s early #morning Phase 2 #letstakeawalk 2 - girls and boys split into two groups for safe distancing . (Yes, the masks went right back on after.) We were blessed with nice weather for today’s 10 km #walk and…  https://t.co/N2Ih77oJBe",en,[],['https://www.instagram.com/p/CCxI-PWnAuJ/?igshid=1aj9ori8n50bb'],[],0.0,0.0,0.0,"['morning', 'letstakeawalk', 'walk']",https://twitter.com/beckalim/status/1284324387081134080,0.0,[],"['dear', 'mr', 'pl', 'provid', 'bigger', 'venu', 'similar', 'time', 'practis', 'tk']"
74,1.2821749691499807e+18,1.2821749691499807e+18,2020-07-12,12:48:28,15340605.0,richardjang,Richard Jang,,Safe distancing at hawker centre is becoming a challenge as the crowd return. Many people still do not have the habit of returning trays making it a challenge for hygiene to be in place on the tables. #Singapore #COVID19,en,[],[],[],0.0,0.0,0.0,"['singapore', 'covid19']",https://twitter.com/richardjang/status/1282174969149980672,0.0,[],"['dear', 'mr', 'pl', 'provid', 'bigger', 'venu', 'similar', 'time', 'practis', 'tk']"
75,1.281810568953897e+18,1.281810568953897e+18,2020-07-11,12:40:29,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.27484, 103.84272]}","Dear Mr #PMlee , pls provide a bigger venue for during similar time so that they can practise Safe Distancing . Tks  https://t.co/jYlx59HiGw 3281958318517249/?d=n #GRACIOUSsociety ❓ #优雅社会…  https://t.co/tqIcB3YZHF",en,[],"['https://www.facebook.com/100001093387009/posts/', 'https://www.instagram.com/p/CCfRx-fHOI0/?igshid=1mhju3ki0fm9g']",[],0.0,0.0,0.0,"['pmlee', 'gracioussociety', '优雅社会']",https://twitter.com/nigel_elijah/status/1281810568953896966,0.0,[],"['dear', 'mr', 'pl', 'provid', 'bigger', 'venu', 'similar', 'time', 'practis', 'tk']"
76,1.2818104785457398e+18,1.2818104785457398e+18,2020-07-11,12:40:07,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.27484, 103.84272]}","Dear Mr #PMlee , pls provide a bigger venue for during similar time so that they can practise Safe Distancing . Tks  https://t.co/jYlx59HiGw 3281958318517249/?d=n #GRACIOUSsociety ❓ #优雅社会…  https://t.co/0NF54OHofT",en,[],"['https://www.facebook.com/100001093387009/posts/', 'https://www.instagram.com/p/CCfRx-fHOI0/?igshid=1191v9z1rnnnj']",[],0.0,0.0,0.0,"['pmlee', 'gracioussociety', '优雅社会']",https://twitter.com/nigel_elijah/status/1281810478545739776,0.0,[],"['dear', 'mr', 'pl', 'provid', 'bigger', 'venu', 'similar', 'time', 'practis', 'tk']"
77,1.2818078948083507e+18,1.2818078948083507e+18,2020-07-11,12:29:51,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.28829029, 103.84729029]}","Dear Mr #PMlee , pls provide a bigger venue for during similar time so that they can practise Safe Distancing . Tks  https://t.co/jYlx59HiGw 3281958318517249/?d=n #GRACIOUSsociety ❓ #优雅社会…  https://t.co/q2e50Xyrxg",en,[],"['https://www.facebook.com/100001093387009/posts/', 'https://www.instagram.com/p/CCfQmqyh_pF/?igshid=9v4oikbriyo5']",[],0.0,0.0,0.0,"['pmlee', 'gracioussociety', '优雅社会']",https://twitter.com/nigel_elijah/status/1281807894808350720,0.0,[],"['dear', 'mr', 'pl', 'provid', 'bigger', 'venu', 'similar', 'time', 'practis', 'tk']"
78,1.2818066804860396e+18,1.2818066804860396e+18,2020-07-11,12:25:02,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.27690541, 103.82804087]}","Dear Mr #PMlee , pls provide a bigger venue for during similar time so that they can practise Safe Distancing . Tks  https://t.co/jYlx59HiGw 3281958318517249/?d=n #GRACIOUSsociety ❓ #优雅社会…  https://t.co/H3vZ7T62FZ",en,[],"['https://www.facebook.com/100001093387009/posts/', 'https://www.instagram.com/p/CCfQDReBslc/?igshid=1hn4en3sf30u9']",[],0.0,0.0,0.0,"['pmlee', 'gracioussociety', '优雅社会']",https://twitter.com/nigel_elijah/status/1281806680486039557,0.0,[],"['thank', 'much', 'share', 'joann', 'happi', 'happi', 'one', 'favourit', 'stori', 'singapor', 'piec', 'hour', 'happi', 'weekend', 'perfect', 'time', 'post', 'stay', 'social']"
79,1.281800876663939e+18,1.281800876663939e+18,2020-07-11,12:01:58,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.28829029, 103.84729029]}","Dear Mr #PMlee , pls provide a bigger venue for during similar time so that they can practise Safe Distancing . Tks  https://t.co/jYlx59HiGw 3281958318517249/?d=n #GRACIOUSsociety ❓ #优雅社会…  https://t.co/9a3ZScOpaG",en,[],"['https://www.facebook.com/100001093387009/posts/', 'https://www.instagram.com/p/CCfL2ehnjSf/?igshid=18n932baeewy1']",[],0.0,0.0,0.0,"['pmlee', 'gracioussociety', '优雅社会']",https://twitter.com/nigel_elijah/status/1281800876663939073,0.0,[],"['thank', 'much', 'share', 'joann', 'happi', 'happi', 'one', 'favourit', 'stori', 'singapor', 'piec', 'hour', 'happi', 'weekend', 'perfect', 'time', 'post', 'stay', 'social']"
80,1.281800403559088e+18,1.281800403559088e+18,2020-07-11,12:00:05,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.27484, 103.84272]}","Dear Mr #PMlee , pls provide a bigger venue for during similar time so that they can practise Safe Distancing . Tks  https://t.co/jYlx59HiGw 3281958318517249/?d=n #GRACIOUSsociety ❓ #优雅社会…  https://t.co/YauQFZACNb",en,[],"['https://www.facebook.com/100001093387009/posts/', 'https://www.instagram.com/p/CCaPRron42q/?igshid=vwe9v98ns3wb']",[],0.0,0.0,0.0,"['pmlee', 'gracioussociety', '优雅社会']",https://twitter.com/nigel_elijah/status/1281800403559088128,0.0,[],"['wait', 'game', 'continu', 'poll', 'hour', 'extend', 'team', 'west', 'coast', 'consciou']"
81,1.281800227339608e+18,1.281800227339608e+18,2020-07-11,11:59:23,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.27958667, 103.82939167]}","Dear Mr #PMlee , pls provide a bigger venue for during similar time so that they can practise Safe Distancing . Tks  https://t.co/jYlx59HiGw 3281958318517249/?d=n #GRACIOUSsociety ❓ #优雅社会…  https://t.co/BuuC4Hqlq7",en,[],"['https://www.facebook.com/100001093387009/posts/', 'https://www.instagram.com/p/CCdcYB0n-EC/?igshid=1vp553dtq1rxg']",[],0.0,0.0,0.0,"['pmlee', 'gracioussociety', '优雅社会']",https://twitter.com/nigel_elijah/status/1281800227339608066,0.0,[],"['believ', 'first', 'time', 'eld', 'extend', 'vote', 'time', 'hour', 'unpreced', 'due', 'covid', 'measur']"
82,1.2818000848129024e+18,1.2818000848129024e+18,2020-07-11,11:58:49,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.27703, 103.828]}","Dear Mr #PMlee , pls provide a bigger venue for during similar time so that they can practise Safe Distancing . Tks  https://t.co/jYlx59HiGw 3281958318517249/?d=n #GRACIOUSsociety ❓ #优雅社会…  https://t.co/Zv8tAV0JQZ",en,[],"['https://www.facebook.com/100001093387009/posts/', 'https://www.instagram.com/p/CCfLWMGHijd/?igshid=14g1xqlnc1w0w']",[],0.0,0.0,0.0,"['pmlee', 'gracioussociety', '优雅社会']",https://twitter.com/nigel_elijah/status/1281800084812902400,0.0,[],"['well', 'organis', 'poll', 'day', 'took', 'minut', 'cast', 'vote', 'hand', 'glove', 'sanit', 'provid', 'measur', 'follow', 'temperatur', 'taken', 'well', 'done']"
83,1.2817974407908434e+18,1.2817974407908434e+18,2020-07-11,11:48:19,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.28829029, 103.84729029]}","Dear Mr #PMlee , pls provide a bigger venue for during similar time so that they can practise Safe Distancing . Tks  https://t.co/jYlx59HiGw 3281958318517249/?d=n #GRACIOUSsociety ❓ #优雅社会…  https://t.co/mb6c8mFWOM",en,[],"['https://www.facebook.com/100001093387009/posts/', 'https://www.instagram.com/p/CCfL2ehnjSf/?igshid=uytnb01b4xoj']",[],0.0,0.0,0.0,"['pmlee', 'gracioussociety', '优雅社会']",https://twitter.com/nigel_elijah/status/1281797440790843392,0.0,[],"['meet', 'templ', 'strict', 'ambassador', 'throw', 'shield', 'ventur', 'close', 'meanwhil', 'new', 'phase', 'ii', 'class', 'schedul']"
84,1.2817963301642936e+18,1.2817963301642936e+18,2020-07-11,11:43:54,2488537724.0,nigel_elijah,아저씨天 #TIAN天 AjusSHI 天叔OMG我的天,"{'type': 'Point', 'coordinates': [1.27703, 103.828]}","Dear Mr #PMlee , pls provide a bigger venue for during similar time so that they can practise Safe Distancing . Tks  https://t.co/jYlx59HiGw 3281958318517249/?d=n #GRACIOUSsociety ❓ #优雅社会…  https://t.co/ZNN8MqQUy5",en,[],"['https://www.facebook.com/100001093387009/posts/', 'https://www.instagram.com/p/CCfLWMGHijd/?igshid=1206bia1ih7ni']",[],0.0,0.0,0.0,"['pmlee', 'gracioussociety', '优雅社会']",https://twitter.com/nigel_elijah/status/1281796330164293632,0.0,[],"['fail', 'contact', 'trace', 'fail', 'prioritis', 'public', 'health', 'versu', 'superflu', 'issu', 'fail']"
85,1.2816210584335524e+18,1.2816210584335524e+18,2020-07-11,00:07:26,459835776.0,francis_diana,Diana Francis,"{'type': 'Point', 'coordinates': [1.28685, 103.85]}","Thank you so much for sharing Joanne, so happy you're happy :) One of my favourite stories of Singapore is this piece; 'Happy Hour'.  Happy weekend and a perfect time for posting.. Stay safe with social distancing…  https://t.co/1rSGk9rILm",en,[],['https://www.instagram.com/p/CCd7hSehnrr/?igshid=mie4lbmbo3i3'],[],0.0,0.0,0.0,[],https://twitter.com/francis_diana/status/1281621058433552387,0.0,[],"['swear', 'doubl', 'standard', 'annoy', 'group', 'non', 'compli', 'measur', 'get', 'fine', 'pap', 'ralli', 'walkabout', 'go']"
86,1.2816207956058972e+18,1.2816207956058972e+18,2020-07-11,00:06:23,459835776.0,francis_diana,Diana Francis,"{'type': 'Point', 'coordinates': [1.28685, 103.85]}","Thank you so much for sharing Joanne, so happy you're happy :) One of my favourite stories of Singapore is this piece; 'Happy Hour'.  Happy weekend and a perfect time for posting.. Stay safe with social distancing…  https://t.co/d8K8hb1fZA",en,[],['https://www.instagram.com/p/CCd7hSehnrr/?igshid=8ue8qpmgpw7v'],[],0.0,0.0,0.0,[],https://twitter.com/francis_diana/status/1281620795605897218,0.0,[],"['mid', 'pandem', 'remind', 'wear', 'mask', 'wash', 'hand']"
