,id,date,time,tweet,hashtags,num_words
73,1239573115346153476,2020-03-16,23:23:55,"@thebuzzards3 Hey thanks , but still I will have the STAY HOME NOTICE 2 weeks I suppose",[],14
74,1239383967947784192,2020-03-16,10:52:19,List of Countries/Regions with Mandatory 14-Day Stay-Home Notice (SHN) for Singapore Residents and Long-Term Pass Holders upon Return   https://t.co/8ZnQD7hek2  #news #travel #singapore #sg #covid19 #virus,"['news', 'travel', 'singapore', 'sg', 'covid19', 'virus']",17
75,1239334534841118720,2020-03-16,07:35:53,"Much of the other social distancing procedures have been done through employers. Employers are in a lot of ways responsible for their employee’s well-being and compliance. If your employee gets sick or has a stay-at-home notice, you need to provide paid leave and meal delivery.",[],44
77,1239178812849639427,2020-03-15,21:17:06,WAH FUCK I KENA STAY HOME NOTICE BY MY COMPANY. WORK FROM HOME WAHLANNN,[],14
78,1239140223742697472,2020-03-15,18:43:46,"#Singapore 11.59pm on March 16, all travellers entering SG with recent travel history to ASEAN countries, Japan, Switzerland or the UK within the last 14 days will be issued a 14-day stay-home notice.   https://t.co/1s5HNj1D9K  #covid19sg #covid19asean  https://t.co/w1t2dpLBmJ","['singapore', 'covid19sg', 'covid19asean']",29
79,1239136167100022785,2020-03-15,18:27:38,I cannot afford to be issued a Stay-home notice if I continue my trip back to the Philippines. 😔💔,[],17
81,1239133538902917120,2020-03-15,18:17:12,"Singapore has finally imposed a 2 week Stay Home Notice (SHN) on travel from the UK, which was completely forseeable but still weirdly unnerving  https://t.co/KC4BbyO3Kg",[],23
82,1235202243600629762,2020-03-04,21:55:38,"Individuals who are feeling unwell, on Leave of Absence or Stay-Home Notice, or have recent travel history to mainland China, Iran, northern Italy* or the Republic of Korea will also be refrained from entering the venue.",[],35
83,1232608326757670912,2020-02-26,18:08:20,"Man loses PR status, barred from re-entering Singapore after breaching Stay-Home Notice  https://t.co/XtRsbMF22B",[],10
84,1232573924195459072,2020-02-26,15:51:38,"Coronavirus: Singapore Permanent Resident who breached stay-home notice stripped of PR status, barred from re-entering - The Straits Times  https://t.co/nYwPuZDVNf",[],16
