username,comments,timestamp,postUrl,pubDate,description
joycesvillareal,👏👏👏👏❤️❤️❤️😍,2021-02-18T08:26:50.000Z,https://www.instagram.com/p/CLY81f5sDiw/,2021-02-17T10:24:10.000Z,"Welcome, Moderna! The first batch of Moderna vaccines came in this afternoon via SQ7137, from Brussels, Belgium.

@singaporeair and #SATS have been busy with cargo deliveries. This has put to good use our capabilities to handle temperature-sensitive pharmaceuticals and the connectivity with cities around the world. 

This also means we are ready to ramp up vaccination for Singaporeans."
provisionprint,👏👏,2021-02-17T10:32:49.000Z,https://www.instagram.com/p/CLY81f5sDiw/,2021-02-17T10:24:10.000Z,"Welcome, Moderna! The first batch of Moderna vaccines came in this afternoon via SQ7137, from Brussels, Belgium.

@singaporeair and #SATS have been busy with cargo deliveries. This has put to good use our capabilities to handle temperature-sensitive pharmaceuticals and the connectivity with cities around the world. 

This also means we are ready to ramp up vaccination for Singaporeans."
beetan555,👏👏👏,2021-02-17T13:10:19.000Z,https://www.instagram.com/p/CLY81f5sDiw/,2021-02-17T10:24:10.000Z,"Welcome, Moderna! The first batch of Moderna vaccines came in this afternoon via SQ7137, from Brussels, Belgium.

@singaporeair and #SATS have been busy with cargo deliveries. This has put to good use our capabilities to handle temperature-sensitive pharmaceuticals and the connectivity with cities around the world. 

This also means we are ready to ramp up vaccination for Singaporeans."
merlissasim,So proud of Singapore!,2021-02-15T13:13:35.000Z,https://www.instagram.com/p/CLT-jKUD8AZ/,2021-02-15T12:04:15.000Z,"First batch of vaccines arrived in #Australia and #NewZealand - via @singaporeair, through @changiairport and #SATS. While we do our best to contain COVID-19 in #Singapore, we will also do our part to fight the virus in the region and the world. 

Footage from @7newssyd"
nazirudinmnasir,"Proud moment - thank you for all the hardwork, commitment and spirit of sharing.",2021-02-15T12:40:56.000Z,https://www.instagram.com/p/CLT-jKUD8AZ/,2021-02-15T12:04:15.000Z,"First batch of vaccines arrived in #Australia and #NewZealand - via @singaporeair, through @changiairport and #SATS. While we do our best to contain COVID-19 in #Singapore, we will also do our part to fight the virus in the region and the world. 

Footage from @7newssyd"
totorotororu,👏Great job!,2021-02-15T12:11:40.000Z,https://www.instagram.com/p/CLT-jKUD8AZ/,2021-02-15T12:04:15.000Z,"First batch of vaccines arrived in #Australia and #NewZealand - via @singaporeair, through @changiairport and #SATS. While we do our best to contain COVID-19 in #Singapore, we will also do our part to fight the virus in the region and the world. 

Footage from @7newssyd"
de_walen_,Singapore airlines Airbus 350,2021-02-15T12:10:53.000Z,https://www.instagram.com/p/CLT-jKUD8AZ/,2021-02-15T12:04:15.000Z,"First batch of vaccines arrived in #Australia and #NewZealand - via @singaporeair, through @changiairport and #SATS. While we do our best to contain COVID-19 in #Singapore, we will also do our part to fight the virus in the region and the world. 

Footage from @7newssyd"
_lien_,👍👍,2021-02-15T12:53:00.000Z,https://www.instagram.com/p/CLT-jKUD8AZ/,2021-02-15T12:04:15.000Z,"First batch of vaccines arrived in #Australia and #NewZealand - via @singaporeair, through @changiairport and #SATS. While we do our best to contain COVID-19 in #Singapore, we will also do our part to fight the virus in the region and the world. 

Footage from @7newssyd"
sohlulu,👍👏🙏,2021-02-15T12:12:32.000Z,https://www.instagram.com/p/CLT-jKUD8AZ/,2021-02-15T12:04:15.000Z,"First batch of vaccines arrived in #Australia and #NewZealand - via @singaporeair, through @changiairport and #SATS. While we do our best to contain COVID-19 in #Singapore, we will also do our part to fight the virus in the region and the world. 

Footage from @7newssyd"
ginnieliat,Thank you n your team n SIA,2021-02-16T01:12:12.000Z,https://www.instagram.com/p/CLT-jKUD8AZ/,2021-02-15T12:04:15.000Z,"First batch of vaccines arrived in #Australia and #NewZealand - via @singaporeair, through @changiairport and #SATS. While we do our best to contain COVID-19 in #Singapore, we will also do our part to fight the virus in the region and the world. 

Footage from @7newssyd"
paulinelim5,Very Proud of Singapore and Singapore Airline which helps to deliver the vaccine . Well Done 👍 👏👏👏,2021-02-15T14:04:22.000Z,https://www.instagram.com/p/CLT-jKUD8AZ/,2021-02-15T12:04:15.000Z,"First batch of vaccines arrived in #Australia and #NewZealand - via @singaporeair, through @changiairport and #SATS. While we do our best to contain COVID-19 in #Singapore, we will also do our part to fight the virus in the region and the world. 

Footage from @7newssyd"
alawkc,👏👏👏🙌😍,2021-02-15T20:56:12.000Z,https://www.instagram.com/p/CLT-jKUD8AZ/,2021-02-15T12:04:15.000Z,"First batch of vaccines arrived in #Australia and #NewZealand - via @singaporeair, through @changiairport and #SATS. While we do our best to contain COVID-19 in #Singapore, we will also do our part to fight the virus in the region and the world. 

Footage from @7newssyd"
bluxter,Very proud ❤️,2021-02-15T14:59:54.000Z,https://www.instagram.com/p/CLT-jKUD8AZ/,2021-02-15T12:04:15.000Z,"First batch of vaccines arrived in #Australia and #NewZealand - via @singaporeair, through @changiairport and #SATS. While we do our best to contain COVID-19 in #Singapore, we will also do our part to fight the virus in the region and the world. 

Footage from @7newssyd"
tankwankok,👍,2021-02-16T03:34:10.000Z,https://www.instagram.com/p/CLT-jKUD8AZ/,2021-02-15T12:04:15.000Z,"First batch of vaccines arrived in #Australia and #NewZealand - via @singaporeair, through @changiairport and #SATS. While we do our best to contain COVID-19 in #Singapore, we will also do our part to fight the virus in the region and the world. 

Footage from @7newssyd"
hartanto1866,👍🏼👍🏼🙏🏼🙏🏼,2021-02-15T14:15:50.000Z,https://www.instagram.com/p/CLT-jKUD8AZ/,2021-02-15T12:04:15.000Z,"First batch of vaccines arrived in #Australia and #NewZealand - via @singaporeair, through @changiairport and #SATS. While we do our best to contain COVID-19 in #Singapore, we will also do our part to fight the virus in the region and the world. 

Footage from @7newssyd"
alvinhg,"👏👏👏 Great team and hope we can slowly move towards a more normal life... (maybe photographer is thinking... ""Sir, can siam abit?.."" 😂)",2021-02-11T02:14:38.000Z,https://www.instagram.com/p/CLIm9bVsbUJ/,2021-02-11T02:05:10.000Z,Sent off SIAâ€™s first flight where the entire crew has received two doses of vaccines. We will have many of such flights in future as almost the entire maritime and aviation frontline gets vaccinated. The photographers were quite â€˜paisehâ€™ when they asked if I can exit the frame so that they can have a picture of just the crew...good idea and thatâ€™s how I got to take this picture!
