,Post Description,Post Datetime,Comments,Comment Datetime,num_words
125,"Today is Good Friday and the start of the Easter weekend.

For Christians, today is a time of reflection. This year, even more so.

Churches in Singapore are physically closed as part of the “circuit breaker”. So are churches in many parts of the world, where cities are in lock-down. Many are holding their Good Friday and Easter services online.

I hope it is no less meaningful an Easter weekend — with more time for solitude, greater bonding with your family, and keeping in touch with your friends through technology.

I wish all Christians a blessed Easter weekend. (MCI Photo by Betty Chua)",2020-04-10 03:27:51+00:00,Thank alot sir and jia you bro,2020-04-10 03:33:12+00:00,7
129,"Today is Good Friday and the start of the Easter weekend.

For Christians, today is a time of reflection. This year, even more so.

Churches in Singapore are physically closed as part of the “circuit breaker”. So are churches in many parts of the world, where cities are in lock-down. Many are holding their Good Friday and Easter services online.

I hope it is no less meaningful an Easter weekend — with more time for solitude, greater bonding with your family, and keeping in touch with your friends through technology.

I wish all Christians a blessed Easter weekend. (MCI Photo by Betty Chua)",2020-04-10 03:27:51+00:00,Happy Easter to you and the team.  God bless you all.  Be safe and good health.  Amen! @hengsweekeat,2020-04-10 04:47:21+00:00,17
132,"Today is Good Friday and the start of the Easter weekend.

For Christians, today is a time of reflection. This year, even more so.

Churches in Singapore are physically closed as part of the “circuit breaker”. So are churches in many parts of the world, where cities are in lock-down. Many are holding their Good Friday and Easter services online.

I hope it is no less meaningful an Easter weekend — with more time for solitude, greater bonding with your family, and keeping in touch with your friends through technology.

I wish all Christians a blessed Easter weekend. (MCI Photo by Betty Chua)",2020-04-10 03:27:51+00:00,We need all the prayers we can get right now. Not to mention reflection. Especially if you haven't been observing circuit breaker measures,2020-04-10 07:40:20+00:00,22
134,"Today is Good Friday and the start of the Easter weekend.

For Christians, today is a time of reflection. This year, even more so.

Churches in Singapore are physically closed as part of the “circuit breaker”. So are churches in many parts of the world, where cities are in lock-down. Many are holding their Good Friday and Easter services online.

I hope it is no less meaningful an Easter weekend — with more time for solitude, greater bonding with your family, and keeping in touch with your friends through technology.

I wish all Christians a blessed Easter weekend. (MCI Photo by Betty Chua)",2020-04-10 03:27:51+00:00,Thank you Mr Heng @hengsweekeat . Pray that you and the team are safe and in good health too. Appreciate all you do for the country and its people. 🙏,2020-04-10 11:21:18+00:00,27
135,"Today is Good Friday and the start of the Easter weekend.

For Christians, today is a time of reflection. This year, even more so.

Churches in Singapore are physically closed as part of the “circuit breaker”. So are churches in many parts of the world, where cities are in lock-down. Many are holding their Good Friday and Easter services online.

I hope it is no less meaningful an Easter weekend — with more time for solitude, greater bonding with your family, and keeping in touch with your friends through technology.

I wish all Christians a blessed Easter weekend. (MCI Photo by Betty Chua)",2020-04-10 03:27:51+00:00,Thank you sir for your hard work 🙌🙌,2020-04-11 01:54:50+00:00,7
136,"Today is Good Friday and the start of the Easter weekend.

For Christians, today is a time of reflection. This year, even more so.

Churches in Singapore are physically closed as part of the “circuit breaker”. So are churches in many parts of the world, where cities are in lock-down. Many are holding their Good Friday and Easter services online.

I hope it is no less meaningful an Easter weekend — with more time for solitude, greater bonding with your family, and keeping in touch with your friends through technology.

I wish all Christians a blessed Easter weekend. (MCI Photo by Betty Chua)",2020-04-10 03:27:51+00:00,🙌thank you for remembering the Christian people who are living among all of us here in Singapore,2020-04-11 08:41:56+00:00,17
137,"Today is Good Friday and the start of the Easter weekend.

For Christians, today is a time of reflection. This year, even more so.

Churches in Singapore are physically closed as part of the “circuit breaker”. So are churches in many parts of the world, where cities are in lock-down. Many are holding their Good Friday and Easter services online.

I hope it is no less meaningful an Easter weekend — with more time for solitude, greater bonding with your family, and keeping in touch with your friends through technology.

I wish all Christians a blessed Easter weekend. (MCI Photo by Betty Chua)",2020-04-10 03:27:51+00:00,Numbers 6:24-26[24]‘May the lord bless you  and protect you.[25]May the lord smile on you  and be gracious to you.[26]May the lord show you his favor  and give you his peace.’,2020-04-11 15:23:35+00:00,32
142,"#StayhomeforSG challenge was launched yesterday to encourage Singaporeans to stay active and engaged, even as we stay home. ⠀
⠀
Like many of us, I am concerned about how our seniors are coping, that they may feel lonely or isolated. Our elderly are most vulnerable to COVID-19. With the circuit breaker in place, they should stay home as much as possible. We can visit to assist them with their daily needs while keeping the visits short. This is the best way to protect their well-being. It is not easy to explain that we may sometimes have to stay away because we care, but we must do so.

We can still show care and concern for the elderly, even when we are not physically present. There are many ways to keep in touch — through WhatsApp, video-conferencing apps such as Skype, or just a simple phone call.

We also have much more content on TV during this period. For those who are interested in getai, you can also tune into e-getais every Monday and Thursday on Lex S Watch Live Channel's FB page. This is a @gov.sg collaboration with producer @jackneock for our seniors to enjoy the familiar tunes from yesterdays in the comfort of our homes.⠀
⠀
Let us all help our elderly family members adapt so that they can remain happy and engaged at home. Safe distancing does not mean social isolation.⠀ ⠀
I encourage those with good ideas on how to keep our seniors engaged at home to come forward and take part in the #StayhomeforSG challenge.⠀
⠀
Together, we can get through this difficult period.⠀
⠀
昨天，我们推出“全民居家防疫大挑战”，让国人不出门，也能做有意义的活动，积极适应新的生活方式。

国人关心年迈父母和年长者，担心照顾不周，我可以理解。年长者是较高风险群。在这段期间，大家不可以和不住在同一个屋檐下的父母或亲人聚会、一起用餐。这些措施是为了保护年长者，希望所有家庭成员凉解。

所谓百善孝为先，国人在这个非常时期尽孝道更是应该的。我们可以用别的方式表达对年长者的关怀。你可以为满足日常生活需要而探访年迈父母，但只有在必要时才这么做，同时减少所接触的时间。你也可以善用网络社交媒体平台，或打电话问候他们。我们也用新颖的方式把年长者喜欢的活动搬到网上直播。例如，对歌台有兴趣的年长者，不出门也可以通过《丽星网络直播台》观赏节目。这个节目是政府与《歌台直播秀》的制作团队合作带给大家的。

希望国人遵守 “三不”原则: “不慌张，不出门，不乱传”，为阻断病毒传播尽一份力。如果你有好点子，请踊跃参与“全民居家防疫大挑战”!⠀ ⠀

#SingaporeTogether⠀
#SGUnited⠀
⠀
(At a Ministerial Community Walkabout at Geylang Serai in November 2019. / MCI Photo by Rebecca Yang)",2020-04-10 00:39:48+00:00,"Dear Mr Heng, we applaud the efforts of the govt. Today, MOH suddenly came out with new rules that parents no longer can drop their kids at their grandparents' in order to protect the grandparents who are assumed to be old and frail.",2020-04-10 03:02:22+00:00,43
144,"#StayhomeforSG challenge was launched yesterday to encourage Singaporeans to stay active and engaged, even as we stay home. ⠀
⠀
Like many of us, I am concerned about how our seniors are coping, that they may feel lonely or isolated. Our elderly are most vulnerable to COVID-19. With the circuit breaker in place, they should stay home as much as possible. We can visit to assist them with their daily needs while keeping the visits short. This is the best way to protect their well-being. It is not easy to explain that we may sometimes have to stay away because we care, but we must do so.

We can still show care and concern for the elderly, even when we are not physically present. There are many ways to keep in touch — through WhatsApp, video-conferencing apps such as Skype, or just a simple phone call.

We also have much more content on TV during this period. For those who are interested in getai, you can also tune into e-getais every Monday and Thursday on Lex S Watch Live Channel's FB page. This is a @gov.sg collaboration with producer @jackneock for our seniors to enjoy the familiar tunes from yesterdays in the comfort of our homes.⠀
⠀
Let us all help our elderly family members adapt so that they can remain happy and engaged at home. Safe distancing does not mean social isolation.⠀ ⠀
I encourage those with good ideas on how to keep our seniors engaged at home to come forward and take part in the #StayhomeforSG challenge.⠀
⠀
Together, we can get through this difficult period.⠀
⠀
昨天，我们推出“全民居家防疫大挑战”，让国人不出门，也能做有意义的活动，积极适应新的生活方式。

国人关心年迈父母和年长者，担心照顾不周，我可以理解。年长者是较高风险群。在这段期间，大家不可以和不住在同一个屋檐下的父母或亲人聚会、一起用餐。这些措施是为了保护年长者，希望所有家庭成员凉解。

所谓百善孝为先，国人在这个非常时期尽孝道更是应该的。我们可以用别的方式表达对年长者的关怀。你可以为满足日常生活需要而探访年迈父母，但只有在必要时才这么做，同时减少所接触的时间。你也可以善用网络社交媒体平台，或打电话问候他们。我们也用新颖的方式把年长者喜欢的活动搬到网上直播。例如，对歌台有兴趣的年长者，不出门也可以通过《丽星网络直播台》观赏节目。这个节目是政府与《歌台直播秀》的制作团队合作带给大家的。

希望国人遵守 “三不”原则: “不慌张，不出门，不乱传”，为阻断病毒传播尽一份力。如果你有好点子，请踊跃参与“全民居家防疫大挑战”!⠀ ⠀

#SingaporeTogether⠀
#SGUnited⠀
⠀
(At a Ministerial Community Walkabout at Geylang Serai in November 2019. / MCI Photo by Rebecca Yang)",2020-04-10 00:39:48+00:00,"Dear Mr Heng, my questions:",2020-04-10 03:03:53+00:00,5
145,"#StayhomeforSG challenge was launched yesterday to encourage Singaporeans to stay active and engaged, even as we stay home. ⠀
⠀
Like many of us, I am concerned about how our seniors are coping, that they may feel lonely or isolated. Our elderly are most vulnerable to COVID-19. With the circuit breaker in place, they should stay home as much as possible. We can visit to assist them with their daily needs while keeping the visits short. This is the best way to protect their well-being. It is not easy to explain that we may sometimes have to stay away because we care, but we must do so.

We can still show care and concern for the elderly, even when we are not physically present. There are many ways to keep in touch — through WhatsApp, video-conferencing apps such as Skype, or just a simple phone call.

We also have much more content on TV during this period. For those who are interested in getai, you can also tune into e-getais every Monday and Thursday on Lex S Watch Live Channel's FB page. This is a @gov.sg collaboration with producer @jackneock for our seniors to enjoy the familiar tunes from yesterdays in the comfort of our homes.⠀
⠀
Let us all help our elderly family members adapt so that they can remain happy and engaged at home. Safe distancing does not mean social isolation.⠀ ⠀
I encourage those with good ideas on how to keep our seniors engaged at home to come forward and take part in the #StayhomeforSG challenge.⠀
⠀
Together, we can get through this difficult period.⠀
⠀
昨天，我们推出“全民居家防疫大挑战”，让国人不出门，也能做有意义的活动，积极适应新的生活方式。

国人关心年迈父母和年长者，担心照顾不周，我可以理解。年长者是较高风险群。在这段期间，大家不可以和不住在同一个屋檐下的父母或亲人聚会、一起用餐。这些措施是为了保护年长者，希望所有家庭成员凉解。

所谓百善孝为先，国人在这个非常时期尽孝道更是应该的。我们可以用别的方式表达对年长者的关怀。你可以为满足日常生活需要而探访年迈父母，但只有在必要时才这么做，同时减少所接触的时间。你也可以善用网络社交媒体平台，或打电话问候他们。我们也用新颖的方式把年长者喜欢的活动搬到网上直播。例如，对歌台有兴趣的年长者，不出门也可以通过《丽星网络直播台》观赏节目。这个节目是政府与《歌台直播秀》的制作团队合作带给大家的。

希望国人遵守 “三不”原则: “不慌张，不出门，不乱传”，为阻断病毒传播尽一份力。如果你有好点子，请踊跃参与“全民居家防疫大挑战”!⠀ ⠀

#SingaporeTogether⠀
#SGUnited⠀
⠀
(At a Ministerial Community Walkabout at Geylang Serai in November 2019. / MCI Photo by Rebecca Yang)",2020-04-10 00:39:48+00:00,I pray for the well being of our seniors. They have given so much to Singapore,2020-04-10 03:07:05+00:00,16
149,"#StayhomeforSG challenge was launched yesterday to encourage Singaporeans to stay active and engaged, even as we stay home. ⠀
⠀
Like many of us, I am concerned about how our seniors are coping, that they may feel lonely or isolated. Our elderly are most vulnerable to COVID-19. With the circuit breaker in place, they should stay home as much as possible. We can visit to assist them with their daily needs while keeping the visits short. This is the best way to protect their well-being. It is not easy to explain that we may sometimes have to stay away because we care, but we must do so.

We can still show care and concern for the elderly, even when we are not physically present. There are many ways to keep in touch — through WhatsApp, video-conferencing apps such as Skype, or just a simple phone call.

We also have much more content on TV during this period. For those who are interested in getai, you can also tune into e-getais every Monday and Thursday on Lex S Watch Live Channel's FB page. This is a @gov.sg collaboration with producer @jackneock for our seniors to enjoy the familiar tunes from yesterdays in the comfort of our homes.⠀
⠀
Let us all help our elderly family members adapt so that they can remain happy and engaged at home. Safe distancing does not mean social isolation.⠀ ⠀
I encourage those with good ideas on how to keep our seniors engaged at home to come forward and take part in the #StayhomeforSG challenge.⠀
⠀
Together, we can get through this difficult period.⠀
⠀
昨天，我们推出“全民居家防疫大挑战”，让国人不出门，也能做有意义的活动，积极适应新的生活方式。

国人关心年迈父母和年长者，担心照顾不周，我可以理解。年长者是较高风险群。在这段期间，大家不可以和不住在同一个屋檐下的父母或亲人聚会、一起用餐。这些措施是为了保护年长者，希望所有家庭成员凉解。

所谓百善孝为先，国人在这个非常时期尽孝道更是应该的。我们可以用别的方式表达对年长者的关怀。你可以为满足日常生活需要而探访年迈父母，但只有在必要时才这么做，同时减少所接触的时间。你也可以善用网络社交媒体平台，或打电话问候他们。我们也用新颖的方式把年长者喜欢的活动搬到网上直播。例如，对歌台有兴趣的年长者，不出门也可以通过《丽星网络直播台》观赏节目。这个节目是政府与《歌台直播秀》的制作团队合作带给大家的。

希望国人遵守 “三不”原则: “不慌张，不出门，不乱传”，为阻断病毒传播尽一份力。如果你有好点子，请踊跃参与“全民居家防疫大挑战”!⠀ ⠀

#SingaporeTogether⠀
#SGUnited⠀
⠀
(At a Ministerial Community Walkabout at Geylang Serai in November 2019. / MCI Photo by Rebecca Yang)",2020-04-10 00:39:48+00:00,"Mr Heng, my questions: 1. What if the whole family stayd together? Does this mean that in order to protect the grandparents, the younger family members should move out? 2. What if the grand parents are not old and fragilecas assumed but lead an active and healthy life and are relatively young and have been looking after the grand children while the parents are working? 3.  If the healthy grandparents actually stay next door or across the block like 3 mins walk,the grand kids are also not allowed to be with the grand parents? 4. If childcare centres are so safe, why do the pre-schools, all schools need to close? Mr Heng, it is good to apply CB but in this case, I think some form of flexibility should be allowed. Reason is now most parents have to work from home and very young kids are a big distraction. They affect the parents work negatively. Also assuming that all grandparents are old, frail and unhealthy is not altogether correct. Hope that certain form of flexibility be allowed. Who can be approached in MOH or govt officers when the appeal has to be carried out?",2020-04-10 03:39:02+00:00,189
150,"#StayhomeforSG challenge was launched yesterday to encourage Singaporeans to stay active and engaged, even as we stay home. ⠀
⠀
Like many of us, I am concerned about how our seniors are coping, that they may feel lonely or isolated. Our elderly are most vulnerable to COVID-19. With the circuit breaker in place, they should stay home as much as possible. We can visit to assist them with their daily needs while keeping the visits short. This is the best way to protect their well-being. It is not easy to explain that we may sometimes have to stay away because we care, but we must do so.

We can still show care and concern for the elderly, even when we are not physically present. There are many ways to keep in touch — through WhatsApp, video-conferencing apps such as Skype, or just a simple phone call.

We also have much more content on TV during this period. For those who are interested in getai, you can also tune into e-getais every Monday and Thursday on Lex S Watch Live Channel's FB page. This is a @gov.sg collaboration with producer @jackneock for our seniors to enjoy the familiar tunes from yesterdays in the comfort of our homes.⠀
⠀
Let us all help our elderly family members adapt so that they can remain happy and engaged at home. Safe distancing does not mean social isolation.⠀ ⠀
I encourage those with good ideas on how to keep our seniors engaged at home to come forward and take part in the #StayhomeforSG challenge.⠀
⠀
Together, we can get through this difficult period.⠀
⠀
昨天，我们推出“全民居家防疫大挑战”，让国人不出门，也能做有意义的活动，积极适应新的生活方式。

国人关心年迈父母和年长者，担心照顾不周，我可以理解。年长者是较高风险群。在这段期间，大家不可以和不住在同一个屋檐下的父母或亲人聚会、一起用餐。这些措施是为了保护年长者，希望所有家庭成员凉解。

所谓百善孝为先，国人在这个非常时期尽孝道更是应该的。我们可以用别的方式表达对年长者的关怀。你可以为满足日常生活需要而探访年迈父母，但只有在必要时才这么做，同时减少所接触的时间。你也可以善用网络社交媒体平台，或打电话问候他们。我们也用新颖的方式把年长者喜欢的活动搬到网上直播。例如，对歌台有兴趣的年长者，不出门也可以通过《丽星网络直播台》观赏节目。这个节目是政府与《歌台直播秀》的制作团队合作带给大家的。

希望国人遵守 “三不”原则: “不慌张，不出门，不乱传”，为阻断病毒传播尽一份力。如果你有好点子，请踊跃参与“全民居家防疫大挑战”!⠀ ⠀

#SingaporeTogether⠀
#SGUnited⠀
⠀
(At a Ministerial Community Walkabout at Geylang Serai in November 2019. / MCI Photo by Rebecca Yang)",2020-04-10 00:39:48+00:00,"Sir, You take care and stay safe too.💪❤️",2020-04-10 05:10:18+00:00,8
152,"#StayhomeforSG challenge was launched yesterday to encourage Singaporeans to stay active and engaged, even as we stay home. ⠀
⠀
Like many of us, I am concerned about how our seniors are coping, that they may feel lonely or isolated. Our elderly are most vulnerable to COVID-19. With the circuit breaker in place, they should stay home as much as possible. We can visit to assist them with their daily needs while keeping the visits short. This is the best way to protect their well-being. It is not easy to explain that we may sometimes have to stay away because we care, but we must do so.

We can still show care and concern for the elderly, even when we are not physically present. There are many ways to keep in touch — through WhatsApp, video-conferencing apps such as Skype, or just a simple phone call.

We also have much more content on TV during this period. For those who are interested in getai, you can also tune into e-getais every Monday and Thursday on Lex S Watch Live Channel's FB page. This is a @gov.sg collaboration with producer @jackneock for our seniors to enjoy the familiar tunes from yesterdays in the comfort of our homes.⠀
⠀
Let us all help our elderly family members adapt so that they can remain happy and engaged at home. Safe distancing does not mean social isolation.⠀ ⠀
I encourage those with good ideas on how to keep our seniors engaged at home to come forward and take part in the #StayhomeforSG challenge.⠀
⠀
Together, we can get through this difficult period.⠀
⠀
昨天，我们推出“全民居家防疫大挑战”，让国人不出门，也能做有意义的活动，积极适应新的生活方式。

国人关心年迈父母和年长者，担心照顾不周，我可以理解。年长者是较高风险群。在这段期间，大家不可以和不住在同一个屋檐下的父母或亲人聚会、一起用餐。这些措施是为了保护年长者，希望所有家庭成员凉解。

所谓百善孝为先，国人在这个非常时期尽孝道更是应该的。我们可以用别的方式表达对年长者的关怀。你可以为满足日常生活需要而探访年迈父母，但只有在必要时才这么做，同时减少所接触的时间。你也可以善用网络社交媒体平台，或打电话问候他们。我们也用新颖的方式把年长者喜欢的活动搬到网上直播。例如，对歌台有兴趣的年长者，不出门也可以通过《丽星网络直播台》观赏节目。这个节目是政府与《歌台直播秀》的制作团队合作带给大家的。

希望国人遵守 “三不”原则: “不慌张，不出门，不乱传”，为阻断病毒传播尽一份力。如果你有好点子，请踊跃参与“全民居家防疫大挑战”!⠀ ⠀

#SingaporeTogether⠀
#SGUnited⠀
⠀
(At a Ministerial Community Walkabout at Geylang Serai in November 2019. / MCI Photo by Rebecca Yang)",2020-04-10 00:39:48+00:00,"Sir, wear a mask, goggles and stay safe. When visiting residents. Thank you for your dedication and encouraging strategic plans. Together we can overcome this!",2020-04-10 05:17:12+00:00,25
153,"#StayhomeforSG challenge was launched yesterday to encourage Singaporeans to stay active and engaged, even as we stay home. ⠀
⠀
Like many of us, I am concerned about how our seniors are coping, that they may feel lonely or isolated. Our elderly are most vulnerable to COVID-19. With the circuit breaker in place, they should stay home as much as possible. We can visit to assist them with their daily needs while keeping the visits short. This is the best way to protect their well-being. It is not easy to explain that we may sometimes have to stay away because we care, but we must do so.

We can still show care and concern for the elderly, even when we are not physically present. There are many ways to keep in touch — through WhatsApp, video-conferencing apps such as Skype, or just a simple phone call.

We also have much more content on TV during this period. For those who are interested in getai, you can also tune into e-getais every Monday and Thursday on Lex S Watch Live Channel's FB page. This is a @gov.sg collaboration with producer @jackneock for our seniors to enjoy the familiar tunes from yesterdays in the comfort of our homes.⠀
⠀
Let us all help our elderly family members adapt so that they can remain happy and engaged at home. Safe distancing does not mean social isolation.⠀ ⠀
I encourage those with good ideas on how to keep our seniors engaged at home to come forward and take part in the #StayhomeforSG challenge.⠀
⠀
Together, we can get through this difficult period.⠀
⠀
昨天，我们推出“全民居家防疫大挑战”，让国人不出门，也能做有意义的活动，积极适应新的生活方式。

国人关心年迈父母和年长者，担心照顾不周，我可以理解。年长者是较高风险群。在这段期间，大家不可以和不住在同一个屋檐下的父母或亲人聚会、一起用餐。这些措施是为了保护年长者，希望所有家庭成员凉解。

所谓百善孝为先，国人在这个非常时期尽孝道更是应该的。我们可以用别的方式表达对年长者的关怀。你可以为满足日常生活需要而探访年迈父母，但只有在必要时才这么做，同时减少所接触的时间。你也可以善用网络社交媒体平台，或打电话问候他们。我们也用新颖的方式把年长者喜欢的活动搬到网上直播。例如，对歌台有兴趣的年长者，不出门也可以通过《丽星网络直播台》观赏节目。这个节目是政府与《歌台直播秀》的制作团队合作带给大家的。

希望国人遵守 “三不”原则: “不慌张，不出门，不乱传”，为阻断病毒传播尽一份力。如果你有好点子，请踊跃参与“全民居家防疫大挑战”!⠀ ⠀

#SingaporeTogether⠀
#SGUnited⠀
⠀
(At a Ministerial Community Walkabout at Geylang Serai in November 2019. / MCI Photo by Rebecca Yang)",2020-04-10 00:39:48+00:00,Stay safe wear a mask on to show a example to the elderly people .that is the way to win more votes for the coming general election,2020-04-10 05:46:59+00:00,27
157,"#StayhomeforSG challenge was launched yesterday to encourage Singaporeans to stay active and engaged, even as we stay home. ⠀
⠀
Like many of us, I am concerned about how our seniors are coping, that they may feel lonely or isolated. Our elderly are most vulnerable to COVID-19. With the circuit breaker in place, they should stay home as much as possible. We can visit to assist them with their daily needs while keeping the visits short. This is the best way to protect their well-being. It is not easy to explain that we may sometimes have to stay away because we care, but we must do so.

We can still show care and concern for the elderly, even when we are not physically present. There are many ways to keep in touch — through WhatsApp, video-conferencing apps such as Skype, or just a simple phone call.

We also have much more content on TV during this period. For those who are interested in getai, you can also tune into e-getais every Monday and Thursday on Lex S Watch Live Channel's FB page. This is a @gov.sg collaboration with producer @jackneock for our seniors to enjoy the familiar tunes from yesterdays in the comfort of our homes.⠀
⠀
Let us all help our elderly family members adapt so that they can remain happy and engaged at home. Safe distancing does not mean social isolation.⠀ ⠀
I encourage those with good ideas on how to keep our seniors engaged at home to come forward and take part in the #StayhomeforSG challenge.⠀
⠀
Together, we can get through this difficult period.⠀
⠀
昨天，我们推出“全民居家防疫大挑战”，让国人不出门，也能做有意义的活动，积极适应新的生活方式。

国人关心年迈父母和年长者，担心照顾不周，我可以理解。年长者是较高风险群。在这段期间，大家不可以和不住在同一个屋檐下的父母或亲人聚会、一起用餐。这些措施是为了保护年长者，希望所有家庭成员凉解。

所谓百善孝为先，国人在这个非常时期尽孝道更是应该的。我们可以用别的方式表达对年长者的关怀。你可以为满足日常生活需要而探访年迈父母，但只有在必要时才这么做，同时减少所接触的时间。你也可以善用网络社交媒体平台，或打电话问候他们。我们也用新颖的方式把年长者喜欢的活动搬到网上直播。例如，对歌台有兴趣的年长者，不出门也可以通过《丽星网络直播台》观赏节目。这个节目是政府与《歌台直播秀》的制作团队合作带给大家的。

希望国人遵守 “三不”原则: “不慌张，不出门，不乱传”，为阻断病毒传播尽一份力。如果你有好点子，请踊跃参与“全民居家防疫大挑战”!⠀ ⠀

#SingaporeTogether⠀
#SGUnited⠀
⠀
(At a Ministerial Community Walkabout at Geylang Serai in November 2019. / MCI Photo by Rebecca Yang)",2020-04-10 00:39:48+00:00,Need to pay attention to those who ate living alone,2020-04-10 12:40:06+00:00,10
158,"#StayhomeforSG challenge was launched yesterday to encourage Singaporeans to stay active and engaged, even as we stay home. ⠀
⠀
Like many of us, I am concerned about how our seniors are coping, that they may feel lonely or isolated. Our elderly are most vulnerable to COVID-19. With the circuit breaker in place, they should stay home as much as possible. We can visit to assist them with their daily needs while keeping the visits short. This is the best way to protect their well-being. It is not easy to explain that we may sometimes have to stay away because we care, but we must do so.

We can still show care and concern for the elderly, even when we are not physically present. There are many ways to keep in touch — through WhatsApp, video-conferencing apps such as Skype, or just a simple phone call.

We also have much more content on TV during this period. For those who are interested in getai, you can also tune into e-getais every Monday and Thursday on Lex S Watch Live Channel's FB page. This is a @gov.sg collaboration with producer @jackneock for our seniors to enjoy the familiar tunes from yesterdays in the comfort of our homes.⠀
⠀
Let us all help our elderly family members adapt so that they can remain happy and engaged at home. Safe distancing does not mean social isolation.⠀ ⠀
I encourage those with good ideas on how to keep our seniors engaged at home to come forward and take part in the #StayhomeforSG challenge.⠀
⠀
Together, we can get through this difficult period.⠀
⠀
昨天，我们推出“全民居家防疫大挑战”，让国人不出门，也能做有意义的活动，积极适应新的生活方式。

国人关心年迈父母和年长者，担心照顾不周，我可以理解。年长者是较高风险群。在这段期间，大家不可以和不住在同一个屋檐下的父母或亲人聚会、一起用餐。这些措施是为了保护年长者，希望所有家庭成员凉解。

所谓百善孝为先，国人在这个非常时期尽孝道更是应该的。我们可以用别的方式表达对年长者的关怀。你可以为满足日常生活需要而探访年迈父母，但只有在必要时才这么做，同时减少所接触的时间。你也可以善用网络社交媒体平台，或打电话问候他们。我们也用新颖的方式把年长者喜欢的活动搬到网上直播。例如，对歌台有兴趣的年长者，不出门也可以通过《丽星网络直播台》观赏节目。这个节目是政府与《歌台直播秀》的制作团队合作带给大家的。

希望国人遵守 “三不”原则: “不慌张，不出门，不乱传”，为阻断病毒传播尽一份力。如果你有好点子，请踊跃参与“全民居家防疫大挑战”!⠀ ⠀

#SingaporeTogether⠀
#SGUnited⠀
⠀
(At a Ministerial Community Walkabout at Geylang Serai in November 2019. / MCI Photo by Rebecca Yang)",2020-04-10 00:39:48+00:00,"Sir, suggest you to put on mask to protect yourself.",2020-04-10 16:31:35+00:00,10
160,"#StayhomeforSG challenge was launched yesterday to encourage Singaporeans to stay active and engaged, even as we stay home. ⠀
⠀
Like many of us, I am concerned about how our seniors are coping, that they may feel lonely or isolated. Our elderly are most vulnerable to COVID-19. With the circuit breaker in place, they should stay home as much as possible. We can visit to assist them with their daily needs while keeping the visits short. This is the best way to protect their well-being. It is not easy to explain that we may sometimes have to stay away because we care, but we must do so.

We can still show care and concern for the elderly, even when we are not physically present. There are many ways to keep in touch — through WhatsApp, video-conferencing apps such as Skype, or just a simple phone call.

We also have much more content on TV during this period. For those who are interested in getai, you can also tune into e-getais every Monday and Thursday on Lex S Watch Live Channel's FB page. This is a @gov.sg collaboration with producer @jackneock for our seniors to enjoy the familiar tunes from yesterdays in the comfort of our homes.⠀
⠀
Let us all help our elderly family members adapt so that they can remain happy and engaged at home. Safe distancing does not mean social isolation.⠀ ⠀
I encourage those with good ideas on how to keep our seniors engaged at home to come forward and take part in the #StayhomeforSG challenge.⠀
⠀
Together, we can get through this difficult period.⠀
⠀
昨天，我们推出“全民居家防疫大挑战”，让国人不出门，也能做有意义的活动，积极适应新的生活方式。

国人关心年迈父母和年长者，担心照顾不周，我可以理解。年长者是较高风险群。在这段期间，大家不可以和不住在同一个屋檐下的父母或亲人聚会、一起用餐。这些措施是为了保护年长者，希望所有家庭成员凉解。

所谓百善孝为先，国人在这个非常时期尽孝道更是应该的。我们可以用别的方式表达对年长者的关怀。你可以为满足日常生活需要而探访年迈父母，但只有在必要时才这么做，同时减少所接触的时间。你也可以善用网络社交媒体平台，或打电话问候他们。我们也用新颖的方式把年长者喜欢的活动搬到网上直播。例如，对歌台有兴趣的年长者，不出门也可以通过《丽星网络直播台》观赏节目。这个节目是政府与《歌台直播秀》的制作团队合作带给大家的。

希望国人遵守 “三不”原则: “不慌张，不出门，不乱传”，为阻断病毒传播尽一份力。如果你有好点子，请踊跃参与“全民居家防疫大挑战”!⠀ ⠀

#SingaporeTogether⠀
#SGUnited⠀
⠀
(At a Ministerial Community Walkabout at Geylang Serai in November 2019. / MCI Photo by Rebecca Yang)",2020-04-10 00:39:48+00:00,"Mr Heng you take care , i saw video about those people who had been in the Wuhan lock down now appreciate the lock down , many shared that although it’s very inconvenient but they manage to stop the virus! I hope our circuit breaker will help people to understand that the virus is dangerous, no two ways to go round it ! If you love your family , any inconvenience is necessary, pls observe the rules ! God bless",2020-04-11 01:37:00+00:00,76
