,temp,text,time,comments,url,postid,
4,3.40E+15,"People's Action Party
30 June 2020 at 12:00 Â·

COVID-19 is the most severe crisis for humanity in a very long time. Every Singaporean has been affected by the pandemic. My Government has spared no effort to support workers, businesses and households. We have done our best to minimise the effects, but the crisis is far from over.

Some of you have lost jobs, and many more have seen your incomes fall significantly. We are all worried by what lies ahead. We need the most capable team in charge, and a Government which has your strong mandate. Whoever leads Singapore during this crisis must have the full support of its people to make the difficult decisions needed for recovery. I ask you to entrust this responsibility once again to the Peopleâ€™s Action Party.

My team and I will work with you to overcome this crisis of a generation. Our manifesto sets out our plans to get through this crisis safely, and then to recover strongly. Our first priority is to save jobs, and help you get back to work if youâ€™ve lost your job. All who need extra help will get it â€” be it for housing, healthcare, education or retirement. We will continue to invest in Singapore so that your children and grandchildren can look forward to a brighter future.

I will devote all my energy to this effort, as I have done for 15 years as PM. But I cannot do this alone â€“ I need your full support, and an able team of Ministers and MPs to help me. Now, more than ever, Singapore needs a capable Government, trusted to make the right decisions for all of us. Please vote for me and my PAP team. Together, we will secure our lives, our jobs, our future. â€“ LHL

To view the letter, please click here: https://www.pap.org.sg/letter-from-pap-sec-gen-jun2020/

#GE2020
#OurLivesOurJobsOurFuture",7/1/2020 10:31,284,https://facebook.com/leehsienloong/posts/3400083966720952,34000839,66720950
4,3.40E+15,"Dear AMK voters,

Thank you for supporting me and my team all these years. Singapore is at a critical moment, fighting COVID-19. Please vote PAP, to secure our lives, our jobs, our future. Thank you!

â€“ LHL

#GE2020
#OurLivesOurJobsOurFuture

Ang Mo Kio GRC
29 June 2020 at 12:07 Â·

Dear AMK voters,

We are holding elections to choose the next government.

Singapore is at a critical moment.

We are still fighting COVID-19, to keep everyone safe and healthy.

We must also protect jobs for workers and keep our economy stable.

In Ang Mo Kio, we want to improve our town, improve everyoneâ€™s lives, and take care of old and young.

To do all these, I need your mandate.

Thank you for supporting me and my team all these years.

Please vote for us again this time.

Please vote PAP, to secure our lives, our jobs, our future.

Thank you!

- LHL",30/6/2020 18:02,756,https://facebook.com/leehsienloong/posts/3398084023587613,33980840,23587610
4,3.39E+15,"People's Action Party
27 June 2020 at 05:00 Â·

This morning, the Peopleâ€™s Action Party launched our GE 2020 Manifesto â€” Our Lives, Our Jobs, Our Future.

This is not a normal election because we are not living in normal times. The central focus of this Manifesto is how we will work together to overcome the crisis of a generation.

- How to keep Singaporeans and our migrant workers safe and prevent COVID-19 from overwhelming our healthcare system.

- How to restart and transform the economy, save jobs and businesses, and reskill workers

- How to provide one another care and support, so that together we can keep ourselves safe amidst the uncertainties ahead

Beyond COVID-19, this Manifesto also sets out the PAPâ€™s longer-term plans to build a better Singapore, beyond the next 5-year term of government â€” 10, 20 years down the road.

Singaporeans can rely on the PAP government. What the PAP promises, it delivers.

We need a strong and capable leadership team, with the full support of all Singaporeans, to put our Manifesto into action. That is the way to secure our lives, our jobs, and the Future of Singapore.

You can watch my address here: youtube.com/watch?v=s42eJTmYopo

â€“ LHL",27/6/2020 14:02,437,https://facebook.com/leehsienloong/posts/3388997387829610,33889973,87829610
4,3.39E+15,"Had a good discussion with fellow leaders at the virtual 36th ASEAN Summit today.

In my intervention, I spoke about strengthening cooperation by sharing technologies to contain the COVID-19 pandemic, working as a region to procure an equitable, steady and affordable supply of treatments and vaccines, and upholding the international trading system and maintaining supply chain connectivity.

How we respond to this crisis will decide whether ASEAN forges ahead of the competition or falls behind. We must stand united to overcome the challenges ahead, enhance regional economic integration, and work towards the long-term safety and prosperity of the region.

My thanks to Vietnam for hosting a successful virtual summit during this unprecedented time. I look forward to our next meeting at the ASEAN Summit this year. â€“ LHL

#WeAreASEAN
#ASEAN2020",26/6/2020 21:01,164,https://facebook.com/leehsienloong/videos/729139994583347,33868583,48043510
4,3.38E+15,"This morning, I advised President Halimah Yacob to dissolve Parliament and issue the Writ of Election. Nomination Day will be on Tuesday, 30 June 2020. Polling Day will be on Friday, 10 July.

The road to recovery after COVID-19 will be one of Singaporeâ€™s greatest tests. To overcome the challenges ahead, we must stand completely united as one people. A general election now, when things are relatively stable, will clear the decks and give the Government a fresh five-year mandate. Then, we can focus on the agenda of recovery, and the difficult decisions that will have to be made.

Many of you are understandably concerned about safety at this time. To keep voters safe, the Elections Department will implement a number of added precautions for Polling Day. There will be more polling stations to reduce crowding. Voters will be given specific time slots for voting. Seniors will also be given priority to vote before others.

This GE will be like no other we have experienced. Not just because of the special arrangements, but also the grave issues at stake. The new Government will have critical decisions to make, which will impact and influence your lives and livelihoods. These decisions will shape Singapore for many years to come, far beyond the five-year term of the next Government. I have every confidence you will think carefully, and vote wisely, to secure our lives, our jobs and our future. â€“ LHL",23/6/2020 17:19,584,https://facebook.com/leehsienloong/posts/3377623338967015,33776233,38967010
4,3.35E+15,"Minister Chan Chun Singâ€™s broadcast tonight outlined how Singapore will continue to make a living in this COVID-19 world.

The fall-out of COVID-19 will exact a lasting toll on the job market. Our immediate focus is on jobs â€” saving jobs, creating jobs, and matching displaced workers to jobs. We must also equip workers with the skills required for the new economy.

At the same time, we must look to the longer term. We will develop our intangible strengths, invest in our infrastructure, and create opportunities for our businesses and people.

COVID-19 will be with us for a long time. The way ahead will be difficult, but we can draw confidence from our strengths and values. As Chun Sing said, survival favours the agile. It is up to us to adapt and stay exceptional in the COVID-19 world. â€“ LHL

#SGUnited
#SingaporeTogether

Gov.sg posted a video to the playlist COVID-19: National Broadcast series.
14 June 2020 at 19:31 Â·

In his National Broadcast on 14 June 2020, Minister for Trade and Industry Mr Chan Chun Sing spoke about how the Government will create opportunities for all to improve their lives at every stage of their careers.",14/6/2020 20:00,127,https://facebook.com/leehsienloong/posts/3352463114816371,33524631,14816370
4,3.35E+15,"Our peopleâ€™s spirit of fortitude in the face of the COVID-19 crises is captured movingly in this series of Gov.sg videos.

Many Singaporeans have had to take up new jobs, transform their businesses, and adapt to the new normal. Amidst these personal changes, they have shown empathy and extended a helping hand to others. This solidarity and perseverance in times of adversity defines our Singapore spirit.

COVID-19 is this generationâ€™s crisis. It is upon us to prove our mettle, and carry on our forebearsâ€™ spirit of resilience as we overcome the odds ahead. The government has implemented support schemes and packages, and will make every effort to ensure that no one gets left behind. One day weâ€™ll look back and see how far we have come, and how much stronger we have become as one Singapore.

You can watch the full series of videos here: www.go.gov.sg/strongertogethersg

â€“ LHL

#SGUnited
#SingaporeTogether

Gov.sg posted an episode of Stronger Together.
13 June 2020 at 12:00 Â·

The rainy days are here. But with grit, an open mind and adaptability, private hire driver Fadzuly manages to turn adversity into opportunity. This is his story.

Be inspired by other Singaporeans who are standing strong in the face of adversity @ www.go.gov.sg/strongertogethersg",13/6/2020 13:25,104,https://facebook.com/leehsienloong/posts/3349020785160604,33490207,85160600
4,3.33E+15,"Our fight against COVID-19 is the crisis of a generation. While we have made some progress, this is far from over, and we have to prepare for a very different future.

Previous generations have united, showed their mettle, and brought Singapore to what it is today. The choices that we make in this fight will define who we are as a people, and what values and ideals we pass on to future generations. Faced with adversity, we cannot yield to fear, anger or bitterness. We must not lose heart or falter.

In the next few weeks, several Ministers will address you, to share our plans for a post-COVID-19 Singapore, and how Singapore will see through this storm and emerge stronger. My Cabinet team, with the support of the whole public service, will do our best to lead us. Working as one, we can take Singapore safely through this crisis, and keep Singapore exceptional: a fair and just society where everyone can chase their dreams. Together, let us make the Singapore spirit flourish in the world. â€“ LHL

#SGUnited
#SingaporeTogether

(Video by Mediacorp)",6/7/2020 19:30,1561,https://facebook.com/leehsienloong/videos/3061955067218130,33329887,70097130
4,3.31E+15,"Our youths have been dealing with the disruptions brought about by COVID-19 in their own ways, just like all of us. The National Youth Council Singapore, together with DSTNCT, have created #DearCovid19SG, a platform for youths to share personal experiences and stories of the pandemic.

The accounts are varied â€” those who have suffered and recovered from the disease, a couple who held an e-wedding, resilient young hawkers, and some sharing their NS stories. Many are tales of overcoming adversity, while others are a call for sympathy and empathy for others.

It is a reminder that we are all in this together, and that it is good to reach out and to listen to what others are going through. If you have a COVID-19 story, why not share it with NYC? â€“ LHL

#SGUnited
#SingaporeTogether

DEARCOVID19SG.COM
Dear Covid-19",31/5/2020 10:14,116,https://facebook.com/leehsienloong/posts/3312886035440746,33128860,35440740
4,3.31E+15,"I congratulated Vietnamese PM Nguyá»…n XuÃ¢n PhÃºc on Vietnamâ€™s decisive handling of the COVID-19 pandemic when we spoke this afternoon. I thanked him too, for Vietnamâ€™s generous donations of face masks and test kits to Singapore.

We agreed that amidst the COVID-19 pandemic, we must continue to strengthen our cooperation, and keep markets open and supply chains connected. Happy that we are deepening our collaboration in agri-trade for the supply of rice and other food products. We will also explore reopening borders for essential travel safely and gradually, when the time is right.

Singapore will also continue to support Vietnamâ€™s ASEAN Chairmanship. I look forward to deepening our excellent ties. â€“ LHL

(With PM PhÃºc at the 34th ASEAN Summit in Bangkok, June 2019. / MCI Photo by Fyrol)",29/5/2020 19:10,629,https://facebook.com/leehsienloong/posts/3308573875871962,33085738,75871960
4,3.29E+15,"Every one of us has been affected by COVID-19 in some way. The National Library Board, Singapore and National Museum of Singapore are looking for contributions from individuals to document how this extraordinary and unprecedented event has impacted our daily lives.

The public can submit photos, videos, or personal accounts, or even share about our frontline heroes in our fight against COVID-19. You can contribute at these sites:

NLB: https://go.gov.sg/documenting-covid19
NMS: https://go.gov.sg/nms-ccs-covid19

Your contributions will become part of our nationâ€™s collective memory of this shared experience. COVID-19 is far from over, but I hope future generations of Singaporeans, looking back, will be proud of how we responded as one people to this challenge of a generation. â€“ LHL

#SGUnited
#SingaporeTogether

National Library Singapore
22 May 2020 at 08:00 Â·

The events of today will become an important part of Singaporeâ€™s story for generations to come.

Help us document COVID-19 stories. Send us your photos, videos, personal stories, posters, blogs and diaries of how COVID-19 has affected you.

Contributions in the following categories are welcome:
- Daily life during the pandemic and circuit breaker period
- Everyday heroes of COVID-19

To contribute, visit https://go.gov.sg/documenting-covid19

#SGUnited #Covid19 #NationalLibrarySG",23/5/2020 10:49,143,https://facebook.com/leehsienloong/posts/3292381944157822,32923819,44157820
4,3.25E+15,"Austrian Chancellor Sebastian Kurz is hosting a series of virtual dialogues with other leaders to exchange ideas for managing COVID-19. I took part in todayâ€™s dialogue. I found it useful â€“ it helped me understand how different countries are getting ready to open up after lock downs, and what they are doing to keep people safe, from young children going to school, to close knit communities vulnerable to this very infectious disease.

An important part of opening up is keeping trade and supply lines open. Many countries have imposed export restrictions, particularly for critical supplies like drugs and medical equipment, even face masks. Others have shut down logistics nodes like ports. But it is in everyoneâ€™s interest to keep trade flowing and supply chains connected, and to rebuild confidence in the global trading system. If we can work together to strengthen international cooperation, then we can emerge stronger and more resilient after the crisis. â€“ LHL

#SGUnited

(MCI Photo by Terence Tan)",5/7/2020 19:43,331,https://facebook.com/leehsienloong/posts/3249997735062910,32499977,35062910
4,3.25E+15,"Singapore and China established bilateral ties 30 years ago. To commemorate the anniversary, the Singapore Chinese Music Federation æ–°åŠ å¡åŽä¹æ€»ä¼š organised this rendition of Liu Tianhuaâ€™sã€Šå…‰æ˜Žè¡Œã€‹â€œThe Bright Walkâ€, performed by 30 erhu performers, 15 each from Singapore and from China.

Amid the COVID-19 pandemic and the shutting of national borders, we still feel the warmth of friendship from our friends all over the world through the universal language of music.

Perhaps when all this is over, these performers can gather in person, and give a rousing encore performance. â€“ LHL

ä»Šå¹´æ˜¯æ–°ä¸­å»ºäº¤30å‘¨å¹´ã€‚æ–°åŠ å¡åŽä¹æ€»ä¼šé‚€è¯·äº†15 ä½æ–°åŠ å¡å’Œ15ä½ä¸­å›½è‘—åèƒ¡ç´æ¼”å¥å®¶ã€æ•™æŽˆã€è€å¸ˆã€ä¹å›¢é¦–å¸­åŠäºŒèƒ¡çˆ±å¥½è€…è”è¢‚å‘ˆçŒ®åˆ˜å¤©åŽè°±æ›²çš„ä»£è¡¨ä½œã€Šå…‰æ˜Žè¡Œã€‹ã€‚

ç–«æƒ…æš‚æ—¶è®©è¿™ç¾¤èƒ¡ç´æ¼”å¥å®¶å¿…é¡»å„è‡ªå¼¹å¥ï¼Œä½†æ˜¯å¤§å®¶çš„ä¸€ä»½çˆ±å¿ƒå’ŒåŠªåŠ›ï¼Œå†æ¬¡æ˜¾ç¤ºäº†ä¸¤å›½äººæ°‘ä¹‹é—´çš„æ·±æƒ…åŽšè°Šã€‚å¸Œæœ›å¤§å®¶èƒ½å¤Ÿä¸€èµ·æ¬£èµè¿™ä¸€æ®µç²¾å½©çš„æ¼”å‡ºï¼â€“ æŽæ˜¾é¾™ã€‚

Singapore Chinese Music Federation æ–°åŠ å¡åŽä¹æ€»ä¼š
5 May 2020 at 09:55 Â·

åŽä¹æ€»ä¼šä¸»åŠžâ€œåŽä¹æ— å›½ç•Œ æºæ‰‹å…‰æ˜Žè¡Œâ€ï¼Œ åº†ç¥æ–°ä¸­å»ºäº¤30å‘¨å¹´ï¼Œ 30ä½äºŒèƒ¡æ¼”å¥å®¶é½å¥ã€Šå…‰æ˜Žè¡Œã€‹In celebration of 30 years of Singapore-China bilateral relations ""Erhu cross-country - Together We MARCH!"" #SGUnited #SGCultureAnywhere #ç–«èµ·å“åŽä¹",5/6/2020 10:04,107,https://facebook.com/leehsienloong/posts/3246494615413222,32464946,15413220
4,3.24E+15,"Our healthcare workers are in the thick of the COVID-19 fight. They are working tirelessly to care for those infected, and to protect Singaporeans. I applaud the many community initiatives to show our appreciation â€” mass singing events, priority queues at food centres, free meals, and thank you cards.

The SG Healthcare Corps is recruiting volunteers to reinforce our healthcare workers. You can help, even if you donâ€™t have healthcare experience. We are looking for non-healthcare professionals for COVID-19 supporting roles, and former and current healthcare professionals to be on standby. Do click on the link below to find out more or sign up. â€“ LHL

#SGUnited
#Standby4SG

HEALTHCARECORPS.GOV.SG
Singapore Healthcare Corps",5/2/2020 10:59,229,https://facebook.com/leehsienloong/posts/3236536699742347,32365366,99742340
4,3.23E+15,"COVID-19 has forced us to adapt. Industries have been disrupted â€“ some perhaps permanently. Some jobs will disappear.

Tourism and the gig economy have been hard hit. Some of these workers have taken up temporary jobs as safe distancing ambassadors. They have adapted quickly to their new roles.

This has been happening all along, though not so suddenly as now. New industries are constantly emerging, and we must be ready for them. 50 years ago who could have imagined a job as a social media manager, or in biotech?

I said in my May Day speech yesterday (https://go.gov.sg/hm10wr) that we will not go back to status quo ante, even after bringing COVID-19 under control. We are determined to help companies prepare for the new operating environment, and to retrain workers for the new jobs available. We canâ€™t save every job, but we will look after every worker, and their families too.

I wish everyone a safe and meaningful Labour Day. â€“ LHL

#SGUnited
#SingaporeTogether
#EveryWorkerMatters

STRAITSTIMES.COM
Workers take on front-line roles amid job disruption",5/1/2020 9:09,232,https://facebook.com/leehsienloong/posts/3233916720004345,32339167,20004340
4,3.23E+15,"We canâ€™t hold the usual May Day Rally tomorrow because of COVID-19. Instead, I will broadcast my May Day speech tonight at 7:30pm. You can watch it here on my Facebook Page, the PMO YouTube channel or on free-to-air TV.

In this crisis, it is vital for our unions, employers, and the Government to work together to help workers and families overcome these difficult times.

If you need something to unwind after my speech, the Jazz Association - SG and its YouTube channel (https://www.jazzassociation.sg/youtubelive) will be live-streaming a â€˜Jass@Homeâ€™ online concert at 8.30pm. This marks the UNESCO International Jazz Day, which commemorates jazz and its role uniting people from all around the world.

Led by jazz maestro Jeremy Monteiro, the concert will feature the evergreen folk song â€œSingapuraâ€ as a tribute to our frontline workers, and a special performance by Grammy award winner Randy Brecker on the trumpet.

I hope you will tune in to both events tonight! â€“ LHL

(PMO Photo by Alex Qiu)",30/4/2020 9:55,407,https://facebook.com/leehsienloong/posts/3231502060245811,32315020,60245810
4,3.23E+15,"Colombian President IvÃ¡n Duque and I spoke on the phone this morning. Naturally, we talked about COVID-19.

Singapore is grateful to the Colombian government for clearing the export of face masks to Singapore early in the outbreak.

Like Singapore, Colombia is using technology, including a â€œCoronApp-Colombiaâ€ mobile app which disseminates official information on the virus.

Despite being on opposite sides of the Pacific, Singapore and Colombia can cooperate and learn from each other, as we tackle the present challenges and prepare for the long recovery ahead. â€“ LHL

#SGUnited

(I missed meeting President Duque in Davos in January. Minister Lawrence Wong had met him in Medellin, Colombia in July 2019. / Photo by Ministry of National Development)",29/4/2020 18:58,182,https://facebook.com/leehsienloong/posts/3229820317080652,32298203,17080650
4,3.23E+15,"Did you know that loss of sense of smell is a symptom of COVID-19?

We all know that if we have a fever, we should see the doctor. But if we suddenly lose our sense of smell (or taste), we may not understand what it means, or react promptly.

So If you lose your sense of smell, even if you feel otherwise quite well, please use this online COVID-19 Symptom Checker to get a recommendation whether to see a doctor:
https://sgcovidcheck.gov.sg/

â€“ LHL

P.S. There is a word for it â€“ when you lose your sense of smell, tell your doctor that you have â€œanosmiaâ€!

#SGUnited

sgcovidcheck.gov.sg

sgcovidcheck.gov.sg

sgcovidcheck.gov.sg

See more at
sgcovidcheck.gov.sg",29/4/2020 9:58,234,https://facebook.com/leehsienloong/posts/3229061480489869,32290614,80489860
4,3.23E+15,"COVID-19 has not diminished the spirit of Ramadan.

#SGUnited Buka Puasa is a ground-up initiative to provide meals to our healthcare frontliners and their families, as well as other families in need throughout the month of Ramadan. MUIS delivers 10,200 break fast meals to 4,000 zakat recipients daily.

This is a collaboration by Islamic Religious Council of Singapore (MUIS), Singapore Malay Chamber of Commerce & Industry (SMCCI), RLA Foundation Singapore, Roses of Peace, and The People's Association. They have received generous support and donations from the community.

My thanks to all who have supported the project. So far they have raised 24% of their target amount. If you would like to chip in too, do visit: https://go.gov.sg/bukapuasasg. No amount and no effort is too small. â€“ LHL

-----
COVID-19 tidak melemahkan semangat Ramadan.
Inisiatif #SGUnited Buka Puasa menyediakan makanan kepada pekerja barisan hadapan termasuk pegawai jagaan kesihatan, serta keluarga lain yang memerlukan sepanjang bulan Ramadan. Setakat ini, MUIS telah menyediakan 10,200 paket makanan untuk 4,000 penerima zakat setiap hari.

Usaha murni ini adalah gandingan antara Yayasan Rahmatan Lil Alamin, Majlis Ugama Islam Singapura (MUIS), SMCCI, PA dan Roses of Peace. Mereka menerima sokongan dan sumbangan yang luar biasa dari pelbagai pihak.

Terima kasih kepada semua yang mendukung inisiatif ini. Pihak menganjur masih memerlukan dana untuk membantu lebih ramai penerima. Ayuh, bantu mereka.
Lungsuri: https://go.gov.sg/bukapuasasg. Tiada jumlah dan usaha yang terlalu kecil. â€“ LHL

#SingaporeTogether
#SGTeguhBersatu

Masagos Zulkifli
26 April 2020 at 01:55 Â·

Inisiatif Buka Puasa #SGUnited telah disambut baik dan sedang berjalan lancar dengan sokongan kuat daripada para sukarelawan kita dan peniaga Melayu/Islam. Lebih daripada 15,000 paket makanan telah diagihkan kepada golongan susah dan pekerja barisan hadapan termasuk pegawai jagaan kesihatan, SCDF dan Polis di hospital dan 20 kelab masyarakat di merata Singapura semenjak dua hari lalu. Islamic Religious Council of Singapore (MUIS) juga menghantar 10,200 juadah berbuka puasa ke 4,000 rumah penerima zakat setiap hari.

Ramai yang telah menderma secara ikhlas untuk menampung kos inisiatif mulia ini. Namun, dana yang diperolehi masih belum mencukupi kerana kini lebih ramai yang tampil meminta bantuan. Walaupun Muis telah menghulurkan $1 juta, Yayasan Rahmatan Lil' Alamin (RLAF) memerlukan dana sebanyak $2 juta lagi bagi menampung kos inisiatif ini. Sejauh ini, hampir $400,000 telah terkumpul.

Saya menyeru agar masyarakat kita menghulurkan dana bagi menyokong inisiatif ini. Anda boleh menderma di tinyurl.com/bukapuasasg. Marilah kita teruskan amal jariah dan meraih barakah dalam bulan yang suci ini.

The #SGUnited Buka Puasa initiative is off to a good start with strong support from volunteers and our Malay/Muslim SMEs. We have distributed more than 15,000 meals to the needy, the frontline healthcare workers, and their families at the community clubs over the past 2 days. Muis also delivers 10,200 break fast meals to 4,000 homes of zakat recipients daily.

Many have contributed to this good cause but we still need more funds as many have asked for support in the provision of meals for breaking of fast. I urge the community to continue donating to this meaningful cause, and together, let's make it a rewarding Ramadan for all.

#SampaiJunPunBoleh
#SGTeguhBersatu
#KitaMestiSerius
#MajuBersamaM3
#SGUnited
#StayHomeForSG
#SGClean
#Covid19",28/4/2020 19:48,152,https://facebook.com/leehsienloong/posts/3227513667311317,32275136,67311310
4,3.22E+15,"Ministry of Health, Singapore and GovTech (Government Technology Agency of Singapore) asked me to try out their beta version of an interactive COVID-19 dashboard. I was happy to see the key statistics clearly presented. We can see the overall picture, and where necessary dive in to check the finer details. This will keep the public informed, and help us use the data to make informed and timely decisions.

This collaboration between MOH and GovTech is a good example of people with different skillsets coming together to meet an urgent need in this crisis. Check it out and tell me what you think! â€“ LHL

#SGUnited

COVIDSITREP.MOH.GOV.SG
COVID-19 Situation Report",27/4/2020 10:02,281,https://facebook.com/leehsienloong/posts/3224172647645419,32241726,47645410
4,3.22E+15,"The COVID-19 pandemic has forced us to improvise and come up with innovative, workable solutions on the ground. It's a constant trial and error, to find the best way to help the most people in the shortest time.

With many more COVID-19 cases, mostly mild, we urgently needed a solution to house the large numbers, and not let our hospitals get swamped.

This TODAY article shows a timelapse of how two halls in Singapore Expo were converted into a temporary isolation facility for 950 patients in just three days. We now have four halls completed and occupied, and six more soon to come.

Other locations being repurposed include the Changi Exhibition Centre (http://cna.asia/2x8BlUy) for 2,800 people, and Tanjong Pagar Terminal (https://str.sg/JMnZ) for 15,000.

These community facilities allow our hospitals to focus on the more serious cases. Many people worked very hard to make this happen. Medical staff from both restructured and private hospitals have stepped forward to look after the patients in these facilities. To all of you, a heartfelt thank you! â€“ LHL

#SGUnited

TODAYONLINE.COM
Singapore Expo's Covid-19 care facility: How Surbana Jurong set up 2 halls in 3 days",26/4/2020 18:44,732,https://facebook.com/leehsienloong/posts/3222519311144086,32225193,11144080
4,3.22E+15,"Thank you to the Swiss town of Zermatt for the beautiful show of solidarity during the COVID-19 pandemic! Itâ€™s quite a sight for the Singapore flag to light up the majestic Matterhorn. We have no mountains or snow on our sunny island. But we are both small nations depending on our people and wits for a living. We stand with Switzerland and all countries in the battle against this disease. Together, we can overcome this. â€“ LHL

#SGUnited

Switzerland.
24 April 2020 at 07:21 Â·

In the city-state Singapore, different ethnic groups live together peacefully. The country is well organized and clean: similar characteristics are attributed to Switzerland. We show solidarity with the people of Singapore and send a sign of hope.

Zermatt Matterhorn
#inLOVEwithSWITZERLAND
#dreamnowtravellater",24/4/2020 13:06,749,https://facebook.com/leehsienloong/posts/3217085761687441,32170857,61687440
4,3.21E+15,"Today is #EarthDay, and this year marks its 50th anniversary.

This yearâ€™s celebration happens amidst the COVID-19 pandemic. Singaporeans, like people across the world, are staying home in an effort to stop the spread of this disease. But thanks to technology, we can still enjoy the breathtaking beauty of our shared home through virtual tours (check out this article for some beautiful examples: https://go.gov.sg/nddgec) and amazing tools like Google Earth.

As glum as things seem now, COVID-19 will eventually pass. But the wicked problem of climate change will still be with us, and it will be even harder to tackle. It is sobering to think that if we fail to slow down climate change, these virtual tours may be all future generations have to remind them of what was lost because we did not take action sooner.

Singapore cannot stop climate change by ourselves. It needs a global effort. But we will do our bit. Each of us must do our bit too, through small and sustainable steps, for example by wasting less food, choosing more energy efficient options, and recycling more. Let us all do our part to protect our Earth. â€“ LHL

(Taken at Gardens by the Bay recently. / Photo by me)",22/4/2020 18:35,443,https://facebook.com/leehsienloong/posts/3212434662152551,32124346,62152550
4,3.66E+14,"#FBLive: PM Lee gave an update on the COVID-19 situation in Singapore on 21 April 2020. He spoke in English, Malay, and Chinese. He announced new measures to further curb the spread of COVID-19.

Ucapan bahasa melayu bermula di sini: 19:13.

æŽæ€»ç†åŽæ–‡æ¼”è®²ä»Ž 25:23 å¼€å§‹ã€‚

à®¤à®®à®¿à®´à¯ à®µà®¿à®³à®•à¯à®• à®µà®°à®¿à®•à®³à¯à®Ÿà®©à¯ à®•à¯‚à®Ÿà®¿à®¯ à®ªà®¿à®°à®¤à®®à®°à®¿à®©à¯ à®‰à®°à¯ˆà®¯à¯ˆ à®‡à®™à¯à®•à¯‡ à®•à®¾à®£à®µà¯à®®à¯: https://youtu.be/GGpIbOfXRkY

#SGUnited",21/4/2020 16:16,17344,https://facebook.com/leehsienloong/videos/366117544308677,36611754,4308677
4,3.21E+15,"This virtual performance of Wang Chenweiâ€™s â€œConfluenceâ€ by the Singapore Chinese Orchestra harmoniously weaves together Indian, Malay, and Western musical styles, performed by musicians on Chinese instruments â€” a marvellous representation of our vibrant multi-racial society.

Glad that the SCO and others have found ways to stay connected despite the circuit breaker, and lift the spirits of those around us. Let us all play our part and work together to get through COVID-19 and emerge stronger. â€“ LHL

æ–°åŠ å¡åŽä¹å›¢æŽ¨å‡ºçš„ç²¾å¿ƒåˆ¶ä½œã€Šèžã€‹æ˜¯æœ¬åœ°å¹´é’ä½œæ›²å®¶çŽ‹è¾°å¨çš„ä½œå“ã€‚åŽä¹å›¢æ‹¼å‡‘äº†è®¸å¤šæ¼”å¥å®¶çš„å½•éŸ³è€Œæˆçš„ã€‚ è¿™ä¸ªä½œå“é‡‡ç”¨åŽæ—ä¹å™¨ï¼Œç»“åˆäº†å°åº¦ï¼Œé©¬æ¥å’Œè¥¿æ–¹çš„éŸ³ä¹é£Žæ ¼ï¼Œä»£è¡¨æ–°åŠ å¡å››å¤§ç§æ—å½¼æ­¤å°Šé‡ã€å’Œç¦å…±å¤„ã€‚

å¸Œæœ›å¤§å®¶åœ¨è¿™æ®µç´§è¦çš„æŠ—ç‚ŽæœŸå†…ï¼Œèƒ½å¤Ÿå’Œå®¶äººä¸€èµ·æ¬£èµéŸ³ä¹ï¼Œç¥å¤§å®¶å‘¨æœ«æ„‰å¿«! â€“ æŽæ˜¾é¾™

#StayhomeforSG
#SGUnited
#SingaporeTogether

Singapore Chinese Orchestra
15 April 2020 at 08:45 Â·

With the ongoing circuit breaker, the best way to stay at home and perform together is to have a virtual orchestra!ðŸŽµ Meticulously pieced together by various recordings from our musicians, we present to you Wang Chenwei's ""Confluence"", hoping to spread some positivity and good cheer! Keep going Singapore, we can overcome this crisis! ðŸ‡¸ðŸ‡¬#SGCultureAnywhere #SGUnited #StayhomeSG #Stayathome #Circuitbreaker

é˜»æ–­æŽªæ–½æŽ¨è¡ŒæœŸé—´ï¼Œå®…åœ¨å®¶é‡Œï¼ŒåŽä¹å›¢ä»èƒ½å¤Ÿä¸€èµ·æ¼”å‡ºï¼Œç»„æˆâ€œè™šæ‹Ÿâ€åŽä¹å›¢ï¼ç”±å¤šåæ¼”å¥å®¶å½•åˆ¶ï¼Œä¸€èµ·æ‹¼å‡‘æˆçŽ‹è¾°å¨ä½œæ›²çš„ã€Šèžã€‹ï¼Œå¸Œæœ›ä¸ºå›½äººåŠ æ²¹æ‰“æ°”ã€‚æ–°åŠ å¡ï¼ŒåŠ æ²¹ï¼",19/4/2020 18:08,246,https://facebook.com/leehsienloong/posts/3205109176218433,32051091,76218430
4,3.19E+15,"After the morning session with just ASEAN leaders, we resumed in the afternoon with the ASEAN Plus Three Summit. This included all 10 ASEAN member states plus China, Japan, and Korea.

I called on my counterparts to work together to mitigate the economic damage caused by COVID-19 and recover to a sustainable new normal. I also urged them to sign the Regional Comprehensive Economic Partnership (RCEP) this year to boost trade and investment flows. You can watch my intervention here: https://youtu.be/qWjDfVJ9Ryc

I hope that todayâ€™s meeting will spur cooperation between ASEAN and the Plus Three countries. â€“ LHL

#WeAreASEAN
#ASEAN2020

(MCI Photo by Zinkie Aw)",14/4/2020 21:02,392,https://facebook.com/leehsienloong/posts/3192985560764128,31929855,60764120
