,Comment Datetime,Textblob_polarity_score,Textblob_subjectivity_score,Vader_neg_score,Vader_neu_score,Vader_pos_score,Vader_compound_score,SMA_1,SMA_3,SMA_5,SMA_7,SMA_14
99,2020-04-22,0.11082169217758062,0.6558822955052296,0.08895041322314053,0.8075371900826449,0.103495867768595,0.039415702479338836,0.039415702479338836,0.08742611659830714,0.10538759542482283,0.1368481579814217,0.09432578276685814
100,2020-04-23,0.1313558113375821,0.652896334375501,0.07048958333333334,0.7856770833333333,0.14388541666666668,0.14596041666666668,0.14596041666666668,0.10179520063487536,0.11071822948279383,0.12592544439598757,0.09593145112857372
101,2020-04-24,0.2015851042896497,0.6889142725960908,0.0684,0.771072727272727,0.16052727272727274,0.11736545454545456,0.11736545454545456,0.10091385789715335,0.10512084420140858,0.11289483547660506,0.09859010421201722
102,2020-04-25,0.1749323092031425,0.5748495370370369,0.04583333333333334,0.8616666666666667,0.09249999999999999,0.08810833333333333,0.08810833333333333,0.11714473484848482,0.10217187795668284,0.10843784789896528,0.09954157303695725
103,2020-04-26,-0.0015507392473118285,0.6998975934459806,0.17558064516129038,0.6642903225806449,0.16016129032258064,-0.021558064516129058,-0.021558064516129058,0.061305241120886256,0.07385836850173287,0.08459349854632102,0.0899216247057186
104,2020-04-27,0.07827554502554504,0.631419490919491,0.05681081081081082,0.8622972972972972,0.08094594594594597,0.12382432432432437,0.12382432432432437,0.06345819771384287,0.09074009287073,0.08758937851308704,0.09803662746357852
105,2020-04-28,0.21407078823953823,0.6584139700577202,0.11630000000000003,0.74145,0.142225,0.0881275,0.0881275,0.06346458660273176,0.07917350953739666,0.08303480954756981,0.09923467208618945
106,2020-04-29,0.21643318101651435,0.6391464245630913,0.09174074074074075,0.7201851851851852,0.18814814814814812,0.19282592592592593,0.19282592592592593,0.1349259167500834,0.09426560381349093,0.10495055575422511,0.1208993568678234
107,2020-04-30,0.17704607652883514,0.6657509827337414,0.06403448275862068,0.8434137931034484,0.09262068965517241,0.0026310344827586217,0.0026310344827586217,0.0945281534695615,0.077170144043376,0.08447492972795254,0.10520018706197005
108,2020-05-01,0.24095861057666612,0.6589170307573086,0.09591666666666665,0.7628611111111111,0.14127777777777778,0.09005277777777777,0.09005277777777777,0.09516991272882075,0.09949231250215736,0.08057311876114157,0.09673397711887331
109,2020-05-02,0.1674999752910712,0.6727710240039007,0.06404109589041097,0.7614109589041097,0.17458904109589035,0.22564657534246582,0.22564657534246582,0.10611012920100071,0.11985676270578564,0.10022143904816048,0.1043296434735629
110,2020-05-03,0.23295372556736194,0.6666983689710961,0.1339090909090909,0.7484999999999999,0.11763636363636366,0.015322727272727273,0.015322727272727273,0.11034069346432361,0.10529580816033109,0.10549012358942568,0.09504181106787335
111,2020-05-04,0.01424729703542149,0.665485885758673,0.10120858895705519,0.7956809815950922,0.10313496932515336,-0.0337159509202454,-0.0337159509202454,0.06908445056498254,0.05998743279109683,0.08298436998305858,0.08528687424807281
112,2020-05-05,0.2189586339586339,0.6899627892683449,0.07857777777777777,0.7211555555555557,0.20028888888888885,0.22726,0.22726,0.0696222587841606,0.1049132258945451,0.10286044141162999,0.09294762547959991
113,2020-05-06,0.23271264665286406,0.7345898033126295,0.08678260869565219,0.7074782608695653,0.20569565217391303,0.24559565217391308,0.24559565217391308,0.1463799004178892,0.13602180077377216,0.11039897373277101,0.10767476474349806
114,2020-05-07,0.333900095176691,0.7632428131364302,0.08872340425531915,0.6312553191489361,0.27995744680851065,0.28364042553191493,0.28364042553191493,0.252165359235276,0.14762057081166197,0.15054317245407908,0.1175090510910158
115,2020-05-08,0.30355090311986865,0.6849466338259443,0.08568965517241381,0.7131379310344826,0.20117241379310347,0.31928275862068967,0.31928275862068967,0.28283961210883923,0.20841257708125446,0.18329031257449507,0.1319317156678183
116,2020-05-09,0.08504546599784696,0.649441543171702,0.11266666666666668,0.7585238095238096,0.12877777777777777,0.07385714285714287,0.07385714285714287,0.2255934423365825,0.2299271958367321,0.16160610793373462,0.13091377349094757
117,2020-05-10,0.10543695887445885,0.6786002886002886,0.09670909090909095,0.7929272727272728,0.1104,0.01834909090909093,0.01834909090909093,0.13716299746230784,0.1881450140185503,0.1620384455960723,0.133764284592749
118,2020-05-11,0.2398852657004831,0.6521724752703014,0.08113043478260869,0.7472173913043478,0.17169565217391308,0.23195652173913048,0.23195652173913048,0.10805425183512142,0.18541718793159379,0.19999165597598312,0.14148801297952085
119,2020-05-12,0.23698007085507086,0.6369004005254006,0.062076923076923085,0.7962051282051285,0.1417179487179487,0.14273076923076922,0.14273076923076922,0.13101212729299685,0.15723525667136462,0.18791605158037875,0.14538824649600438
120,2020-05-13,0.10235754604872252,0.6660995175848117,0.14368235294117646,0.7805176470588233,0.07575294117647056,-0.09832823529411763,-0.09832823529411763,0.09211968522526066,0.07371305788840317,0.13878406765637433,0.12459152069457269
121,2020-05-14,0.15817099567099568,0.6774891774891775,0.06972727272727273,0.8184545454545454,0.11181818181818182,0.05646363636363638,0.05646363636363638,0.03362205676676266,0.07023435658970187,0.10633024063233455,0.1284367065432068
122,2020-05-15,0.07329330844892071,0.6096469333765253,0.10125714285714287,0.763257142857143,0.1354285714285714,0.1025771428571429,0.1025771428571429,0.02023751464222055,0.08707996697931226,0.07537229552325644,0.12933130404887574
123,2020-05-16,0.07172228739980842,0.6869908190548949,0.13008823529411764,0.7289117647058824,0.14100000000000001,0.12670882352941176,0.12670882352941176,0.095249867583397,0.06603042733736852,0.08292253561929486,0.12226432177651474
124,2020-05-17,0.2721590909090909,0.5910714285714286,0.08199999999999999,0.8421818181818181,0.0758181818181818,0.08495454545454545,0.08495454545454545,0.10474683728036671,0.05447518258212377,0.09243760055435979,0.12723802307521606
125,2020-05-18,0.15153439153439152,0.7087566137566138,0.10613333333333333,0.7462000000000001,0.1476666666666667,-0.041933333333333336,-0.041933333333333336,0.05657667855020796,0.06575416297428063,0.05331047840115068,0.12665106718856692
