Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Threads,Thread Datetime,Comments,Comment Datetime,num_words,Topic,Length,Length Category,Average Loglikelihood,Num Verbs,Num Discourse Relations,Num Pronouns,Relevance score,Relevance Score Category,actionable,valuable
712,712,781,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,Count the shoes outside house.,22/1/21 18:33,5,Social Distancing,5,0,-11.292864292400113,0,0,0,14.314157420613999,2,0,0.0
713,713,782,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,lol then restaurant and retail also cap can?,22/1/21 18:33,8,Social Distancing,8,0,-11.633022901984653,0,3,0,10.458498421283293,2,0,0.0
714,714,783,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,s-ghost wrote: jin fast hand fast leg They read edmw diligently. That\x92s why I say kpkb got use. Only people who dunno how they work dunno kpkb got use...,22/1/21 18:33,28,Social Distancing,30,2,-14.093385472729185,8,0,1,6.567052106338111,1,0,0.0
715,715,784,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,Those stay condo how govt spot check ah? Posted with HardwareZone Forums app,22/1/21 18:33,13,Social Distancing,13,1,-14.893163710005513,1,0,0,6.433233378023572,1,0,0.0
716,716,785,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,Heng no one visit me So no such problem,22/1/21 18:33,9,Social Distancing,9,0,-11.271970168470165,0,0,1,10.45849842128329,2,0,0.0
717,717,786,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,huihong wrote: Those stay landed with big family confirm fug care de. Posted with HardwareZone Forums app Haha hope those neighbours will baotoh.,22/1/21 18:33,23,Social Distancing,23,1,-14.718879113712712,6,0,0,4.197650602367688,0,0,0.0
718,718,788,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,He says its a pre-emptive measure..... said they learnt lessons from last year lolol,22/1/21 18:33,13,Social Distancing,14,1,-12.193916991938307,3,0,0,10.458498421283291,2,0,0.0
719,719,789,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,Is it for Chinese New year,22/1/21 18:33,6,Social Distancing,6,0,-9.389582943205992,1,0,0,14.314157420614,2,0,0.0
720,720,790,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"So can increase cny duration? Posted from PCWX using iPhone8,2",22/1/21 18:33,10,Social Distancing,11,1,-14.405260116763575,3,0,0,21.853775475183436,3,0,0.0
721,721,791,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,Trace together will track. Posted from PCWX using Redmi Note 7,22/1/21 18:33,10,Social Distancing,11,1,-14.086243794001804,2,0,0,10.458498421283291,2,0,0.0
722,722,792,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,Perisher wrote: They read edmw diligently. That\x92s why I say kpkb got use. Only people who dunno how they work dunno kpkb got use... but they never heed edmw advise to restrict imported humans,22/1/21 18:34,34,Social Distancing,35,2,-13.821722028375701,11,1,1,5.524291427418877,1,0,0.0
723,723,793,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,How to enforce? No one would care one lah,22/1/21 18:34,9,Social Distancing,9,0,-10.714242426770598,2,0,0,21.85377547518344,3,0,0.0
724,724,794,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,huihong wrote: Those stay condo how govt spot check ah? Posted with HardwareZone Forums app Need to register?,22/1/21 18:34,18,Social Distancing,18,1,-14.931405200239045,4,0,0,5.408315196212941,1,0,0.0
725,725,795,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,Now is total 8 visitors per day cannot take turn liao.. lol,22/1/21 18:34,11,Social Distancing,12,1,-12.982287283373081,2,0,0,10.034715910497965,2,0,0.0
726,726,796,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,s-ghost wrote: jin fast hand fast leg Per day This is the funniest rule ever Posted from PCWX using SM-F916B,22/1/21 18:34,18,Social Distancing,20,1,-14.678156940723117,4,0,0,6.6450157346683945,1,0,0.0
727,727,797,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,XiaoJinLing wrote: How they gonna track? jail 1 family can liao,22/1/21 18:34,10,Social Distancing,11,1,-12.758962983267132,4,0,0,21.853775475183436,3,0,0.0
728,728,798,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"XiaoJinLing wrote: How they gonna track? The token and app Posted from PCWX using iPhone8,2",22/1/21 18:34,15,Social Distancing,16,1,-13.4754207172897,6,1,0,21.85377547518344,3,0,0.0
729,729,799,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,XiaoJinLing wrote: How they gonna track? U popi no one pao Dou loh,22/1/21 18:34,13,Social Distancing,13,1,-14.896353945726363,3,0,0,8.157520887733781,1,0,0.0
730,730,800,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,junjie433 wrote: Haha hope those neighbours will baotoh. U think stay landed no money to pay fines?,22/1/21 18:34,17,Social Distancing,17,1,-12.986791678715111,6,0,0,6.6450157346683945,1,0,0.0
731,731,801,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,how they track visit house must do safe entry? lol,22/1/21 18:34,10,Social Distancing,10,0,-11.385520293846886,2,0,0,10.06668058521483,2,0,0.0
732,732,802,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,Each household should implement book in/book out log to track,22/1/21 18:34,11,Social Distancing,11,1,-11.56097556597995,2,0,0,14.314157420613997,2,1,0.0
733,733,803,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,How they know got more than 8?,22/1/21 18:34,6,Social Distancing,7,0,-9.7423969343489,2,0,0,163.63997928494302,4,0,0.0
734,734,804,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,Utter farkery! Best joke for the week.,22/1/21 18:35,7,Social Distancing,7,0,-12.09246841361371,0,0,0,10.45849842128329,2,0,0.0
735,735,805,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"SINGAPORE - From next Tuesday (Jan 26), each household will only be allowed to receive up to eight unique visitors a day, said Education Minister Lawrence Wong on Friday. Individuals should also limit themselves to visiting at most two other households a day, as far as possible. During the Chinese New Year period, people should visit family members only, he added. The tightened measures come on the back of rising community cases after the year-end festivities. ""With more interactions, with more human activities, there is an increased chance of transmission of any infectious disease,"" said Mr Wong, who co-chairs the multi-ministerial task force tackling the Covid-19 pandemic. ""Compared to a month ago, our vulnerability has increased, and the situation can escalate very quickly, especially with the likelihood of more interactions taking place over the Chinese New Year period."" Although people will still be allowed to gather outside in groups of up to eight, he stressed that Singaporeans should keep their social circles small. Mr Wong also reminded diners that face masks must be worn when not eating or drinking, adding that voices should not be raised at any time. This means that masks must be worn while tossing the traditional yusheng, with no recitation of the usual auspicious phrases that are said at the time. Enforcement checks will be stepped up during this period, with strict action taken against individuals and business operators that breach safe management measures, he said. He noted that the virus is still raging around the world. Places that have been successful in controlling the infection up until now - such as Taiwan and Hong Kong - are also imposing restrictions on Chinese New Year celebrations, he said. Mr Wong also recounted how Singapore saw a spike in Covid-19 cases after Chinese New Year last year, with multiple clusters linked to such gatherings. That is why the task force is making a pre-emptive move to tighten measures to avoid a repeat of what happened last year, he said. ""Let us be mentally prepared that Chinese New Year this year will not be the same as before,"" he added. ""It will be quieter, it will be more subdued, and we will have to be more disciplined in how we go about our daily activities and interactions."" He stressed that the underlying principle behind the measures is for people to reduce exposure to one another. A surveillance testing exercise will also be carried out for stallholders, shop owners, restaurant workers, as well as food delivery workers operating in and around Chinatown, said the ministry. The two-day exercise will start on Feb 8, with the authorities planning to progressively contact identified groups with further details. ""While there has been no evidence that these community groups are at higher risk of infection, the Ministry of Health (MOH) will be offering tests to them as they are expected to interact more frequently with other members of the public during this time,"" MOH said in a statement. The Government will fully bear the costs of these tests, it added. ""We strongly encourage all individuals in the identified community groups to come forward for testing.""",22/1/21 18:35,512,Social Distancing,522,4,-10.908907431304137,100,16,4,-0.17368470841419487,0,1,1.0
736,736,806,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,Fark lah. Visit also want to interfere. See mall food court got limit people boh?,22/1/21 18:35,15,Social Distancing,15,1,-13.263424688353176,4,1,0,5.582319849062408,1,0,0.0
737,737,807,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,westernbarn wrote: Each household should implement book in/book out log to track Ample time for apply for that safe entry QR code.,22/1/21 18:35,23,Social Distancing,23,1,-12.879355396881875,3,0,0,4.628231772308095,0,1,0.0
738,738,809,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,Can they also limit inbound flight to 8 passengers per day? If lose money then don't fly.,22/1/21 18:35,15,Social Distancing,17,1,-11.463907098204393,3,2,0,10.458498421283293,2,0,0.0
739,739,810,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"imagine during CNY all houses quiet quiet, no shoes outside house and doors windows all locked, you know what just happened liao",22/1/21 18:35,22,Social Distancing,22,1,-12.769408037007235,5,1,1,5.58231984906241,1,0,0.0
740,740,811,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,Got additional measure like no additional measure. Useless lao lan wong,22/1/21 18:36,11,Social Distancing,11,1,-15.206393559841056,0,0,0,7.430894621083494,1,0,0.0
741,741,812,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"1 typical family is 4 pax already = 2 adults with 2 children Those big families, how the Bai Nian? Draw lots?",22/1/21 18:36,17,Social Distancing,21,1,-12.538497023917394,1,0,0,4.197650602367687,0,0,0.0
742,742,813,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,No difference from phase 3 leh. Posted from PCWX using Redmi Note 7,22/1/21 18:36,11,Social Distancing,13,1,-14.239090292411483,2,0,0,6.6450157346683945,1,0,0.0
743,743,814,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"During the Chinese New Year period, people should visit family members only, he added.  ????????????????????? ice cream liao lah their family become enemy but  we got many family leh why drag us down",22/1/21 18:36,32,Social Distancing,32,2,-12.198957026862802,7,1,2,3.855716871785311,0,1,0.0
744,744,815,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,how are they even going to enforce this,22/1/21 18:36,8,Social Distancing,8,0,-8.940913025829257,3,0,0,163.63997928494302,4,0,0.0
745,745,816,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,this is some big shat all the retailers gg,22/1/21 18:36,9,Social Distancing,9,0,-11.925381370310982,2,0,0,41.612888760855476,4,0,0.0
746,746,817,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"Individuals should also limit themselves to visiting at most two other households a day, as far as possible. Yah, like real, got keep track of how many houses i visited. Paste qr code on every house lor. CB PAP, u got limit how many foreigners coming in a day? Fark u!",22/1/21 18:37,51,Social Distancing,51,3,-12.281185650661614,7,1,1,2.4731880983691528,0,1,1.0
747,747,818,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"SkyNinja wrote: 1 typical family is 4 pax already = 2 adults with 2 children Those big families, how the Bai Nian? Draw lots? Put table outside corridor LOL Sent from Xiaomi REDMI NOTE 9S using GAGT",22/1/21 18:37,31,Social Distancing,36,2,-14.5709187091142,3,0,0,2.0198359525989007,0,0,0.0
748,748,819,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,Got include non chinese a not? Confirm many other races also using CNY to relac de Posted with HardwareZone Forums app,22/1/21 18:37,21,Social Distancing,21,1,-14.31640595181153,3,1,0,4.197650602367687,0,0,0.0
749,749,820,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,wlalala wrote: how are they even going to enforce this hope nothing happens lor if not whole family will kena charge if they breach the rules and kena covid,22/1/21 18:37,29,Social Distancing,29,2,-12.546251521572524,7,2,0,4.798253640419632,0,0,0.0
750,750,821,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,EDMW eh BBFAs will be the most happy,22/1/21 18:37,8,Social Distancing,8,0,-13.3754907916777,1,0,0,14.314157420613997,2,0,0.0
751,751,822,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"If dont get the virus, they cant track ur trace tgt..",22/1/21 18:37,11,Social Distancing,11,1,-14.041748441202271,2,0,0,14.314157420613997,2,0,0.0
752,752,823,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"They still allow 8 pax visiting durin cny prolly means that those UK, SA, or watever new strains are not circulating in the community yet",22/1/21 18:38,24,Social Distancing,25,1,-13.611671630455678,6,2,0,6.64501573466839,1,0,0.0
753,753,824,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,how to track? LOL every household install punch card machine?,22/1/21 18:38,10,Social Distancing,10,0,-12.32782341771704,1,0,0,7.89204591309325,1,0,0.0
754,754,825,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,Huat ah. Ur govt chut new pattern again.,22/1/21 18:38,8,Social Distancing,8,0,-15.849123135394318,1,0,0,10.458498421283291,2,0,0.0
755,755,826,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"SkyNinja wrote: 1 typical family is 4 pax already = 2 adults with 2 children Those big families, how the Bai Nian? Draw lots? Put a stack of cash outside. SDA come n check they can collect as fines n f off",22/1/21 18:38,37,Social Distancing,41,2,-12.813099606521735,6,0,0,2.5334253511566,0,0,0.0
756,756,827,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,all house need to install those scanning of TT bah.,22/1/21 18:38,10,Social Distancing,10,0,-12.749162338293262,2,0,0,10.458498421283291,2,0,0.0
757,757,828,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,s-ghost wrote: but they never heed edmw advise to restrict imported humans Because they don\x92t want. Got difference de.,22/1/21 18:39,18,Social Distancing,20,1,-14.057685615312874,6,1,0,8.157520887733781,1,0,0.0
758,758,829,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,sign in and out??? Sent from Samsung SM-J320G using GAGT,22/1/21 18:39,9,Social Distancing,10,0,-12.445784940255306,1,1,0,14.314157420613995,2,0,0.0
759,759,830,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,Just force everyone to stay home during CNY lah. This type of rules cannot enforce also no use.,22/1/21 18:39,18,Social Distancing,18,1,-11.842915725910919,3,1,0,4.652082661020339,0,0,0.0
760,760,831,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"huihong wrote: JUST IN: Diners must wear a mask during the tossing of yusheng \x97 a raw fish salad tossed by diners around the table, accompanied by the chanting of auspicious phrases for the new year. Posted with HardwareZone Forums app Silent lou hei!!!! What\x92s the point when the people are gonna use their chopsticks which they put in their mouth to kiap the yusheng",22/1/21 18:39,64,Social Distancing,66,3,-13.17992293574839,11,1,0,1.5308980678382162,0,0,0.0
761,761,832,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,Govt should also start recruiting a team. Just send them go around houses knocking door n check. Sure can collect alot money. Song song.,22/1/21 18:39,24,Social Distancing,24,1,-12.499142718025004,7,1,0,4.411908933050072,0,1,0.0
762,762,833,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,SUNNYSUNNY0000 wrote: CNY cancelled But only expected. B117 addressed but the South Africa variant not addressed by current vaccines.,22/1/21 18:39,18,Social Distancing,19,1,-13.109113132728671,5,2,0,10.458498421283293,2,0,0.0
763,763,834,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,as usual. half baked/darker measure again.,22/1/21 18:40,7,Social Distancing,7,0,-11.672924484111519,1,0,0,21.853775475183436,3,0,0.0
764,764,835,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,Watch out for ig stories and Facebook. Sure got kamgong kia selfpwn one. Lols,22/1/21 18:40,14,Social Distancing,14,1,-13.834565674261151,3,1,0,8.157520887733783,1,0,0.0
765,765,836,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"SkyNinja wrote: 1 typical family is 4 pax already = 2 adults with 2 children Those big families, how the Bai Nian? Draw lots? Fark care lah, gov keep allowing foreigners in, did they limit how many can come a day? Dun have right? So why limit us? Fark care lah...",22/1/21 18:40,46,Social Distancing,50,2,-12.70972707990634,10,0,0,1.9224397961063593,0,0,0.0
766,766,837,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"Who the heck is gonna enforce this lol. Knowing sinkie, cfm they bochup..",22/1/21 18:40,13,Social Distancing,13,1,-14.201001786043905,5,0,0,10.458498421283291,2,0,0.0
767,767,838,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,all the orange sellers confirm uplorry,22/1/21 18:41,6,Social Distancing,6,0,-13.06851692503194,1,0,0,21.853775475183436,3,0,0.0
768,768,839,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"maybe they mass hiring non-chinese for 3 days to camp opposite hdb blocks to do surveillance. so many jobless, sure can hire many one.",22/1/21 18:41,22,Social Distancing,24,1,-12.044117070154673,6,0,0,10.458498421283291,2,0,0.0
769,769,840,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,Lol. And... How is the govt planning to enforce this? Lol,22/1/21 18:41,11,Social Distancing,11,1,-10.822447011088958,2,0,0,14.314157420613997,2,0,0.0
770,770,841,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,jinz smart manz... how they track?? tt changed how many locations ahz?? more than 2 locations will trigger alarm ahz??,22/1/21 18:41,19,Social Distancing,20,1,-13.840950958970147,4,0,0,7.430894621083494,1,0,0.0
771,771,842,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,coldish wrote: Put a stack of cash outside. SDA come n check they can collect as fines n f off Quote for CPIB.,22/1/21 18:41,23,Social Distancing,23,1,-13.671300878816066,4,0,0,5.582319849062409,1,0,0.0
772,772,843,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,in the meantime - your ceca masters comes into singapore without numbers restrictions !,22/1/21 18:41,12,Social Distancing,13,1,-13.994094941790749,1,1,1,6.645015734668391,1,0,0.0
773,773,845,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,alot going to fight liao visit parents + in laws quota used up liao... then if parents separated.. ho seh.. either fight with your parents or your wife,22/1/21 18:42,27,Social Distancing,27,2,-13.245545210225774,4,3,1,3.461047123320036,0,0,0.0
774,774,846,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,Use trace together ok le Sent from my Toilet Bowl using GAGT,22/1/21 18:42,12,Social Distancing,12,1,-15.610434811788998,1,0,1,5.40831519621294,1,0,0.0
775,775,847,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,how they will track? every house print QR code?,22/1/21 18:42,9,Social Distancing,9,0,-11.670270892125068,1,0,0,10.458498421283293,2,0,0.0
776,776,848,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"Shutterbox wrote: Knn how to track? Ask someone to jargar entry/exit points ah Instagram lah You see all the women and super star, cannot resists posting on tik tok or insta",22/1/21 18:42,32,Social Distancing,32,2,-14.192329648337205,6,2,1,3.2456030146176515,0,0,0.0
777,777,849,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"kuti-kuti wrote: Individuals should also limit themselves to visiting at most two other households a day, as far as possible. Yah, like real, got keep track of how many houses i visited. Paste qr code on every house lor. CB PAP, u got limit how many foreigners coming in a day? Fark u! Hard to enforce one. Govt just making things messy if they just ban CNY visit then everything will be much easier to enforce.",22/1/21 18:42,75,Social Distancing,76,3,-12.226959165626683,13,3,1,1.7443734782962308,0,1,1.0
778,778,850,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"so they going to do more spot checks, monitoring, spying etc ???",22/1/21 18:42,11,Social Distancing,11,1,-11.254670171181594,4,0,0,10.45849842128329,2,0,0.0
779,779,851,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,alchemist_acid wrote: must introduce visitor log book for inspection? The token is emitting Bluetooth signals 24/7. No need for log book.,22/1/21 18:42,19,Social Distancing,22,1,-12.967077759561434,4,0,0,4.411908933050072,0,0,0.0
780,780,852,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"Some-one wrote: How to enforce? No one would care one lah they don't need to track.. but you better pray no one kenna covid because if you do, u will be uncovered",22/1/21 18:42,30,Social Distancing,32,2,-11.936477577757644,9,2,1,8.15752088773378,1,0,1.0
781,781,853,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"Pap pls clarify... if my guest stay until 0000h then overshoot to next day, are they counted as next day quota?",22/1/21 18:42,20,Social Distancing,21,1,-13.148832068215075,2,3,1,6.157480290770562,1,0,0.0
782,782,854,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,Crescy wrote: Watch out for ig stories and Facebook. Sure got kamgong kia selfpwn one. Lols Waiting for selfpwn covidiot stars n influenzas,22/1/21 18:43,23,Social Distancing,23,1,-15.529208965595906,5,1,0,4.197650602367686,0,0,0.0
783,783,855,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,Just like Hari Raya last year lah got Cisco at Void Decks,22/1/21 18:43,12,Social Distancing,12,1,-15.694321730365688,2,0,0,6.645015734668392,1,0,0.0
784,784,856,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,Aiya the way he say is like still can make visit to more than 2 household la. Posted from PCWX using SM-N981B,22/1/21 18:43,20,Social Distancing,22,1,-11.833290511345185,5,1,0,8.157520887733781,1,0,0.0
785,785,857,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"SkyNinja wrote: 1 typical family is 4 pax already = 2 adults with 2 children Those big families, how the Bai Nian? Draw lots? cny got 15 days. slowly bai... 15 * 8 = 120 Your ahma not so zai right. dont have 30 kids.",22/1/21 18:43,33,Social Distancing,42,2,-13.28579564325467,6,0,1,2.2891761753518276,0,0,0.0
786,786,858,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,Aiya deploy those SCT in sispec to each household do on job training for COS duty!! Can help to regulate plus can practice how to be COS when they pass out!!,22/1/21 18:43,31,Social Distancing,31,2,-12.41843703499583,6,1,0,4.197650602367687,0,0,0.0
787,787,859,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"mrclubbie wrote: so they going to do more spot checks, monitoring, spying etc ??? even so how to prove he/she visited more than 2 families if they just keep mum about  it hah",22/1/21 18:43,32,Social Distancing,33,2,-11.331615135529011,9,1,0,6.6450157346683945,1,0,0.0
788,788,860,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"Why lah dey, what\x92s up with such restrictions not here not there...",22/1/21 18:43,12,Social Distancing,13,1,-12.821217015431836,1,0,0,21.853775475183436,3,0,0.0
789,789,861,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,icebleue wrote: cny got 15 days. slowly bai... 15 * 8 = 120 Your ahma not so zai right. dont have 30 kids. You got no friends doesnt mean others dun have,22/1/21 18:44,25,Social Distancing,30,2,-13.614441456942526,8,0,1,4.197650602367687,0,0,0.0
790,790,862,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"I hack care, just go around collect my yearly ang pow. Fug u PAP...",22/1/21 18:44,14,Social Distancing,14,1,-14.413084140390747,3,0,1,8.157520887733781,1,0,0.0
791,791,863,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,spiritGate wrote: Aiya the way he say is like still can make visit to more than 2 household la. Posted from PCWX using SM-N981B means if ur family 8 person u can visit 2 households but that 2 households can only receive your family,22/1/21 18:44,39,Social Distancing,44,2,-12.235391715766536,8,3,1,3.8395360111381294,0,0,0.0
792,792,864,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"berger wrote: they don't need to track.. but you better pray no one kenna covid because if you do, u will be uncovered I tio toto easier than tio covid.",22/1/21 18:44,29,Social Distancing,30,2,-13.634621792813023,9,2,2,7.430894621083494,1,0,0.0
793,793,865,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,This year no need rent gf liao,22/1/21 18:45,7,Social Distancing,7,0,-13.702476149088438,0,0,0,10.458498421283291,2,0,0.0
794,794,866,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,Casino will be packed during CNY first 2 days as cannot go visiting and gamble at relatives house!,22/1/21 18:45,17,Social Distancing,18,1,-11.95041543487703,4,1,0,8.157520887733781,1,0,0.0
795,795,868,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,After cny will hv big breakout for sure,22/1/21 18:45,8,Social Distancing,8,0,-13.699119954469484,1,0,0,21.85377547518344,3,0,0.0
796,796,869,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"berger wrote: they don't need to track.. but you better pray no one kenna covid because if you do, u will be uncovered If suay then whole family + relatives all go sit in jail?",22/1/21 18:45,33,Social Distancing,34,2,-12.35363347778564,10,3,1,5.582319849062409,1,0,0.0
797,797,870,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"actually this also means if 1 person send 1 family representative, means 8 different families would be affected... anyway i no relatives so its ok, just worried for retailers",22/1/21 18:45,26,Social Distancing,29,2,-11.64761008512426,6,2,1,5.582319849062408,1,0,0.0
798,798,871,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,"If they trace by TTT,  then domt bring TTT they wont know? Think a lot of ppl will do this way Posted from PCWX using SM-N981B",22/1/21 18:45,25,Social Distancing,26,2,-13.328984950173531,9,1,0,7.430894621083495,1,0,0.0
799,799,873,Visitors per household capped at 8 per day from Jan 26; CNY visits limited to 2 other households,11/2/21 13:31,twosix wrote: Count the shoes outside house. u slow liao ppl already hiding all show inside,22/1/21 18:46,16,Social Distancing,16,1,-13.600087213342517,2,0,0,8.157520887733783,1,0,0.0
