,Post Description,Post Datetime,Comments,Comment Datetime,num_words
189,"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,Win win situation as citizens give it and they returned it.,2020-04-06 11:36:05+00:00,11
193,"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,Don’t give the solidarity payment to those who don’t understand the need to stay home and be socially responsible with safe distancing,2020-04-06 14:55:51+00:00,24
194,"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,Why all receive the money? In fact WFH help some of us to save time save  on transport fare  save on food . Keep some of the $billions for our next generation.,2020-04-06 19:46:00+00:00,31
197,"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,Thank you sg government. Its so hard to even secure a job with the ongoing situation.,2020-04-07 02:31:06+00:00,16
201,"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,So many kids here asking for money when they haven't even contribute to the society 😂,2020-04-06 07:48:53+00:00,14
202,"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,@djaharrie @dimsdg94 Impossible this such payment can be put on affect to Indonesia even if there is an idea to make it 🤧,2020-04-06 07:49:47+00:00,20
206,"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,good initiative by the SG govt 👍,2020-04-06 08:02:07+00:00,6
216,"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,@aaronjeremykuan wan split the 600 since i aint 21?😂😂😂,2020-04-06 08:46:35+00:00,6
217,"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,Thank you Govt of SG! ❤️,2020-04-06 08:49:55+00:00,5
218,"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,My son did national service!!Can he also receive??!!,2020-04-06 09:10:32+00:00,9
220,"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,Thank you for the support by our hardworking government. 👍🏻👍🏻👍🏻 Thank you. @webcorn9,2020-04-06 07:14:45+00:00,11
221,"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,Permanent resident nth? So many workers not singaporean tho,2020-04-06 07:14:59+00:00,9
222,"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,"Those who went to IKEA to DIY their coffin, queue for bubble tea and “essentials” DO NOT deserve this act of appreciation!",2020-04-06 07:15:43+00:00,22
223,"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,I’m proud to be a singaporean,2020-04-06 07:19:11+00:00,7
227,"The $600 Solidarity Payment aims to help households cope with the impact of the coronavirus pandemic.
For the majority of Singaporeans aged 21 and above, the one-off payout will be credited directly into their bank accounts by April 14. The rest will receive the payment by cheque, to be issued in stages later, starting from April 30.
Link in bio @straits_times
????: AFP
#coronavirus #covid19 #StraitsTimes #SGUnited",2020-04-06 07:12:25+00:00,Thank you Singapore 🇸🇬. At least it helps some non essential employees to tide over ❤️❤️. So thankful to be a Singaporean.,2020-04-06 07:26:42+00:00,20
